stem,has_gt,n_spur,spur_area,fp_px,ref_fp_inst,ref_fp_px
300338,1,5,646,9789,5,9789
300339,1,4,1010,12561,4,12561
30034,1,2,4455,7691,2,7691
300340,1,7,4742,12820,7,12820
300341,1,2,471,487,2,487
300342,1,0,0,62,0,62
300343,1,0,0,27,0,27
300344,0,0,0,0,0,0
300345,0,0,0,0,0,0
300346,0,0,0,0,0,0
300347,0,0,0,0,0,0
300348,0,0,0,0,0,0
300349,0,0,0,0,0,0
30035,1,0,0,41,0,41
300350,0,0,0,0,0,0
300351,0,0,0,0,0,0
300352,1,10,2693,13202,10,13202
300353,1,1,189,12156,1,12156
300354,1,8,1170,20170,8,20170
300355,1,8,2067,15717,8,15717
300356,1,7,1273,10877,7,10877
300357,1,1,281,5671,1,5671
300358,1,2,106,6693,2,6693
300359,1,3,391,8678,3,8678
30036,0,0,0,0,0,0
300360,1,1,16,9468,1,9468
300361,1,1,75,7228,1,7228
300362,1,4,261,6923,4,6923
300363,1,0,0,175,0,175
300364,1,0,0,17,0,17
300365,1,0,0,0,0,0
300366,0,0,0,0,0,0
300367,0,0,0,0,0,0
300368,0,0,0,0,0,0
300369,0,0,0,0,0,0
30037,0,0,0,0,0,0
300370,0,0,0,0,0,0
300371,0,0,0,0,0,0
300372,0,0,0,0,0,0
300373,0,0,0,0,0,0
300374,1,11,2351,10732,11,10732
300375,1,7,815,11767,7,11767
300376,1,10,2150,13787,10,13787
300377,1,9,795,12155,9,12155
300378,1,7,2364,11980,7,11980
300379,1,3,941,11892,3,11892
30038,1,1,98,2734,1,2734
300380,1,5,826,8773,5,8773
300381,1,2,426,8499,2,8499
300382,1,0,0,5425,0,5425
300383,1,3,409,6919,3,6919
300384,1,0,0,321,0,321
300385,0,0,0,0,0,0
300386,0,0,0,0,0,0
300387,0,0,0,0,0,0
300388,0,0,0,0,0,0
300389,0,0,0,0,0,0
30039,1,0,0,6109,0,6109
300390,0,0,0,0,0,0
300391,0,0,0,0,0,0
300392,0,0,0,0,0,0
300393,0,0,0,0,0,0
300394,0,0,0,0,0,0
300395,0,0,0,0,0,0
300396,1,7,769,6209,7,6209
300397,1,5,1374,11279,5,11279
300398,1,4,104,13122,4,13122
300399,1,7,748,11556,7,11556
3004,1,2,5451,14396,2,14396
30040,1,0,0,46,0,46
300400,1,10,1067,10814,10,10814
300401,1,8,3805,12600,8,12600
300402,1,4,1214,6688,4,6688
300403,1,1,197,5129,1,5129
300404,1,2,51,4080,2,4080
300405,1,2,142,3556,2,3556
300406,0,0,0,0,0,0
300407,0,0,0,0,0,0
300408,0,0,0,0,0,0
300409,0,0,0,0,0,0
30041,1,0,0,1346,0,1346
300410,0,0,0,0,0,0
300411,0,0,0,0,0,0
300412,0,0,0,0,0,0
300413,0,0,0,0,0,0
300414,0,0,0,0,0,0
300415,0,0,0,0,0,0
300416,0,0,0,0,0,0
300417,0,0,0,0,0,0
300418,1,3,185,5733,3,5733
300419,1,2,270,4406,2,4406
30042,1,5,883,8205,5,8205
300420,1,5,6543,16555,5,16555
300421,1,6,648,12520,6,12520
300422,1,3,412,9770,3,9770
300423,1,6,827,8057,6,8057
300424,1,5,1137,6556,5,6556
300425,1,1,750,3756,1,3756
300426,1,4,1078,9323,4,9323
300427,1,0,0,10815,0,10815
300428,1,2,276,1943,2,1943
300429,0,0,0,0,0,0
30043,1,6,869,4139,6,4139
300430,0,0,0,0,0,0
300431,0,0,0,0,0,0
300432,0,0,0,0,0,0
300433,0,0,0,0,0,0
300434,0,0,0,0,0,0
300435,0,0,0,0,0,0
300436,0,0,0,0,0,0
300437,0,0,0,0,0,0
300438,0,0,0,0,0,0
300439,0,0,0,0,0,0
30044,0,0,0,0,0,0
300440,1,6,1283,9331,6,9331
300441,1,10,3190,8644,10,8644
300442,1,14,7303,15876,14,15876
300443,1,8,399,9227,8,9227
300444,1,4,366,8215,4,8215
300445,1,7,585,8842,7,8842
300446,1,7,2918,10372,7,10372
300447,1,4,151,13534,4,13534
300448,1,4,1091,6161,4,6161
300449,1,8,1151,8703,8,8703
30045,0,0,0,0,0,0
300450,1,5,2107,12589,5,12589
300451,1,10,3375,5990,10,5990
300452,0,0,0,0,0,0
300453,0,0,0,0,0,0
300454,0,0,0,0,0,0
300455,1,0,0,412,0,412
300456,1,0,0,131,0,131
300457,0,0,0,0,0,0
300458,0,0,0,0,0,0
300459,0,0,0,0,0,0
30046,1,0,0,532,0,532
300460,0,0,0,0,0,0
300461,0,0,0,0,0,0
300462,1,10,1870,10608,10,10608
300463,1,14,4050,15666,14,15666
300464,1,9,1199,12383,9,12383
300465,1,11,1031,8943,11,8943
300466,1,2,74,5658,2,5658
300467,1,4,850,2958,4,2958
300468,1,3,733,5875,3,5875
300469,1,8,642,12474,8,12474
30047,1,0,0,4993,0,4993
300470,1,8,2060,12937,8,12937
300471,1,16,2010,10177,16,10177
300472,1,8,2231,9106,8,9106
300473,1,5,1422,5708,5,5708
300474,1,2,34,385,2,385
300475,0,0,0,0,0,0
300476,0,0,0,0,0,0
300477,0,0,0,0,0,0
300478,0,0,0,0,0,0
300479,0,0,0,0,0,0
30048,1,1,444,6374,1,6374
300480,0,0,0,0,0,0
300481,0,0,0,0,0,0
300482,0,0,0,0,0,0
300483,0,0,0,0,0,0
300484,1,9,1831,15002,9,15002
300485,1,10,1348,11834,10,11834
300486,1,5,533,9309,5,9309
300487,1,4,1447,6487,4,6487
300488,1,2,107,609,2,609
300489,1,5,560,6203,5,6203
30049,1,3,845,12355,3,12355
300490,1,6,493,8796,6,8796
300491,1,8,876,7069,8,7069
300492,1,4,461,6591,4,6591
300493,1,3,236,7662,3,7662
300494,1,3,171,6726,3,6726
300495,1,0,0,7368,0,7368
300496,1,6,219,8461,6,8461
300497,1,8,33064,35613,8,35613
300498,1,7,41646,41646,7,41646
300499,0,0,0,0,0,0
3005,1,0,0,984,0,984
30050,1,1,110,12023,1,12023
300500,0,0,0,0,0,0
300501,0,0,0,0,0,0
300502,0,0,0,0,0,0
300503,0,0,0,0,0,0
300504,0,0,0,0,0,0
300505,0,0,0,0,0,0
300506,1,5,772,7258,5,7258
300507,1,8,1455,7982,8,7982
300508,1,5,225,7113,5,7113
300509,1,6,232,8587,6,8587
30051,1,0,0,7676,0,7676
300510,1,1,730,2442,1,2442
300511,1,6,1045,5320,6,5320
300512,1,5,618,9135,5,9135
300513,1,6,1772,8741,6,8741
300514,1,0,0,5619,0,5619
300515,1,3,396,7346,3,7346
300516,1,3,414,6261,3,6261
300517,1,1,16,5336,1,5336
300518,1,0,0,8526,0,8526
300519,1,0,0,1526,0,1526
30052,1,2,208,3396,2,3396
300520,1,0,0,603,0,603
300521,1,0,0,403,0,403
300522,0,0,0,0,0,0
300523,0,0,0,0,0,0
300524,0,0,0,0,0,0
300525,0,0,0,0,0,0
300526,0,0,0,0,0,0
300527,0,0,0,0,0,0
300528,1,1,17,3219,1,3219
300529,1,9,994,8209,9,8209
30053,1,6,718,7288,6,7288
300530,1,5,1134,10719,5,10719
300531,1,5,814,11252,5,11252
300532,1,4,688,2910,4,2910
300533,1,3,614,13778,3,13778
300534,1,1,1771,2898,1,2898
300535,1,7,5200,12400,7,12400
300536,1,6,895,13820,6,13820
300537,1,3,2230,13467,3,13467
300538,1,5,1900,7147,5,7147
300539,1,3,2038,6952,3,6952
30054,1,5,1327,7804,5,7804
300540,1,3,748,6618,3,6618
300541,1,1,336,4715,1,4715
300542,1,1,32,404,1,404
300543,1,4,464,815,4,815
300544,0,0,0,0,0,0
300545,0,0,0,0,0,0
300546,0,0,0,0,0,0
300547,0,0,0,0,0,0
300548,1,0,0,0,0,0
300549,1,0,0,0,0,0
30055,1,3,2717,10165,3,10165
300550,1,8,789,7241,8,7241
300551,1,9,1050,10309,9,10309
300552,1,8,1209,11900,8,11900
300553,1,9,1107,13099,9,13099
300554,1,12,2658,11141,12,11141
300555,1,4,996,17827,4,17827
300556,1,1,746,2195,1,2195
300557,1,2,3168,6815,2,6815
300558,1,5,2568,8780,5,8780
300559,1,4,2924,15606,4,15606
30056,1,4,4055,11515,4,11515
300560,1,5,1327,5898,5,5898
300561,1,1,552,1676,1,1676
300562,1,6,885,3774,6,3774
300563,1,1,940,4654,1,4654
300564,1,0,0,287,0,287
300565,0,0,0,0,0,0
300566,0,0,0,0,0,0
300567,0,0,0,0,0,0
300568,0,0,0,0,0,0
300569,0,0,0,0,0,0
30057,1,0,0,27,0,27
300570,1,0,0,0,0,0
300571,1,0,0,0,0,0
300572,1,12,1794,11067,12,11067
300573,1,9,950,10589,9,10589
300574,1,6,706,10741,6,10741
300575,1,6,2246,12943,6,12943
300576,1,4,788,14843,4,14843
300577,1,3,478,12350,3,12350
300578,1,1,104,1787,1,1787
300579,1,0,0,1224,0,1224
30058,1,0,0,46,0,46
300580,1,12,3098,7824,12,7824
300581,1,13,9013,17740,13,17740
300582,1,1,127,6341,1,6341
300583,1,1,81,5951,1,5951
300584,1,1,155,6709,1,6709
300585,1,0,0,2297,0,2297
300586,0,0,0,0,0,0
300587,0,0,0,0,0,0
300588,0,0,0,0,0,0
300589,0,0,0,0,0,0
30059,1,2,1216,1423,2,1423
300590,1,0,0,0,0,0
300591,1,0,0,0,0,0
300592,0,0,0,0,0,0
300593,0,0,0,0,0,0
300594,1,2,147,5173,2,5173
300595,1,6,714,10351,6,10351
300596,1,14,1820,10263,14,10263
300597,1,3,692,9095,3,9095
300598,1,8,1681,15270,8,15270
300599,1,6,1939,11625,6,11625
3006,0,0,0,0,0,0
30060,1,0,0,1273,0,1273
300600,1,0,0,763,0,763
300601,1,1,327,718,1,718
300602,1,16,6287,9178,16,9178
300603,1,3,867,12380,3,12380
300604,1,1,135,2676,1,2676
300605,1,2,403,1529,2,1529
300606,1,3,982,3092,3,3092
300607,1,0,0,424,0,424
300608,0,0,0,0,0,0
300609,0,0,0,0,0,0
30061,1,0,0,1465,0,1465
300610,0,0,0,0,0,0
300611,0,0,0,0,0,0
300612,1,0,0,0,0,0
300613,0,0,0,0,0,0
300614,0,0,0,0,0,0
300615,0,0,0,0,0,0
300616,1,6,697,9303,6,9303
300617,1,12,1817,13260,12,13260
300618,1,6,430,8977,6,8977
300619,1,2,635,7906,2,7906
30062,1,3,541,3415,3,3415
300620,1,11,1399,18496,11,18496
300621,1,7,960,16257,7,16257
300622,1,3,410,8404,3,8404
300623,1,1,111,1364,1,1364
300624,1,7,2339,11070,7,11070
300625,1,4,3801,9646,4,9646
300626,1,1,17,785,1,785
300627,0,0,0,0,0,0
300628,0,0,0,0,0,0
300629,0,0,0,0,0,0
30063,1,5,788,12690,5,12690
300630,0,0,0,0,0,0
300631,0,0,0,0,0,0
300632,0,0,0,0,0,0
300633,0,0,0,0,0,0
300634,0,0,0,0,0,0
300635,0,0,0,0,0,0
300636,0,0,0,0,0,0
300637,0,0,0,0,0,0
300638,1,7,2352,13373,7,13373
300639,1,7,720,13226,7,13226
30064,1,4,1424,12180,4,12180
300640,1,1,27,2936,1,2936
300641,1,5,428,2827,5,2827
300642,1,6,669,12026,6,12026
300643,1,4,1945,8304,4,8304
300644,1,2,2338,4726,2,4726
300645,1,0,0,1883,0,1883
300646,1,1,16,10065,1,10065
300647,1,1,16,5722,1,5722
300648,1,0,0,2577,0,2577
300649,0,0,0,0,0,0
30065,1,3,537,6649,3,6649
300650,0,0,0,0,0,0
300651,0,0,0,0,0,0
300652,0,0,0,0,0,0
300653,0,0,0,0,0,0
300654,0,0,0,0,0,0
300655,0,0,0,0,0,0
300656,0,0,0,0,0,0
300657,0,0,0,0,0,0
300658,0,0,0,0,0,0
300659,0,0,0,0,0,0
30066,0,0,0,0,0,0
300660,1,5,274,12475,5,12475
300661,1,3,186,7113,3,7113
300662,1,0,0,86,0,86
300663,1,5,825,6589,5,6589
300664,1,2,230,8176,2,8176
300665,1,6,2130,6665,6,6665
300666,1,1,2227,3530,1,3530
300667,1,0,0,170,0,170
300668,1,0,0,51,0,51
300669,0,0,0,0,0,0
30067,0,0,0,0,0,0
300670,0,0,0,0,0,0
300671,0,0,0,0,0,0
300672,0,0,0,0,0,0
300673,0,0,0,0,0,0
300674,0,0,0,0,0,0
300675,0,0,0,0,0,0
300676,0,0,0,0,0,0
300677,0,0,0,0,0,0
300678,0,0,0,0,0,0
300679,0,0,0,0,0,0
30068,1,0,0,3369,0,3369
300680,0,0,0,0,0,0
300681,0,0,0,0,0,0
300682,1,11,745,12341,11,12341
300683,1,5,599,10510,5,10510
300684,1,2,92,2080,2,2080
300685,1,6,453,7989,6,7989
300686,1,5,654,8898,5,8898
300687,1,7,1184,6155,7,6155
300688,1,1,172,1769,1,1769
300689,1,0,0,67,0,67
30069,1,1,22,4343,1,4343
300690,1,0,0,73,0,73
300691,1,0,0,795,0,795
300692,1,0,0,572,0,572
300693,1,0,0,952,0,952
300694,1,2,763,1084,2,1084
300695,0,0,0,0,0,0
300696,0,0,0,0,0,0
300697,0,0,0,0,0,0
300698,0,0,0,0,0,0
300699,0,0,0,0,0,0
3007,1,2,91,743,2,743
30070,1,3,834,7174,3,7174
300700,0,0,0,0,0,0
300701,0,0,0,0,0,0
300702,0,0,0,0,0,0
300703,0,0,0,0,0,0
300704,1,8,1198,10340,8,10340
300705,1,7,576,11108,7,11108
300706,1,8,821,9660,8,9660
300707,1,7,600,6528,7,6528
300708,1,3,418,7497,3,7497
300709,1,4,1320,7105,4,7105
30071,1,2,431,19982,2,19982
300710,1,4,441,6913,4,6913
300711,1,2,113,2541,2,2541
300712,0,0,0,0,0,0
300713,1,0,0,61,0,61
300714,1,1,155,472,1,472
300715,1,15,24567,80756,15,80756
300716,1,4,190,91249,4,91249
300717,1,3,97,601,3,601
300718,1,0,0,44,0,44
300719,0,0,0,0,0,0
30072,1,6,610,24814,6,24814
300720,0,0,0,0,0,0
300721,0,0,0,0,0,0
300722,0,0,0,0,0,0
300723,0,0,0,0,0,0
300724,0,0,0,0,0,0
300725,0,0,0,0,0,0
300726,1,11,2379,10724,11,10724
300727,1,10,481,12662,10,12662
300728,1,4,673,11038,4,11038
300729,1,12,1136,8927,12,8927
30073,1,0,0,6224,0,6224
300730,1,5,645,6200,5,6200
300731,1,11,1314,11277,11,11277
300732,1,4,356,11575,4,11575
300733,1,4,210,8140,4,8140
300734,0,0,0,0,0,0
300735,1,0,0,0,0,0
300736,1,0,0,46,0,46
300737,1,3,134,8329,3,8329
300738,1,2,140,5502,2,5502
300739,1,12,931,8991,12,8991
30074,1,3,189,3674,3,3674
300740,1,4,435,5265,4,5265
300741,1,0,0,121,0,121
300742,0,0,0,0,0,0
300743,0,0,0,0,0,0
300744,0,0,0,0,0,0
300745,1,0,0,0,0,0
300746,1,0,0,0,0,0
300747,0,0,0,0,0,0
300748,1,10,2737,9734,10,9734
300749,1,6,709,9267,6,9267
30075,1,3,169,3556,3,3556
300750,1,11,1786,11399,11,11399
300751,1,6,1025,10452,6,10452
300752,1,0,0,6545,0,6545
300753,1,8,1078,9835,8,9835
300754,1,7,523,10394,7,10394
300755,1,6,1065,6244,6,6244
300756,1,0,0,366,0,366
300757,1,0,0,1782,0,1782
300758,1,1,102,324,1,324
300759,1,5,28468,30980,5,30980
30076,1,1,101,576,1,576
300760,1,6,1074,7400,6,7400
300761,1,14,1133,12876,14,12876
300762,1,15,1619,10006,15,10006
300763,1,7,864,8747,7,8747
300764,1,2,76,4377,2,4377
300765,0,0,0,0,0,0
300766,0,0,0,0,0,0
300767,0,0,0,0,0,0
300768,0,0,0,0,0,0
300769,0,0,0,0,0,0
30077,1,0,0,4452,0,4452
300770,1,1,142,9056,1,9056
300771,1,2,194,9036,2,9036
300772,1,4,552,10420,4,10420
300773,1,8,548,10343,8,10343
300774,1,6,2180,12456,6,12456
300775,1,9,715,11133,9,11133
300776,1,11,1444,10939,11,10939
300777,1,11,1872,11075,11,11075
300778,1,3,643,7063,3,7063
300779,1,2,314,3696,2,3696
30078,1,2,268,8592,2,8592
300780,1,4,575,3344,4,3344
300781,1,10,2303,11579,10,11579
300782,1,11,1126,10116,11,10116
300783,1,13,1311,10469,13,10469
300784,1,12,1332,9605,12,9605
300785,1,6,1106,10676,6,10676
300786,1,6,2474,7560,6,7560
300787,1,1,28,855,1,855
300788,0,0,0,0,0,0
300789,0,0,0,0,0,0
30079,0,1,254,254,1,254
300790,0,0,0,0,0,0
300791,0,0,0,0,0,0
300792,1,3,413,8673,3,8673
300793,1,4,477,5164,4,5164
300794,1,8,1357,11076,8,11076
300795,1,11,1603,7327,11,7327
300796,1,1,410,6619,1,6619
300797,1,8,817,9089,8,9089
300798,1,6,958,8695,6,8695
300799,1,12,3690,10689,12,10689
3008,1,6,4208,7573,6,7573
30080,0,0,0,0,0,0
300800,1,4,381,4870,4,4870
300801,1,4,524,7636,4,7636
300802,1,11,1719,7936,11,7936
300803,1,13,1596,8916,13,8916
300804,1,8,1203,11155,8,11155
300805,1,7,1341,11276,7,11276
300806,1,6,752,9522,6,9522
300807,1,4,951,10953,4,10953
300808,1,10,1232,12678,10,12678
300809,1,3,99,4706,3,4706
30081,1,2,155,619,2,619
300810,0,0,0,0,0,0
300811,0,0,0,0,0,0
300812,1,0,0,0,0,0
300813,0,0,0,0,0,0
300814,1,0,0,1,0,1
300815,0,0,0,0,0,0
300816,1,1,88,1436,1,1436
300817,1,4,102,1558,4,1558
300818,1,2,376,2674,2,2674
300819,1,4,632,11277,4,11277
30082,1,0,0,996,0,996
300820,1,5,469,11445,5,11445
300821,1,6,2197,6867,6,6867
300822,1,4,1147,5722,4,5722
300823,1,7,4370,9187,7,9187
300824,1,14,2883,10257,14,10257
300825,1,6,376,7732,6,7732
300826,1,7,1288,7040,7,7040
300827,1,5,498,7761,5,7761
300828,1,21,3635,11798,21,11798
300829,1,12,1678,8625,12,8625
30083,1,0,0,0,0,0
300830,1,7,1744,10212,7,10212
300831,1,3,381,2320,3,2320
300832,0,0,0,0,0,0
300833,0,0,0,0,0,0
300834,0,0,0,0,0,0
300835,0,0,0,0,0,0
300836,1,0,0,70,0,70
300837,0,0,0,0,0,0
300838,1,4,2647,4215,4,4215
300839,1,0,0,217,0,217
30084,1,3,152,8614,3,8614
300840,1,0,0,252,0,252
300841,1,3,483,4299,3,4299
300842,1,3,5890,11741,3,11741
300843,1,6,3659,12050,6,12050
300844,1,6,1632,10898,6,10898
300845,1,6,5280,10093,6,10093
300846,1,8,2381,10976,8,10976
300847,1,6,1086,13216,6,13216
300848,1,2,160,9129,2,9129
300849,1,7,1079,11250,7,11250
30085,1,4,865,14255,4,14255
300850,1,19,4175,14298,19,14298
300851,1,21,3900,10664,21,10664
300852,1,8,4147,9611,8,9611
300853,1,1,1527,1712,1,1712
300854,1,0,0,0,0,0
300855,1,1,35,0,1,0
300856,0,0,0,0,0,0
300857,0,0,0,0,0,0
300858,1,0,0,3386,0,3386
300859,1,0,0,1498,0,1498
30086,1,6,414,15542,6,15542
300860,1,1,556,1973,1,1973
300861,1,0,0,992,0,992
300862,1,0,0,227,0,227
300863,1,3,271,5179,3,5179
300864,1,6,1147,6224,6,6224
300865,1,4,1292,6041,4,6041
300866,1,5,1594,8548,5,8548
300867,1,3,23197,28741,3,28741
300868,1,8,1331,10729,8,10729
300869,1,12,2161,14839,12,14839
30087,1,2,114,7994,2,7994
300870,1,6,938,5405,6,5405
300871,1,15,4931,14423,15,14423
300872,1,14,2486,12148,14,12148
300873,1,7,540,9236,7,9236
300874,1,5,427,8765,5,8765
300875,1,0,0,643,0,643
300876,1,0,0,16,0,16
300877,1,0,0,160,0,160
300878,0,0,0,0,0,0
300879,0,0,0,0,0,0
30088,0,0,0,0,0,0
300880,1,6,2059,10525,6,10525
300881,1,0,0,3071,0,3071
300882,1,0,0,343,0,343
300883,1,2,267,504,2,504
300884,1,7,845,6125,7,6125
300885,1,2,240,7961,2,7961
300886,1,13,2083,8196,13,8196
300887,1,8,1469,8559,8,8559
300888,1,3,650,13197,3,13197
300889,1,3,1190,12181,3,12181
30089,1,0,0,5,0,5
300890,1,15,3887,13517,15,13517
300891,1,7,732,9995,7,9995
300892,1,7,1515,10261,7,10261
300893,1,10,1454,10278,10,10278
300894,1,11,1086,9899,11,9899
300895,1,6,1127,6593,6,6593
300896,1,4,2027,5172,4,5172
300897,1,0,0,253,0,253
300898,1,0,0,19,0,19
300899,1,0,0,0,0,0
3009,1,3,143,28504,3,28504
30090,1,1,370,1873,1,1873
300900,1,0,0,589,0,589
300901,0,0,0,0,0,0
300902,1,1,59,4332,1,4332
300903,0,0,0,0,0,0
300904,0,0,0,0,0,0
300905,0,0,0,0,0,0
300906,1,7,1016,5790,7,5790
300907,1,5,693,7848,5,7848
300908,1,8,1186,6280,8,6280
300909,1,7,2593,8339,7,8339
30091,1,7,10843,14736,7,14736
300910,1,3,327,13247,3,13247
300911,1,4,1631,14712,4,14712
300912,1,8,2301,7828,8,7828
300913,1,3,385,4577,3,4577
300914,1,12,1511,12583,12,12583
300915,1,12,3314,13574,12,13574
300916,1,1,104,9784,1,9784
300917,1,5,434,8972,5,8972
300918,1,5,494,8558,5,8558
300919,1,3,304,8084,3,8084
30092,1,26,65041,67865,26,67865
300920,1,4,969,4186,4,4186
300921,1,0,0,623,0,623
300922,0,0,0,0,0,0
300923,0,0,0,0,0,0
300924,1,0,0,1898,0,1898
300925,1,0,0,19,0,19
300926,0,0,0,0,0,0
300927,0,0,0,0,0,0
300928,1,4,1985,8929,4,8929
300929,1,5,353,8951,5,8951
30093,1,8,6123,11785,8,11785
300930,1,3,2248,11343,3,11343
300931,1,5,4194,8666,5,8666
300932,1,2,629,7822,2,7822
300933,1,7,1225,16146,7,16146
300934,1,6,766,7303,6,7303
300935,1,4,707,6960,4,6960
300936,1,13,1552,11483,13,11483
300937,1,6,885,14110,6,14110
300938,1,7,597,9045,7,9045
300939,1,3,314,10832,3,10832
30094,1,7,598,6045,7,6045
300940,1,6,512,9567,6,9567
300941,1,4,286,8710,4,8710
300942,1,6,2205,7909,6,7909
300943,1,0,0,1850,0,1850
300944,0,0,0,0,0,0
300945,0,0,0,0,0,0
300946,1,0,0,340,0,340
300947,0,0,0,0,0,0
300948,0,0,0,0,0,0
300949,0,0,0,0,0,0
30095,1,1,21,3941,1,3941
300950,1,3,1012,5912,3,5912
300951,1,4,380,11481,4,11481
300952,1,3,150,9885,3,9885
300953,1,2,328,2838,2,2838
300954,1,4,753,1402,4,1402
300955,1,4,813,7706,4,7706
300956,1,4,406,8663,4,8663
300957,1,15,3390,16509,15,16509
300958,1,16,1556,11741,16,11741
300959,1,6,778,9620,6,9620
30096,1,2,223,963,2,963
300960,1,5,630,8427,5,8427
300961,1,11,1396,11203,11,11203
300962,1,11,645,9650,11,9650
300963,1,6,862,4877,6,4877
300964,0,0,0,0,0,0
300965,1,0,0,215,0,215
300966,1,0,0,119,0,119
300967,0,0,0,0,0,0
300968,0,0,0,0,0,0
300969,0,0,0,0,0,0
30097,1,0,0,144,0,144
300970,1,0,0,354,0,354
300971,0,0,0,0,0,0
300972,1,3,218,2551,3,2551
300973,1,4,323,11057,4,11057
300974,1,4,132,12129,4,12129
300975,1,0,0,6094,0,6094
300976,0,0,0,0,0,0
300977,1,0,0,474,0,474
300978,1,5,1172,8536,5,8536
300979,1,12,1739,13616,12,13616
30098,1,0,0,235,0,235
300980,1,8,709,10839,8,10839
300981,1,9,1231,9690,9,9690
300982,1,7,735,8791,7,8791
300983,1,10,937,10918,10,10918
300984,1,9,1165,10167,9,10167
300985,1,7,750,5963,7,5963
300986,1,0,0,230,0,230
300987,1,0,0,115,0,115
300988,0,0,0,0,0,0
300989,1,0,0,18,0,18
30099,1,0,0,3496,0,3496
300990,1,1,25,197,1,197
300991,0,0,0,0,0,0
300992,0,0,0,0,0,0
300993,1,0,0,282,0,282
300994,1,2,169,2394,2,2394
300995,1,5,472,14459,5,14459
300996,1,4,297,12045,4,12045
300997,1,1,36,8335,1,8335
300998,1,0,0,267,0,267
300999,0,0,0,0,0,0
3100,1,1,51,134,1,134
3101,1,0,0,9,0,9
31010,1,5,1018,8309,5,8309
310100,1,3,225,7991,3,7991
310101,1,0,0,1942,0,1942
310102,0,0,0,0,0,0
310103,0,0,0,0,0,0
310104,0,0,0,0,0,0
310105,0,0,0,0,0,0
310106,1,0,0,33,0,33
310107,1,0,0,3583,0,3583
310108,1,3,23056,9116,3,9116
310109,1,1,146,16063,1,16063
31011,1,1,70,6035,1,6035
310110,1,1,26,4872,1,4872
310111,1,2,3420,18951,2,18951
310112,1,3,2338,16421,3,16421
310113,1,8,7599,11999,8,11999
310114,1,6,3229,8198,6,8198
310115,1,6,1505,3151,6,3151
310116,1,0,0,2080,0,2080
310117,1,4,574,7820,4,7820
310118,1,1,47,2828,1,2828
310119,1,10,1837,4754,10,4754
31012,1,7,1465,8802,7,8802
310120,1,0,0,561,0,561
310121,0,0,0,0,0,0
310122,1,6,2420,49666,6,49666
310123,1,1,20715,26032,1,26032
310124,1,1,204,6968,1,6968
310125,1,2,1124,12988,2,12988
310126,1,2,2164,11186,2,11186
310127,1,5,1248,14088,5,14088
310128,1,8,3623,21376,8,21376
310129,1,4,603,8863,4,8863
31013,1,5,3636,13506,5,13506
310130,1,12,6520,11612,12,11612
310131,1,7,496,6578,7,6578
310132,1,2,1687,4506,2,4506
310133,1,9,6346,17180,9,17180
310134,1,1,388,3457,1,3457
310135,1,0,0,941,0,941
310136,1,5,420,1707,5,1707
310137,1,0,0,762,0,762
310138,1,0,0,2729,0,2729
310139,1,5,3523,5718,5,5718
31014,1,8,5100,11975,8,11975
310140,1,2,220,3140,2,3140
310141,1,1,302,2788,1,2788
310142,1,1,91,4977,1,4977
310143,1,1,300,3259,1,3259
310144,1,3,296,4149,3,4149
310145,1,4,413,7934,4,7934
310146,1,4,112,8047,4,8047
310147,1,6,1599,7542,6,7542
310148,1,4,538,8597,4,8597
310149,1,5,1916,7205,5,7205
31015,1,8,1423,2967,8,2967
310150,1,2,488,6214,2,6214
310151,1,4,329,7257,4,7257
310152,1,1,199,4285,1,4285
310153,1,1,8508,11079,1,11079
310154,0,0,0,0,0,0
310155,1,0,0,429,0,429
310156,1,2,5511,10787,2,10787
310157,1,2,254,9855,2,9855
310158,1,3,1348,6231,3,6231
310159,1,2,65,10199,2,10199
31016,0,1,76,78,1,78
310160,1,3,704,2818,3,2818
310161,1,4,131,5106,4,5106
310162,1,6,1496,5917,6,5917
310163,1,3,144,4644,3,4644
310164,1,3,274,4273,3,4273
310165,1,4,265,3237,4,3237
310166,1,0,0,2698,0,2698
310167,1,0,0,4122,0,4122
310168,1,3,749,10207,3,10207
310169,1,2,716,2612,2,2612
31017,1,0,0,21,0,21
310170,1,0,0,61,0,61
310171,0,0,0,0,0,0
310172,0,0,0,0,0,0
310173,1,3,440,1709,3,1709
310174,1,0,0,1821,0,1821
310175,1,0,0,2118,0,2118
310176,1,2,164,6068,2,6068
310177,1,2,280,5806,2,5806
310178,1,6,597,6276,6,6276
310179,1,6,412,6193,6,6193
31018,0,0,0,0,0,0
310180,1,3,109,5550,3,5550
310181,1,4,152,7296,4,7296
310182,1,3,717,4358,3,4358
310183,1,0,0,3278,0,3278
310184,1,1,186,3480,1,3480
310185,1,2,3756,12171,2,12171
310186,1,0,0,737,0,737
310187,0,0,0,0,0,0
310188,0,0,0,0,0,0
310189,1,3,156,1311,3,1311
31019,0,0,0,0,0,0
310190,1,3,1029,11300,3,11300
310191,1,3,179,2670,3,2670
310192,1,5,3196,9244,5,9244
310193,1,3,589,6849,3,6849
310194,1,6,684,5528,6,5528
310195,1,3,82,4247,3,4247
310196,1,3,613,5287,3,5287
310197,1,1,125,5650,1,5650
310198,1,2,139,6613,2,6613
310199,1,4,6894,10119,4,10119
3102,1,0,0,192,0,192
31020,0,0,0,0,0,0
