stem,tp,fp,fn,n_gt,found,merges,splits,fp_inst,n_pred_inst,boundary_iou
kitsap5_r2c0,3975,2737,3981,6,3,0,0,0,3,0.02013640792465086
kitsap5_r2c1,2885,1276,5933,7,3,0,0,2,5,0.04305468258956631
kitsap5_r2c2,8355,2364,5762,19,5,0,0,0,5,0.0745209368346345
kitsap5_r2c3,0,0,256,2,0,0,0,0,0,0.0
kitsap5_r2c4,0,0,0,0,0,0,0,0,0,nan
kitsap5_r3c0,0,0,0,0,0,0,0,0,0,nan
kitsap5_r3c1,0,0,0,0,0,0,0,0,0,nan
kitsap5_r3c2,7397,2934,2780,8,6,1,0,1,6,0.08858603066439523
kitsap5_r3c3,0,0,0,0,0,0,0,0,0,nan
kitsap5_r3c4,0,0,0,0,0,0,0,0,0,nan
kitsap5_r4c0,1901,905,7873,9,2,0,0,0,2,0.018108651911468814
kitsap5_r4c1,8310,1982,7529,17,6,0,0,1,7,0.09214007782101168
kitsap5_r4c2,0,0,0,0,0,0,0,0,0,nan
kitsap5_r4c3,0,0,0,0,0,0,0,0,0,nan
kitsap5_r4c4,0,0,50587,29,0,0,0,0,0,0.0
tyrol-w1_r0c0,0,0,0,0,0,0,0,0,0,nan
tyrol-w1_r0c1,0,0,0,0,0,0,0,0,0,nan
tyrol-w1_r0c2,0,0,0,0,0,0,0,0,0,nan
tyrol-w1_r0c3,95,862,1511,4,1,0,0,0,1,0.020657276995305163
tyrol-w1_r0c4,66586,11945,31339,54,39,5,1,6,41,0.15871426982538095
tyrol-w1_r1c0,0,0,0,0,0,0,0,0,0,nan
tyrol-w1_r1c1,0,0,0,0,0,0,0,0,0,nan
tyrol-w1_r1c2,14334,1262,7485,11,6,0,0,1,7,0.23053162087465454
tyrol-w1_r1c3,51999,5637,40122,48,30,1,1,5,35,0.20138093634220275
tyrol-w1_r1c4,70752,18693,59611,67,38,4,1,9,44,0.14873009544804297
tyrol-w1_r2c0,0,0,411,1,0,0,0,0,0,0.0
tyrol-w1_r2c1,0,0,0,0,0,0,0,0,0,nan
tyrol-w1_r2c2,10171,1230,4434,10,6,1,0,2,7,0.18539755351681958
tyrol-w1_r2c3,136730,20785,68720,86,56,3,2,9,64,0.1643650665531765
tyrol-w1_r2c4,181037,35114,120031,88,64,16,5,9,62,0.12633256113795743
tyrol-w1_r3c0,24058,4978,17800,18,8,0,0,6,14,0.05870784470828174
tyrol-w1_r3c1,0,0,362,1,0,0,0,0,0,0.0
tyrol-w1_r3c2,7688,682,3099,6,3,0,0,0,3,0.12398500936914429
tyrol-w1_r3c3,90250,18359,62734,59,33,6,2,5,34,0.10368917759529354
tyrol-w1_r3c4,163080,32596,128260,70,50,5,2,8,55,0.08924250654288678
tyrol-w1_r4c0,42038,4590,15115,26,17,0,0,2,19,0.14270525694034258
tyrol-w1_r4c1,0,0,0,0,0,0,0,0,0,nan
tyrol-w1_r4c2,7009,495,16253,9,1,0,0,1,2,0.08172992056487202
tyrol-w1_r4c3,67110,8681,87757,55,29,2,1,4,32,0.10923411533669784
tyrol-w1_r4c4,170083,32790,142921,95,55,14,6,16,63,0.11268951458784558
tyrol-w2_r0c0,63382,9871,28384,55,42,7,1,2,38,0.1624902982592305
tyrol-w2_r0c1,19856,2744,5450,11,5,0,1,1,7,0.19398354242546878
tyrol-w2_r0c2,1087,92,2939,7,2,0,0,0,2,0.13278495887191538
tyrol-w2_r0c3,0,0,3982,8,0,0,0,0,0,0.0
tyrol-w2_r0c4,276,0,3473,7,1,0,0,0,1,0.0036188178528347406
tyrol-w2_r1c0,77777,9757,69992,61,30,0,1,5,36,0.16067466720451795
tyrol-w2_r1c1,33139,2618,4649,15,11,1,1,0,11,0.22598034034457246
tyrol-w2_r1c2,24443,2076,5371,13,6,1,0,2,7,0.22340780260086696
tyrol-w2_r1c3,2702,265,3841,9,3,0,0,0,3,0.13201196709050111
tyrol-w2_r1c4,3624,1013,3942,7,3,0,0,0,3,0.17268392370572208
tyrol-w2_r2c0,89205,23168,69366,71,38,3,4,10,49,0.18744507469841015
tyrol-w2_r2c1,74094,10549,38406,44,28,3,0,2,27,0.1749056663601484
tyrol-w2_r2c2,8683,674,6196,17,5,0,0,1,6,0.15188335358444716
tyrol-w2_r2c3,611,817,8176,15,1,0,0,1,2,0.008854166666666666
tyrol-w2_r2c4,0,0,2876,5,0,0,0,0,0,0.0
tyrol-w2_r3c0,72523,9723,59399,59,38,1,1,6,44,0.11915979583824107
tyrol-w2_r3c1,27472,4590,13334,18,11,2,0,1,10,0.129965988855923
tyrol-w2_r3c2,41,8032,1444,4,0,0,0,3,3,0.0171875
tyrol-w2_r3c3,0,0,2555,7,0,0,0,0,0,0.0
tyrol-w2_r3c4,0,0,520,1,0,0,0,0,0,0.0
tyrol-w2_r4c0,64178,8178,36011,41,25,0,0,6,31,0.17448462318350794
tyrol-w2_r4c1,77783,11985,49145,35,25,2,0,6,29,0.13614783653846155
tyrol-w2_r4c2,4509,18345,6928,5,2,0,0,0,2,0.0945372204924993
tyrol-w2_r4c3,2939,390,4080,6,1,0,0,0,1,0.06167400881057269
tyrol-w2_r4c4,0,0,0,0,0,0,0,0,0,nan
tyrol-w3_r0c0,736,63,365,1,1,0,0,0,1,0.2546916890080429
tyrol-w3_r0c1,0,0,0,0,0,0,0,0,0,nan
tyrol-w3_r0c2,15073,2212,23255,12,6,0,1,6,13,0.1155284392836056
tyrol-w3_r0c3,122468,21916,92039,77,47,3,4,14,62,0.17410735361228696
tyrol-w3_r0c4,236016,79684,158432,85,55,24,4,19,54,0.10720994213072764
tyrol-w3_r1c0,0,0,0,0,0,0,0,0,0,nan
tyrol-w3_r1c1,205,0,792,2,1,0,0,0,1,0.029473684210526315
tyrol-w3_r1c2,61576,9347,39861,55,30,3,0,10,37,0.1384755975668961
tyrol-w3_r1c3,128994,27553,52393,85,55,2,4,10,67,0.16343440895086753
tyrol-w3_r1c4,102173,26092,109766,45,24,1,1,8,32,0.09696804723815905
tyrol-w3_r2c0,53001,6648,17512,29,21,0,0,1,22,0.16627308762756177
tyrol-w3_r2c1,116478,22170,54482,95,69,5,1,9,74,0.13594214255395565
tyrol-w3_r2c2,97073,22287,49895,60,41,1,1,5,46,0.11295040861812779
tyrol-w3_r2c3,95540,13618,103312,56,40,3,1,5,43,0.10991827881602874
tyrol-w3_r2c4,125187,21566,83087,90,60,2,4,9,71,0.1190590783299242
tyrol-w3_r3c0,54819,9701,27899,44,27,1,0,3,29,0.17733567388336258
tyrol-w3_r3c1,154969,25176,50020,104,74,4,3,11,84,0.21196412760974495
tyrol-w3_r3c2,94512,22522,34105,69,45,5,0,9,49,0.16864774473470126
tyrol-w3_r3c3,7914,1436,13394,12,9,1,0,3,11,0.11602458402038675
tyrol-w3_r3c4,35804,3731,16529,36,25,2,0,2,25,0.189260193358554
tyrol-w3_r4c0,36443,4118,31140,33,19,1,1,4,23,0.17618020608674814
tyrol-w3_r4c1,128484,20152,25297,77,55,9,0,5,51,0.2426216863557017
tyrol-w3_r4c2,37528,8097,37700,42,19,2,0,5,22,0.12575789696841214
tyrol-w3_r4c3,334,57,3032,4,1,0,0,2,3,0.06035205364626991
tyrol-w3_r4c4,1393,478,695,2,1,0,0,2,3,0.21149897330595482
tyrol-w4_r0c0,122530,27381,36408,56,38,6,0,11,43,0.18018762656527668
tyrol-w4_r0c1,87279,10444,42679,44,32,1,3,7,41,0.17060011824990146
tyrol-w4_r0c2,9582,439,2652,5,1,0,0,0,1,0.23604601619088197
tyrol-w4_r0c3,0,0,0,0,0,0,0,0,0,nan
tyrol-w4_r0c4,0,0,0,0,0,0,0,0,0,nan
tyrol-w4_r1c0,99981,17627,50101,54,38,3,2,10,47,0.17450416987875814
tyrol-w4_r1c1,85721,9731,69629,46,26,0,3,18,47,0.16461994754516263
tyrol-w4_r1c2,29276,34660,41736,11,6,1,0,5,10,0.08986146095717884
tyrol-w4_r1c3,0,0,0,0,0,0,0,0,0,nan
tyrol-w4_r1c4,0,0,0,0,0,0,0,0,0,nan
tyrol-w4_r2c0,133284,54145,57633,38,29,4,0,5,30,0.11119769344658303
tyrol-w4_r2c1,74231,27171,46655,43,31,3,2,9,39,0.12245638436186618
tyrol-w4_r2c2,7973,2391,4800,10,4,0,0,0,4,0.13188479029813036
tyrol-w4_r2c3,0,0,2709,7,0,0,0,0,0,0.0
tyrol-w4_r2c4,0,0,1867,4,0,0,0,0,0,0.0
tyrol-w4_r3c0,57468,4559,114576,47,18,0,0,8,26,0.11079529926209347
tyrol-w4_r3c1,226654,37020,42741,13,12,6,0,0,6,0.10214821505714174
tyrol-w4_r3c2,120571,2742,7877,4,4,1,0,0,3,0.16850458621045036
tyrol-w4_r3c3,0,0,278,1,0,0,0,0,0,0.0
tyrol-w4_r3c4,0,0,4760,14,0,0,0,0,0,0.0
tyrol-w4_r4c0,92970,10474,56226,42,24,2,0,4,26,0.18076573653471772
tyrol-w4_r4c1,116406,27790,88729,32,19,1,0,3,21,0.11461036300565404
tyrol-w4_r4c2,63,0,3749,2,0,0,0,1,1,0.0
tyrol-w4_r4c3,0,0,350,1,0,0,0,0,0,0.0
tyrol-w4_r4c4,6137,1075,12772,20,3,0,0,0,3,0.08402822322001283
tyrol-w5_r0c0,31144,5557,21718,31,13,2,0,3,14,0.11747340277390965
tyrol-w5_r0c1,1901,1428,3883,7,2,0,0,0,2,0.0895582329317269
tyrol-w5_r0c2,1713,106,5798,11,1,0,0,0,1,0.04847396768402154
tyrol-w5_r0c3,7344,549,1174,5,3,0,0,0,3,0.20114942528735633
tyrol-w5_r0c4,1535,353,5619,8,3,0,0,0,3,0.13115508513575702
tyrol-w5_r1c0,0,0,1045,2,0,0,0,0,0,0.0
tyrol-w5_r1c1,1968,230,13354,12,1,0,0,3,4,0.04112687641373638
tyrol-w5_r1c2,1,0,1927,3,0,0,0,0,0,0.001287001287001287
tyrol-w5_r1c3,0,0,0,0,0,0,0,0,0,nan
tyrol-w5_r1c4,14439,2713,3342,14,10,1,0,0,9,0.19155897268117128
tyrol-w5_r2c0,2088,315,10444,9,1,0,0,7,8,0.08063261602281566
tyrol-w5_r2c1,109769,34197,66572,20,11,3,0,4,12,0.09313311314233044
tyrol-w5_r2c2,144518,34985,64314,19,10,1,0,4,13,0.08576199149969642
tyrol-w5_r2c3,242804,57184,50669,22,13,3,0,2,12,0.13082955014444902
tyrol-w5_r2c4,180877,16426,109271,50,30,4,2,18,46,0.1044046712363544
tyrol-w5_r3c0,63809,4010,18036,9,6,0,0,0,6,0.15002783447763965
tyrol-w5_r3c1,172980,37151,4861,8,6,4,0,0,2,0.09417234295599525
tyrol-w5_r3c2,179241,39182,3407,15,14,11,0,0,3,0.10277621106724322
tyrol-w5_r3c3,76241,6333,42742,9,3,1,0,1,3,0.07059616681113358
tyrol-w5_r3c4,84968,34425,7997,9,7,2,0,0,5,0.074174726240908
tyrol-w5_r4c0,6393,1376,4324,6,4,0,0,2,6,0.125
tyrol-w5_r4c1,0,0,0,0,0,0,0,0,0,nan
tyrol-w5_r4c2,0,0,0,0,0,0,0,0,0,nan
tyrol-w5_r4c3,0,0,0,0,0,0,0,0,0,nan
tyrol-w5_r4c4,0,0,0,0,0,0,0,0,0,nan
vienna1_r0c0,114331,25405,38940,166,84,4,1,10,91,0.20430386731365327
vienna1_r0c1,106576,19235,53816,196,100,4,2,7,104,0.1767568432847767
vienna1_r0c2,120827,35713,54505,182,85,1,2,16,102,0.15081476554705686
vienna1_r0c3,191677,45170,32842,80,50,1,1,4,54,0.1301696542893726
vienna1_r0c4,187394,33965,57627,46,26,1,0,6,31,0.11900058726175858
vienna1_r1c0,130495,25093,57397,289,162,5,3,13,173,0.20251914052852557
vienna1_r1c1,126723,29033,62165,336,190,6,1,22,206,0.19403404181786763
vienna1_r1c2,142747,29877,52970,144,88,2,1,16,103,0.14456414425924852
vienna1_r1c3,240168,54524,53453,81,52,4,0,24,72,0.10211746422327268
vienna1_r1c4,222545,54115,109147,55,28,0,5,15,48,0.08879123278697473
vienna1_r2c0,76425,15669,45848,188,99,3,2,7,104,0.19075961739858968
vienna1_r2c1,120268,22273,64940,252,140,1,0,18,157,0.20044739534994407
vienna1_r2c2,109990,22895,52042,288,159,3,3,14,173,0.19169465807254854
vienna1_r2c3,60329,26799,42223,75,27,2,3,6,34,0.10633001422475107
vienna1_r2c4,178606,35692,79774,64,53,2,0,7,58,0.13068330569857753
vienna1_r3c0,130679,20523,59133,93,47,1,4,11,61,0.16430411141848708
vienna1_r3c1,189715,42038,46192,120,75,2,3,10,86,0.17289744546957495
vienna1_r3c2,24169,4439,14827,79,37,0,0,8,45,0.19238065938573554
vienna1_r3c3,49019,10451,33291,214,93,6,2,2,91,0.20012569581612497
vienna1_r3c4,99519,20941,41023,242,113,1,1,9,122,0.21119658256917567
vienna1_r4c0,148581,29483,53198,121,80,2,3,8,89,0.13481308743441353
vienna1_r4c1,186942,47462,133123,71,43,8,1,21,57,0.08267805268957228
vienna1_r4c2,166190,67900,98210,21,14,4,0,10,20,0.0544903221120674
vienna1_r4c3,53837,18816,46375,19,12,6,0,8,14,0.04449720793211098
vienna1_r4c4,80931,52256,27104,33,13,5,0,2,10,0.06104767628205128
vienna2_r0c0,272233,84530,61797,72,34,10,1,21,46,0.1280456735223272
vienna2_r0c1,86390,11371,110696,57,22,0,1,12,35,0.09823814295257181
vienna2_r0c2,112026,16692,33624,28,12,1,0,1,12,0.09140433318085416
vienna2_r0c3,152372,31929,20904,54,35,1,1,6,41,0.09318400770712909
vienna2_r0c4,161780,27725,29477,70,55,0,0,9,64,0.15567055588443104
vienna2_r1c0,272844,77591,126255,47,25,4,6,17,44,0.07901022779092745
vienna2_r1c1,231808,64347,53417,47,29,2,2,3,32,0.10343133003786893
vienna2_r1c2,61047,17330,19405,35,15,0,1,4,20,0.11293243114457258
vienna2_r1c3,96980,18153,34327,57,37,2,0,5,40,0.08460644304217868
vienna2_r1c4,182350,33106,46036,99,68,2,2,5,73,0.11526427191018129
vienna2_r2c0,294206,66805,83110,88,45,7,9,21,68,0.10679298318671594
vienna2_r2c1,263158,79133,133812,54,38,13,3,12,40,0.09551411556890661
vienna2_r2c2,158114,29660,51011,52,24,2,4,13,39,0.10412192069925107
vienna2_r2c3,112148,17285,64521,62,35,3,1,4,37,0.10382967840930887
vienna2_r2c4,146079,23516,62363,87,52,1,1,7,59,0.1282797874615473
vienna2_r3c0,203872,31027,60199,100,61,2,3,12,74,0.14945799637340676
vienna2_r3c1,204121,61892,53511,61,39,6,1,11,45,0.12064989207888589
vienna2_r3c2,369706,176986,70954,28,19,8,2,22,35,0.06455934121849656
vienna2_r3c3,374231,165568,57999,27,18,9,1,14,24,0.04825276986894441
vienna2_r3c4,358971,137842,78220,50,37,13,2,19,45,0.07166566956790242
vienna2_r4c0,73098,15789,70698,45,12,0,0,9,21,0.07260069617105917
vienna2_r4c1,180122,29738,129079,42,17,3,0,9,23,0.07354161950041506
vienna2_r4c2,327465,92180,138639,45,31,13,3,21,42,0.06313959655084363
vienna2_r4c3,389139,159658,77462,28,21,9,5,13,30,0.054628328592480895
vienna2_r4c4,364888,186330,60030,32,24,16,1,14,23,0.05282654787145342
vienna3_r0c0,230609,43728,27128,78,65,3,2,8,72,0.14768645995450735
vienna3_r0c1,240359,62880,95522,40,27,5,2,12,36,0.0889506501735236
vienna3_r0c2,265018,103785,78545,56,34,6,3,24,55,0.08265950134349809
vienna3_r0c3,171742,188967,80680,28,15,8,0,13,20,0.06441174893183403
vienna3_r0c4,95794,63128,127523,19,12,4,1,6,15,0.07635215833475516
vienna3_r1c0,173123,36031,33903,99,69,5,0,4,68,0.12000061224802168
vienna3_r1c1,160014,61848,89799,44,26,4,0,7,29,0.06641807575869453
vienna3_r1c2,286838,160340,97111,27,22,12,1,5,16,0.04372344121655932
vienna3_r1c3,302778,170257,133023,24,15,7,1,8,17,0.03045090392115425
vienna3_r1c4,144358,13249,132030,29,8,1,0,5,12,0.039084042680733726
vienna3_r2c0,214789,48533,71561,74,55,4,2,15,68,0.11387229897726399
vienna3_r2c1,229934,82994,29682,31,20,9,0,3,14,0.06228158566129966
vienna3_r2c2,259916,93432,105400,26,17,4,0,4,17,0.03910504061083564
vienna3_r2c3,356818,93424,358809,14,12,3,0,9,18,0.027565286204167767
vienna3_r2c4,172358,2075,303823,14,2,0,0,6,8,0.02643251561509912
vienna3_r3c0,382822,161702,74565,30,23,11,1,11,24,0.0710971079995571
vienna3_r3c1,325171,122990,56885,35,24,9,0,10,25,0.058436305821316
vienna3_r3c2,433210,219404,71496,28,23,12,2,13,26,0.05151712723807613
vienna3_r3c3,436942,175331,96161,27,20,10,0,13,23,0.06096247375121044
vienna3_r3c4,319743,119562,184365,22,19,12,1,17,25,0.05795244621893809
vienna3_r4c0,457156,289809,44662,38,32,26,1,6,13,0.03719668766950944
vienna3_r4c1,356252,150514,83497,36,31,14,0,7,24,0.04815967540731594
vienna3_r4c2,454019,207246,68840,24,20,10,0,19,29,0.03323682574226644
vienna3_r4c3,306367,131085,130919,27,21,9,0,15,27,0.05078715438457782
vienna3_r4c4,264420,147728,205360,17,14,4,0,5,15,0.029413121357954458
vienna4_r0c0,213504,67842,73228,23,11,3,2,5,15,0.06260216103763772
vienna4_r0c1,156546,103218,131565,28,17,6,0,11,22,0.049246306527010474
vienna4_r0c2,110383,26154,100159,73,13,1,0,5,17,0.07215350050357669
vienna4_r0c3,185566,85810,77324,58,17,5,0,6,18,0.06325671738426675
vienna4_r0c4,190661,74517,181528,24,15,3,1,8,21,0.04901431468970247
vienna4_r1c0,220082,107667,141480,34,15,4,1,15,27,0.03871549085711622
vienna4_r1c1,210182,97504,53084,32,23,8,2,5,22,0.06894237570964758
vienna4_r1c2,367934,155137,100615,22,14,4,2,12,24,0.04420017285663855
vienna4_r1c3,190201,43065,108864,25,11,3,2,5,15,0.09712965613116899
vienna4_r1c4,120835,35407,115853,15,8,1,0,6,13,0.06746200823746627
vienna4_r2c0,288874,107882,109986,24,19,4,1,13,29,0.06188929030380913
vienna4_r2c1,355567,143113,80458,29,21,10,0,17,28,0.03962208790563934
vienna4_r2c2,415576,197745,84448,30,27,17,1,12,23,0.045694038842485754
vienna4_r2c3,214064,66489,137176,18,11,1,0,20,30,0.07274599205765554
vienna4_r2c4,182742,23943,37351,11,10,1,2,2,13,0.1238213327950633
vienna4_r3c0,195047,90137,65507,14,11,5,2,3,11,0.04393537756125519
vienna4_r3c1,434918,209479,61707,24,22,6,1,9,26,0.023800409592895286
vienna4_r3c2,233084,113811,70923,16,13,5,0,11,19,0.04140885292717753
vienna4_r3c3,21046,2814,130466,17,5,1,0,14,18,0.04544714122821306
vienna4_r3c4,222829,32671,127685,17,9,0,0,12,21,0.11088835755011955
vienna4_r4c0,279963,129532,116463,23,16,7,0,13,22,0.03637078167389265
vienna4_r4c1,232646,113832,58072,15,11,3,0,8,16,0.04070907642336214
vienna4_r4c2,19273,3905,29407,7,4,1,0,4,7,0.07409070498428379
vienna4_r4c3,2504,297,1019,2,2,0,0,1,3,0.20471894517696043
vienna4_r4c4,74695,24292,52709,12,8,0,0,4,12,0.04296088582111015
vienna5_r0c0,403397,84919,53881,31,24,7,2,13,32,0.11964120326317258
vienna5_r0c1,173235,41941,155124,12,8,2,0,16,22,0.07298230624087722
vienna5_r0c2,0,0,135,1,0,0,0,0,0,0.0
vienna5_r0c3,0,7588,0,0,0,0,0,5,5,nan
vienna5_r0c4,0,0,0,0,0,0,0,0,0,nan
vienna5_r1c0,267978,50101,122149,21,14,1,1,8,22,0.07301315343292106
vienna5_r1c1,410267,164056,35231,25,23,12,1,7,19,0.08453300221178844
vienna5_r1c2,175216,42870,97600,20,11,4,1,4,12,0.08977281458904285
vienna5_r1c3,1065,195,14752,4,0,0,0,3,3,0.006654567453115548
vienna5_r1c4,0,2099,501,2,0,0,0,3,3,0.0
vienna5_r2c0,245943,33516,65031,14,8,0,0,8,16,0.12094604163716187
vienna5_r2c1,191550,52534,69172,37,14,5,1,4,14,0.12141113910990298
vienna5_r2c2,120724,36167,33708,25,15,6,1,12,22,0.13704745927809947
vienna5_r2c3,82076,20697,180010,23,8,4,1,18,23,0.04855676176049819
vienna5_r2c4,0,0,4054,1,0,0,0,0,0,0.0
vienna5_r3c0,319371,24413,83199,12,9,2,1,6,14,0.15777019453508356
vienna5_r3c1,76898,24539,25659,15,6,0,0,2,8,0.08359544588667878
vienna5_r3c2,36624,8678,67746,16,6,2,0,4,8,0.04899057873485868
vienna5_r3c3,188180,72498,188342,43,17,8,1,13,23,0.05379495733000826
vienna5_r3c4,118683,34364,90877,28,14,2,2,9,23,0.1037207844541954
vienna5_r4c0,197131,54339,110723,39,24,3,1,5,27,0.0660052804224338
vienna5_r4c1,85798,26539,92386,13,9,1,0,10,18,0.04965086996336996
vienna5_r4c2,10369,4939,75584,13,3,0,0,9,12,0.02362657091561939
vienna5_r4c3,72424,27314,123712,56,11,1,0,13,23,0.04658892763731473
vienna5_r4c4,171231,46520,145481,34,15,5,1,9,20,0.0947574184451708
