stem,tp,fp,fn,n_gt,found,merges,splits,fp_inst,n_pred_inst,boundary_iou
kitsap5_r4c1,941,605,14898,17,2,0,0,2,4,0.014420188263568997
kitsap5_r4c2,0,0,0,0,0,0,0,0,0,nan
kitsap5_r4c3,0,0,0,0,0,0,0,0,0,nan
kitsap5_r4c4,0,0,50587,29,0,0,0,0,0,0.0
tyrol-w1_r0c0,0,0,0,0,0,0,0,0,0,nan
tyrol-w1_r0c1,0,0,0,0,0,0,0,0,0,nan
tyrol-w1_r0c2,0,0,0,0,0,0,0,0,0,nan
tyrol-w1_r0c3,0,0,1606,4,0,0,0,0,0,0.0
tyrol-w1_r0c4,0,0,97925,54,0,0,0,0,0,0.0
tyrol-w1_r1c0,0,0,0,0,0,0,0,0,0,nan
tyrol-w1_r1c1,0,0,0,0,0,0,0,0,0,nan
tyrol-w1_r1c2,0,0,21819,11,0,0,0,0,0,0.0
tyrol-w1_r1c3,0,0,92121,48,0,0,0,0,0,0.0
tyrol-w1_r1c4,0,0,130363,67,0,0,0,0,0,0.0
tyrol-w1_r2c0,0,0,411,1,0,0,0,0,0,0.0
tyrol-w1_r2c1,0,0,0,0,0,0,0,0,0,nan
tyrol-w1_r2c2,0,0,14605,10,0,0,0,0,0,0.0
tyrol-w1_r2c3,0,0,205450,86,0,0,0,0,0,0.0
tyrol-w1_r2c4,735,57,300333,88,1,0,0,0,1,0.0010348203048524682
tyrol-w1_r3c0,1067,93,40791,18,0,0,0,2,2,0.008112767467802455
tyrol-w1_r3c1,0,0,362,1,0,0,0,0,0,0.0
tyrol-w1_r3c2,0,0,10787,6,0,0,0,0,0,0.0
tyrol-w1_r3c3,0,0,152984,59,0,0,0,0,0,0.0
tyrol-w1_r3c4,0,0,291340,70,0,0,0,0,0,0.0
tyrol-w1_r4c0,93,0,57060,26,0,0,0,1,1,0.0036347901341410643
tyrol-w1_r4c1,0,0,0,0,0,0,0,0,0,nan
tyrol-w1_r4c2,0,0,23262,9,0,0,0,0,0,0.0
tyrol-w1_r4c3,14,0,154853,55,0,0,0,0,0,0.0003792701758188172
tyrol-w1_r4c4,977,20,312027,95,1,0,0,2,3,0.0005146974722635251
tyrol-w2_r0c0,0,0,91766,55,0,0,0,0,0,0.0
tyrol-w2_r0c1,0,0,25306,11,0,0,0,0,0,0.0
tyrol-w2_r0c2,0,0,4026,7,0,0,0,0,0,0.0
tyrol-w2_r0c3,0,0,3982,8,0,0,0,0,0,0.0
tyrol-w2_r0c4,0,0,3749,7,0,0,0,0,0,0.0
tyrol-w2_r1c0,28,0,147741,61,0,0,0,1,1,0.00030209452201933405
tyrol-w2_r1c1,0,0,37788,15,0,0,0,0,0,0.0
tyrol-w2_r1c2,0,0,29814,13,0,0,0,0,0,0.0
tyrol-w2_r1c3,0,0,6543,9,0,0,0,0,0,0.0
tyrol-w2_r1c4,0,0,7566,7,0,0,0,0,0,0.0
tyrol-w2_r2c0,0,0,158571,71,0,0,0,0,0,0.0
tyrol-w2_r2c1,0,0,112500,44,0,0,0,0,0,0.0
tyrol-w2_r2c2,0,0,14879,17,0,0,0,0,0,0.0
tyrol-w2_r2c3,0,0,8787,15,0,0,0,0,0,0.0
tyrol-w2_r2c4,0,0,2876,5,0,0,0,0,0,0.0
tyrol-w2_r3c0,0,0,131922,59,0,0,0,0,0,0.0
tyrol-w2_r3c1,0,0,40806,18,0,0,0,0,0,0.0
tyrol-w2_r3c2,0,0,1485,4,0,0,0,0,0,0.0
tyrol-w2_r3c3,0,0,2555,7,0,0,0,0,0,0.0
tyrol-w2_r3c4,0,0,520,1,0,0,0,0,0,0.0
tyrol-w2_r4c0,36,0,100153,41,0,0,0,1,1,0.0
tyrol-w2_r4c1,0,0,126928,35,0,0,0,0,0,0.0
tyrol-w2_r4c2,0,0,11437,5,0,0,0,0,0,0.0
tyrol-w2_r4c3,0,0,7019,6,0,0,0,0,0,0.0
tyrol-w2_r4c4,0,0,0,0,0,0,0,0,0,nan
tyrol-w3_r0c0,0,0,1101,1,0,0,0,0,0,0.0
tyrol-w3_r0c1,0,0,0,0,0,0,0,0,0,nan
tyrol-w3_r0c2,0,0,38328,12,0,0,0,0,0,0.0
tyrol-w3_r0c3,0,0,214507,77,0,0,0,0,0,0.0
tyrol-w3_r0c4,0,3,394448,85,0,0,0,0,0,0.0
tyrol-w3_r1c0,0,0,0,0,0,0,0,0,0,nan
tyrol-w3_r1c1,0,0,997,2,0,0,0,0,0,0.0
tyrol-w3_r1c2,0,0,101437,55,0,0,0,0,0,0.0
tyrol-w3_r1c3,0,0,181387,85,0,0,0,0,0,0.0
tyrol-w3_r1c4,0,0,211939,45,0,0,0,0,0,0.0
tyrol-w3_r2c0,0,0,70513,29,0,0,0,0,0,0.0
tyrol-w3_r2c1,0,0,170960,95,0,0,0,0,0,0.0
tyrol-w3_r2c2,1134,52,145834,60,1,0,0,3,4,0.008661330994408507
tyrol-w3_r2c3,0,0,198852,56,0,0,0,0,0,0.0
tyrol-w3_r2c4,0,0,208274,90,0,0,0,0,0,0.0
tyrol-w3_r3c0,0,0,82718,44,0,0,0,0,0,0.0
tyrol-w3_r3c1,0,0,204989,104,0,0,0,0,0,0.0
tyrol-w3_r3c2,587,8,128030,69,1,0,0,0,1,0.00183081878284455
tyrol-w3_r3c3,0,0,21308,12,0,0,0,0,0,0.0
tyrol-w3_r3c4,0,0,52333,36,0,0,0,0,0,0.0
tyrol-w3_r4c0,0,0,67583,33,0,0,0,0,0,0.0
tyrol-w3_r4c1,0,0,153781,77,0,0,0,0,0,0.0
tyrol-w3_r4c2,0,0,75228,42,0,0,0,0,0,0.0
tyrol-w3_r4c3,0,0,3366,4,0,0,0,0,0,0.0
tyrol-w3_r4c4,0,0,2088,2,0,0,0,0,0,0.0
tyrol-w4_r0c0,0,0,158938,56,0,0,0,0,0,0.0
tyrol-w4_r0c1,0,0,129958,44,0,0,0,0,0,0.0
tyrol-w4_r0c2,0,0,12234,5,0,0,0,0,0,0.0
tyrol-w4_r0c3,0,0,0,0,0,0,0,0,0,nan
tyrol-w4_r0c4,0,0,0,0,0,0,0,0,0,nan
tyrol-w4_r1c0,0,0,150082,54,0,0,0,0,0,0.0
tyrol-w4_r1c1,183,1,155167,46,1,0,0,1,2,0.0006078822059369829
tyrol-w4_r1c2,0,0,71012,11,0,0,0,0,0,0.0
tyrol-w4_r1c3,0,0,0,0,0,0,0,0,0,nan
tyrol-w4_r1c4,0,0,0,0,0,0,0,0,0,nan
tyrol-w4_r2c0,141,0,190776,38,1,0,0,0,1,0.0003912363067292645
tyrol-w4_r2c1,151,33,120735,43,0,0,0,4,4,0.00202210204561486
tyrol-w4_r2c2,0,0,12773,10,0,0,0,0,0,0.0
tyrol-w4_r2c3,0,0,2709,7,0,0,0,0,0,0.0
tyrol-w4_r2c4,0,0,1867,4,0,0,0,0,0,0.0
tyrol-w4_r3c0,0,11,172044,47,0,0,0,0,0,0.0
tyrol-w4_r3c1,4068,12,265327,13,0,0,0,2,2,0.0003732736095558044
tyrol-w4_r3c2,46577,483,81871,4,1,0,0,7,8,0.026326699834162522
tyrol-w4_r3c3,0,0,278,1,0,0,0,0,0,0.0
tyrol-w4_r3c4,0,0,4760,14,0,0,0,0,0,0.0
tyrol-w4_r4c0,0,0,149196,42,0,0,0,0,0,0.0
tyrol-w4_r4c1,3557,366,201578,32,1,0,0,3,4,0.005359535506922733
tyrol-w4_r4c2,0,0,3812,2,0,0,0,0,0,0.0
tyrol-w4_r4c3,0,0,350,1,0,0,0,0,0,0.0
tyrol-w4_r4c4,0,0,18909,20,0,0,0,0,0,0.0
tyrol-w5_r0c0,0,0,52862,31,0,0,0,0,0,0.0
tyrol-w5_r0c1,0,0,5784,7,0,0,0,0,0,0.0
tyrol-w5_r0c2,0,0,7511,11,0,0,0,0,0,0.0
tyrol-w5_r0c3,0,0,8518,5,0,0,0,0,0,0.0
tyrol-w5_r0c4,0,0,7154,8,0,0,0,0,0,0.0
tyrol-w5_r1c0,0,0,1045,2,0,0,0,0,0,0.0
tyrol-w5_r1c1,0,0,15322,12,0,0,0,0,0,0.0
tyrol-w5_r1c2,0,0,1928,3,0,0,0,0,0,0.0
tyrol-w5_r1c3,0,0,0,0,0,0,0,0,0,nan
tyrol-w5_r1c4,0,0,17781,14,0,0,0,0,0,0.0
tyrol-w5_r2c0,0,0,12532,9,0,0,0,0,0,0.0
tyrol-w5_r2c1,0,0,176341,20,0,0,0,0,0,0.0
tyrol-w5_r2c2,0,0,208832,19,0,0,0,0,0,0.0
tyrol-w5_r2c3,28917,254,264556,22,1,0,0,14,15,0.012755196906028039
tyrol-w5_r2c4,5040,419,285108,50,1,0,0,11,12,0.00840904413278057
tyrol-w5_r3c0,0,0,81845,9,0,0,0,0,0,0.0
tyrol-w5_r3c1,0,0,177841,8,0,0,0,0,0,0.0
tyrol-w5_r3c2,0,0,182648,15,0,0,0,0,0,0.0
tyrol-w5_r3c3,0,0,118983,9,0,0,0,0,0,0.0
tyrol-w5_r3c4,0,0,92965,9,0,0,0,0,0,0.0
tyrol-w5_r4c0,0,0,10717,6,0,0,0,0,0,0.0
tyrol-w5_r4c1,0,0,0,0,0,0,0,0,0,nan
tyrol-w5_r4c2,0,0,0,0,0,0,0,0,0,nan
tyrol-w5_r4c3,0,0,0,0,0,0,0,0,0,nan
tyrol-w5_r4c4,0,0,0,0,0,0,0,0,0,nan
vienna1_r0c0,1871,85,151400,166,4,0,1,5,10,0.012852026125430157
vienna1_r0c1,5345,299,155047,196,6,0,0,5,11,0.01500282007896221
vienna1_r0c2,1677,69,173655,182,3,0,0,3,6,0.005789376952766036
vienna1_r0c3,1145,110,223374,80,1,0,0,6,7,0.003767202275697701
vienna1_r0c4,6225,358,238796,46,2,0,1,5,8,0.008989297200400696
vienna1_r1c0,7870,1030,180022,289,16,0,0,12,28,0.02078811770090505
vienna1_r1c1,6642,948,182246,336,17,0,2,9,27,0.02517646342947548
vienna1_r1c2,12901,1016,182816,144,11,0,1,8,20,0.026313564695438982
vienna1_r1c3,25228,2630,268393,81,7,0,0,27,34,0.021157729837872525
vienna1_r1c4,17723,2173,313969,55,3,0,0,21,24,0.008412027581744282
vienna1_r2c0,1597,32,120676,188,2,0,0,2,4,0.004802266669868178
vienna1_r2c1,8352,835,176856,252,10,0,1,2,13,0.01785188336551363
vienna1_r2c2,10465,1791,151567,288,23,0,2,12,36,0.032819896841659014
vienna1_r2c3,214,29,102338,75,1,0,0,0,1,0.000504517726918314
vienna1_r2c4,12905,1062,245475,64,5,0,0,17,22,0.024239503896756893
vienna1_r3c0,4015,134,185797,93,3,0,0,12,15,0.012403338182375009
vienna1_r3c1,41942,2623,193965,120,14,0,0,8,22,0.06110686884113305
vienna1_r3c2,136,13,38860,79,1,0,0,0,1,0.004636459430979979
vienna1_r3c3,3274,253,79036,214,7,0,1,1,9,0.014184397163120567
vienna1_r3c4,4867,181,135675,242,9,0,1,13,23,0.024100632256074724
vienna1_r4c0,3633,353,198146,121,5,0,0,8,13,0.01170648761771887
vienna1_r4c1,7100,1154,312965,71,1,0,0,13,14,0.0056731675487566155
vienna1_r4c2,2940,921,261460,21,0,0,0,12,12,0.006922577098015695
vienna1_r4c3,0,4,100212,19,0,0,0,0,0,0.0
vienna1_r4c4,0,0,108035,33,0,0,0,0,0,0.0
vienna2_r0c0,2849,300,331181,72,1,0,0,15,16,0.006701119724375538
vienna2_r0c1,644,135,196442,57,1,0,0,2,3,0.0019170049616599007
vienna2_r0c2,3930,92,141720,28,1,0,0,9,10,0.0028681236734928012
vienna2_r0c3,39922,4911,133354,54,7,0,0,20,27,0.03821062441752097
vienna2_r0c4,4587,264,186670,70,3,0,0,8,11,0.004954084098598357
vienna2_r1c0,13700,1635,385399,47,2,0,0,29,31,0.014056972630795011
vienna2_r1c1,10319,1128,274906,47,2,0,0,24,26,0.015653831336050448
vienna2_r1c2,7050,336,73402,35,1,0,0,7,8,0.009262099000184015
vienna2_r1c3,5005,576,126302,57,3,0,0,14,17,0.012
vienna2_r1c4,7495,1447,220891,99,6,0,0,11,17,0.01024580421242809
vienna2_r2c0,14806,1696,362510,88,3,0,0,41,44,0.01529949409265288
vienna2_r2c1,11528,1180,385442,54,4,0,0,15,19,0.012996857381993904
vienna2_r2c2,12328,657,196797,52,2,0,0,26,28,0.019125334693357133
vienna2_r2c3,149,0,176520,62,0,0,0,3,3,0.001023377786305926
vienna2_r2c4,3236,381,205206,87,2,0,0,18,20,0.011793647348238187
vienna2_r3c0,4067,998,260004,100,2,0,0,20,22,0.009255727106631598
vienna2_r3c1,10980,1535,246652,61,3,0,0,19,22,0.024282802603607354
vienna2_r3c2,46721,11355,393939,28,4,0,0,49,53,0.029098740390153508
vienna2_r3c3,33422,8112,398808,27,3,1,0,55,57,0.026768289466744026
vienna2_r3c4,9452,1537,427739,50,0,0,0,51,51,0.01604783757474621
vienna2_r4c0,1083,209,142713,45,0,0,0,5,5,0.0029277045851631486
vienna2_r4c1,8766,701,300435,42,0,0,0,14,14,0.0071480892121946905
vienna2_r4c2,9025,887,457079,45,1,0,0,16,17,0.00777348462865957
vienna2_r4c3,4909,989,461692,28,2,0,0,8,10,0.0028900563155833457
vienna2_r4c4,23345,1541,401573,32,1,0,0,25,26,0.015215018900153416
vienna3_r0c0,15382,616,242355,78,8,0,0,20,28,0.018580352072685973
vienna3_r0c1,44907,8639,290974,40,4,0,0,42,46,0.03408844298282223
vienna3_r0c2,6421,740,337142,56,4,0,0,25,29,0.013403668174735775
vienna3_r0c3,16421,6629,236001,28,3,0,1,18,22,0.018446368446368447
vienna3_r0c4,8626,703,214691,19,2,0,0,9,11,0.016185668824755844
vienna3_r1c0,1093,49,205933,99,1,0,0,7,8,0.004424778761061947
vienna3_r1c1,18412,1971,231401,44,3,0,1,14,18,0.023964814953644702
vienna3_r1c2,18782,3222,365167,27,2,0,0,36,38,0.0216744873579814
vienna3_r1c3,13428,5512,422373,24,1,0,0,17,18,0.009753437935421336
vienna3_r1c4,4260,0,272128,29,1,0,0,4,5,0.0
vienna3_r2c0,1270,147,285080,74,0,0,0,10,10,0.00377095544534164
vienna3_r2c1,24293,2287,235323,31,4,0,1,28,33,0.022010271460014674
vienna3_r2c2,18977,3055,346339,26,2,0,0,38,40,0.019284536525915837
vienna3_r2c3,29038,4394,686589,14,3,0,1,21,25,0.023017957882950777
vienna3_r2c4,1690,117,474491,14,0,0,0,6,6,0.008643457382953182
vienna3_r3c0,26831,6332,430556,30,2,0,0,36,38,0.023570434242002405
vienna3_r3c1,70019,22582,312037,35,5,0,0,78,83,0.036027707056196394
vienna3_r3c2,64628,20720,440078,28,6,2,0,65,69,0.030771213044089397
vienna3_r3c3,78168,23892,454935,27,5,1,0,93,97,0.044113912169697775
vienna3_r3c4,42346,21138,461762,22,3,1,0,32,34,0.03272362125657131
vienna3_r4c0,111351,48124,390467,38,13,4,4,72,85,0.03942362888082428
vienna3_r4c1,33418,6613,406331,36,6,0,0,56,62,0.01639058666395668
vienna3_r4c2,37122,10799,485737,24,3,0,1,43,47,0.01734997169277222
vienna3_r4c3,9235,2849,428051,27,0,0,0,22,22,0.009633527128810075
vienna3_r4c4,22311,10468,447469,17,2,0,1,28,31,0.016579943676681773
vienna4_r0c0,8623,1515,278109,23,1,0,0,21,22,0.017551806137470274
vienna4_r0c1,46002,20104,242109,28,7,3,0,19,23,0.019947985092634797
vienna4_r0c2,71,13,210471,73,0,0,0,1,1,0.0004415160983562016
vienna4_r0c3,992,1745,261898,58,0,0,0,9,9,0.005787009809687361
vienna4_r0c4,2199,3216,369990,24,0,0,0,18,18,0.008660717890741713
vienna4_r1c0,25980,7773,335582,34,2,0,1,39,42,0.02785835573793689
vienna4_r1c1,31478,6523,231788,32,4,0,0,19,23,0.027635187398917096
vienna4_r1c2,45418,17785,423131,22,2,0,1,49,52,0.024199724306938276
vienna4_r1c3,2361,37,296704,25,1,0,0,2,3,0.004452387671275829
vienna4_r1c4,76,9,236612,15,0,0,0,2,2,0.001601708489054992
vienna4_r2c0,12566,2105,386294,24,1,0,0,36,37,0.017207356539584814
vienna4_r2c1,57563,12711,378462,29,3,0,0,73,76,0.03773198777227786
vienna4_r2c2,3684,892,496340,30,0,0,0,20,20,0.005165005280747696
vienna4_r2c3,2127,411,349113,18,0,0,0,6,6,0.002050028990308954
vienna4_r2c4,2525,347,217568,11,0,0,0,5,5,0.018392940083604273
vienna4_r3c0,3955,2974,256599,14,0,0,0,20,20,0.00874484261878195
vienna4_r3c1,71810,23967,424815,24,6,0,0,58,64,0.03439920034732389
vienna4_r3c2,978,81,303029,16,0,0,0,6,6,0.0024300523910377883
vienna4_r3c3,0,0,151512,17,0,0,0,0,0,0.0
vienna4_r3c4,64,0,350450,17,0,0,0,3,3,0.0003778371521874072
vienna4_r4c0,6,0,396420,23,0,0,0,0,0,9.032281373629351e-05
vienna4_r4c1,8950,1324,281768,15,2,0,0,9,11,0.009108462055070517
vienna4_r4c2,0,0,48680,7,0,0,0,0,0,0.0
vienna4_r4c3,0,0,3523,2,0,0,0,0,0,0.0
vienna4_r4c4,0,0,127404,12,0,0,0,0,0,0.0
vienna5_r0c0,15411,3522,441867,31,1,0,0,39,40,0.023339642827750803
vienna5_r0c1,3705,388,324654,12,1,0,0,5,6,0.004011568243306279
vienna5_r0c2,0,0,135,1,0,0,0,0,0,0.0
vienna5_r0c3,0,0,0,0,0,0,0,0,0,nan
vienna5_r0c4,0,0,0,0,0,0,0,0,0,nan
vienna5_r1c0,46,0,390081,21,0,0,0,1,1,0.0
vienna5_r1c1,8118,849,437380,25,1,0,0,26,27,0.014334838043216776
vienna5_r1c2,0,0,272816,20,0,0,0,0,0,0.0
vienna5_r1c3,0,0,15817,4,0,0,0,0,0,0.0
vienna5_r1c4,0,0,501,2,0,0,0,0,0,0.0
vienna5_r2c0,507,23,310467,14,1,0,0,1,2,0.003258584442887176
vienna5_r2c1,6983,534,253739,37,1,0,0,11,12,0.014804574588412719
vienna5_r2c2,1,0,154431,25,0,0,0,0,0,0.0
vienna5_r2c3,0,0,262086,23,0,0,0,0,0,0.0
vienna5_r2c4,0,0,4054,1,0,0,0,0,0,0.0
vienna5_r3c0,227,0,402343,12,0,0,0,3,3,0.0023085334737353693
vienna5_r3c1,5276,396,97281,15,0,0,0,7,7,0.018175717241765
vienna5_r3c2,0,0,104370,16,0,0,0,0,0,0.0
vienna5_r3c3,2122,117,374400,43,0,0,0,11,11,0.0012102943527208788
vienna5_r3c4,113,56,209447,28,0,0,0,2,2,0.0014804613530728181
vienna5_r4c0,1227,188,306627,39,0,0,0,8,8,0.0050930684024209204
vienna5_r4c1,0,0,178184,13,0,0,0,0,0,0.0
vienna5_r4c2,0,0,85953,13,0,0,0,0,0,0.0
vienna5_r4c3,0,0,196136,56,0,0,0,0,0,0.0
vienna5_r4c4,997,310,315715,34,0,0,0,6,6,0.0044101176031360835
