stem,has_gt,n_spur,spur_area,fp_px,ref_fp_inst,ref_fp_px
310492,0,0,0,0,0,0
310493,1,2,7219,8446,2,8446
310494,1,1,78,2387,1,2387
310495,1,1,139,159,1,159
310496,1,0,0,1103,0,1103
310497,1,0,0,242,0,242
310498,1,2,240,1292,2,1292
310499,1,2,281,2863,2,2863
3105,0,0,0,0,0,0
31050,1,2,416,902,2,902
310500,1,0,0,444,0,444
310501,1,0,0,287,0,287
310502,1,0,0,374,0,374
310503,0,0,0,0,0,0
310504,1,4,67383,67632,4,67632
310505,1,1,60953,61115,1,61115
310506,1,1,185,428,1,428
310507,1,0,0,561,0,561
310508,0,0,0,0,0,0
310509,0,0,0,0,0,0
31051,1,1,105,401,1,401
310510,1,1,7787,9555,1,9555
310511,1,1,146,3005,1,3005
310512,1,0,0,1355,0,1355
310513,1,0,0,4759,0,4759
310514,1,0,0,1116,0,1116
310515,1,1,255,2774,1,2774
310516,1,2,76,6164,2,6164
310517,1,2,58,3158,2,3158
310518,1,0,0,5,0,5
310519,1,0,0,619,0,619
31052,0,0,0,0,0,0
310520,1,0,0,506,0,506
310521,1,1,28131,28952,1,28952
310522,1,1,9253,10081,1,10081
310523,1,0,0,546,0,546
310524,0,0,0,0,0,0
310525,1,0,0,204,0,204
310526,1,0,0,244,0,244
310527,1,1,17,891,1,891
310528,1,0,0,1534,0,1534
310529,1,0,0,280,0,280
31053,0,0,0,0,0,0
310530,1,3,3286,4362,3,4362
310531,1,5,8407,10722,5,10722
310532,1,1,273,5631,1,5631
310533,1,0,0,6953,0,6953
310534,1,1,89,1218,1,1218
310535,1,0,0,390,0,390
310536,1,2,634,950,2,950
310537,1,2,415,708,2,708
310538,1,0,0,635,0,635
310539,1,0,0,280,0,280
31054,1,0,0,0,0,0
310540,1,0,0,631,0,631
310541,1,0,0,275,0,275
310542,1,0,0,316,0,316
310543,1,0,0,220,0,220
310544,0,0,0,0,0,0
310545,1,1,8426,10782,1,10782
310546,1,0,0,851,0,851
310547,1,2,2783,4519,2,4519
310548,1,2,248,3859,2,3859
310549,1,3,796,9220,3,9220
31055,0,0,0,0,0,0
310550,1,0,0,35,0,35
310551,1,0,0,656,0,656
310552,1,4,1376,2808,4,2808
310553,1,1,452,546,1,546
310554,1,0,0,607,0,607
310555,1,0,0,679,0,679
310556,1,1,20,30,1,30
310557,1,0,0,566,0,566
310558,1,0,0,13,0,13
310559,1,0,0,25,0,25
31056,0,0,0,7,0,7
310560,0,0,0,0,0,0
310561,1,0,0,357,0,357
310562,1,0,0,270,0,270
310563,1,1,63,1750,1,1750
310564,1,0,0,1502,0,1502
310565,1,0,0,3032,0,3032
310566,1,2,247,1525,2,1525
310567,0,0,0,0,0,0
310568,1,0,0,287,0,287
310569,1,0,0,6252,0,6252
31057,0,0,0,0,0,0
310570,1,1,135,4352,1,4352
310571,1,2,188,934,2,934
310572,1,0,0,1367,0,1367
310573,1,0,0,292,0,292
310574,1,0,0,182,0,182
310575,1,0,0,1083,0,1083
310576,1,1,746,1256,1,1256
310577,1,0,0,433,0,433
310578,1,2,383,573,2,573
310579,1,0,0,1379,0,1379
31058,0,0,0,0,0,0
310580,1,0,0,808,0,808
310581,0,0,0,0,0,0
310582,1,0,0,280,0,280
310583,1,0,0,98,0,98
310584,1,0,0,396,0,396
310585,1,1,103,182,1,182
310586,1,1,323,2451,1,2451
310587,1,0,0,5976,0,5976
310588,1,0,0,290,0,290
310589,1,0,0,524,0,524
31059,0,0,0,0,0,0
310590,1,0,0,776,0,776
310591,1,0,0,1395,0,1395
310592,1,2,289,3327,2,3327
310593,1,0,0,425,0,425
310594,1,0,0,301,0,301
310595,1,1,361,845,1,845
310596,1,2,1248,1583,2,1583
310597,1,0,0,160,0,160
310598,1,0,0,802,0,802
310599,1,0,0,400,0,400
3106,0,0,0,0,0,0
31060,1,2,64,407,2,407
310600,1,0,0,1203,0,1203
310601,1,1,236,1084,1,1084
310602,0,1,266,266,1,266
310603,1,1,325,1064,1,1064
310604,1,0,0,1019,0,1019
310605,1,0,0,498,0,498
310606,1,3,281,937,3,937
310607,1,1,44,178,1,178
310608,1,0,0,259,0,259
310609,1,1,45,571,1,571
31061,1,3,1197,7219,3,7219
310610,0,0,0,0,0,0
310611,0,0,0,0,0,0
310612,1,1,19,75,1,75
310613,1,0,0,3928,0,3928
310614,1,0,0,327,0,327
310615,1,1,354,1136,1,1136
310616,1,0,0,1025,0,1025
310617,1,0,0,1032,0,1032
310618,1,0,0,203,0,203
310619,0,0,0,0,0,0
31062,1,3,3537,7859,3,7859
310620,0,0,0,0,0,0
310621,0,0,0,0,0,0
310622,0,0,0,0,0,0
310623,0,0,0,0,0,0
310624,0,0,0,0,0,0
310625,0,0,0,0,0,0
310626,0,0,0,0,0,0
310627,0,0,0,0,0,0
310628,0,2,171,178,2,178
310629,1,0,0,26,0,26
31063,1,4,2763,4726,4,4726
310630,1,1,196,2528,1,2528
310631,1,0,0,616,0,616
310632,1,1,282,1208,1,1208
310633,1,0,0,551,0,551
310634,1,1,1307,2089,1,2089
310635,0,0,0,0,0,0
310636,1,1,29,1340,1,1340
310637,1,0,0,301,0,301
310638,0,1,719,719,1,719
310639,0,2,3179,3179,2,3179
31064,1,5,7306,10391,5,10391
310640,0,0,0,0,0,0
310641,0,0,0,0,0,0
310642,0,0,0,0,0,0
310643,0,0,0,0,0,0
310644,1,0,0,0,0,0
310645,1,0,0,144,0,144
310646,1,0,0,122,0,122
310647,1,0,0,536,0,536
310648,1,0,0,544,0,544
310649,1,0,0,814,0,814
31065,1,1,17,1009,1,1009
310650,1,0,0,82,0,82
310651,0,0,0,0,0,0
310652,0,0,0,0,0,0
310653,0,0,0,0,0,0
310654,1,0,0,39,0,39
310655,1,0,0,1,0,1
310656,0,0,0,0,0,0
310657,0,0,0,0,0,0
310658,0,0,0,0,0,0
310659,0,0,0,0,0,0
31066,1,4,1083,6155,4,6155
310660,0,0,0,0,0,0
310661,0,0,0,0,0,0
310662,0,0,0,0,0,0
310663,0,0,0,0,0,0
310664,1,0,0,128,0,128
310665,1,1,23,59,1,59
310666,0,0,0,0,0,0
310667,0,0,0,0,0,0
310668,0,0,0,0,0,0
310669,0,0,0,0,0,0
31067,1,2,233,3002,2,3002
310670,0,0,0,0,0,0
310671,0,0,0,0,0,0
310672,1,0,0,103,0,103
310673,0,0,0,0,0,0
310674,0,0,0,0,0,0
310675,0,0,0,0,0,0
310676,0,0,0,0,0,0
310677,0,0,0,0,0,0
310678,0,0,0,0,0,0
310679,0,0,0,0,0,0
31068,1,1,140,421,1,421
31069,1,0,0,34,0,34
3107,1,0,0,393,0,393
31070,0,0,0,0,0,0
31071,0,0,0,0,0,0
31072,0,0,0,0,0,0
31073,1,0,0,7487,0,7487
31074,1,0,0,2782,0,2782
31075,1,1,102,660,1,660
31076,1,1,425,6915,1,6915
31077,1,1,125,3895,1,3895
31078,1,2,1426,5362,2,5362
31079,1,6,10572,14879,6,14879
3108,1,0,0,5037,0,5037
31080,1,2,4933,12552,2,12552
31081,1,1,1341,3717,1,3717
31082,1,1,1506,6132,1,6132
31083,1,5,323,8737,5,8737
31084,1,1,164,3176,1,3176
31085,0,0,0,0,0,0
31086,1,0,0,33,0,33
31087,0,0,0,0,0,0
31088,0,0,0,0,0,0
31089,0,0,0,0,0,0
3109,1,4,471,13818,4,13818
31090,1,1,1151,4278,1,4278
31091,1,0,0,1822,0,1822
31092,1,0,0,3025,0,3025
31093,1,0,0,3966,0,3966
31094,1,2,915,6719,2,6719
31095,1,8,3129,8141,8,8141
31096,1,5,6726,17609,5,17609
31097,1,2,3963,20981,2,20981
31098,1,3,1364,8453,3,8453
31099,1,2,1799,4971,2,4971
