stem,has_gt,n_spur,spur_area,fp_px,ref_fp_inst,ref_fp_px
300338,1,7,579,9289,7,9289
300339,1,5,709,11656,5,11656
30034,1,2,4448,7552,2,7552
300340,1,8,5520,13367,8,13367
300341,1,3,659,698,3,698
300342,1,0,0,86,0,86
300343,1,1,858,863,1,863
300344,0,0,0,0,0,0
300345,0,0,0,0,0,0
300346,0,0,0,0,0,0
300347,0,0,0,0,0,0
300348,0,0,0,0,0,0
300349,0,0,0,0,0,0
30035,1,0,0,5,0,5
300350,0,0,0,0,0,0
300351,0,0,0,0,0,0
300352,1,9,2702,12893,9,12893
300353,1,4,959,10723,4,10723
300354,1,8,1711,16217,8,16217
300355,1,8,1865,14889,8,14889
300356,1,6,1485,10849,6,10849
300357,1,4,417,5805,4,5805
300358,1,4,275,6584,4,6584
300359,1,4,434,8178,4,8178
30036,0,0,0,0,0,0
300360,1,2,90,9328,2,9328
300361,1,2,74,6053,2,6053
300362,1,5,650,7754,5,7754
300363,1,2,522,691,2,691
300364,1,0,0,0,0,0
300365,1,0,0,0,0,0
300366,0,0,0,0,0,0
300367,0,0,0,0,0,0
300368,0,0,0,0,0,0
300369,0,0,0,0,0,0
30037,0,0,0,0,0,0
300370,0,0,0,0,0,0
300371,0,0,0,0,0,0
300372,0,0,0,0,0,0
300373,0,0,0,0,0,0
300374,1,8,1762,9974,8,9974
300375,1,5,780,11541,5,11541
300376,1,12,3023,13661,12,13661
300377,1,8,2465,11495,8,11495
300378,1,8,1509,10825,8,10825
300379,1,5,974,11218,5,11218
30038,1,2,108,2459,2,2459
300380,1,6,833,8639,6,8639
300381,1,4,370,8256,4,8256
300382,1,3,361,6457,3,6457
300383,1,2,435,6926,2,6926
300384,1,0,0,604,0,604
300385,0,0,0,0,0,0
300386,0,0,0,0,0,0
300387,0,0,0,0,0,0
300388,0,0,0,0,0,0
300389,0,0,0,0,0,0
30039,1,0,0,5877,0,5877
300390,0,0,0,0,0,0
300391,0,0,0,0,0,0
300392,0,0,0,0,0,0
300393,0,0,0,0,0,0
300394,0,0,0,0,0,0
300395,0,0,0,0,0,0
300396,1,4,312,5889,4,5889
300397,1,7,1192,14313,7,14313
300398,1,7,254,11612,7,11612
300399,1,5,537,11590,5,11590
3004,1,1,115,6634,1,6634
30040,1,0,0,47,0,47
300400,1,8,610,9867,8,9867
300401,1,7,3571,11954,7,11954
300402,1,4,1261,6805,4,6805
300403,1,2,189,5008,2,5008
300404,1,1,164,3932,1,3932
300405,1,2,105,3254,2,3254
300406,0,0,0,0,0,0
300407,0,0,0,0,0,0
300408,0,0,0,0,0,0
300409,0,0,0,0,0,0
30041,1,0,0,988,0,988
300410,0,0,0,0,0,0
300411,0,0,0,0,0,0
300412,0,0,0,0,0,0
300413,0,0,0,0,0,0
300414,0,0,0,0,0,0
300415,0,0,0,0,0,0
300416,0,0,0,0,0,0
300417,0,0,0,0,0,0
300418,1,3,596,6485,3,6485
300419,1,2,420,4574,2,4574
30042,1,6,1075,7653,6,7653
300420,1,10,6575,15961,10,15961
300421,1,9,1137,12395,9,12395
300422,1,5,575,9194,5,9194
300423,1,6,729,7783,6,7783
300424,1,9,1916,6187,9,6187
300425,1,2,839,3811,2,3811
300426,1,6,524,8740,6,8740
300427,1,0,0,10751,0,10751
300428,1,2,336,2056,2,2056
300429,0,0,0,0,0,0
30043,1,8,722,3943,8,3943
300430,0,0,0,0,0,0
300431,0,0,0,0,0,0
300432,0,0,0,0,0,0
300433,0,0,0,0,0,0
300434,0,0,0,0,0,0
300435,0,0,0,0,0,0
300436,0,0,0,0,0,0
300437,0,0,0,0,0,0
300438,0,0,0,0,0,0
300439,0,0,0,0,0,0
30044,0,0,0,0,0,0
300440,1,6,1269,9224,6,9224
300441,1,10,3039,8630,10,8630
300442,1,10,2662,11176,10,11176
300443,1,7,519,8879,7,8879
300444,1,3,314,8027,3,8027
300445,1,9,583,8514,9,8514
300446,1,10,1814,10820,10,10820
300447,1,7,348,13593,7,13593
300448,1,3,323,6086,3,6086
300449,1,7,788,8096,7,8096
30045,0,0,0,0,0,0
300450,1,5,2943,13168,5,13168
300451,1,4,9366,11685,4,11685
300452,0,0,0,0,0,0
300453,0,0,0,0,0,0
300454,0,0,0,0,0,0
300455,1,0,0,397,0,397
300456,1,0,0,136,0,136
300457,0,0,0,0,0,0
300458,0,0,0,0,0,0
300459,0,0,0,0,0,0
30046,1,1,30,502,1,502
300460,0,0,0,0,0,0
300461,0,0,0,0,0,0
300462,1,10,1696,10256,10,10256
300463,1,15,3563,14688,15,14688
300464,1,9,1114,11848,9,11848
300465,1,9,869,8036,9,8036
300466,1,3,99,5477,3,5477
300467,1,4,917,3061,4,3061
300468,1,0,0,5634,0,5634
300469,1,7,610,12161,7,12161
30047,1,0,0,4375,0,4375
300470,1,11,2409,11739,11,11739
300471,1,10,2155,9173,10,9173
300472,1,5,2180,8566,5,8566
300473,1,7,3787,8016,7,8016
300474,1,2,237,597,2,597
300475,0,0,0,0,0,0
300476,0,1,2041,2041,1,2041
300477,0,0,0,0,0,0
300478,0,0,0,0,0,0
300479,0,0,0,0,0,0
30048,1,3,679,6788,3,6788
300480,0,0,0,0,0,0
300481,0,0,0,0,0,0
300482,0,0,0,0,0,0
300483,0,0,0,0,0,0
300484,1,12,2362,15468,12,15468
300485,1,10,1883,11244,10,11244
300486,1,8,821,9453,8,9453
300487,1,5,1268,6084,5,6084
300488,1,3,125,739,3,739
300489,1,4,513,5422,4,5422
30049,1,3,823,10992,3,10992
300490,1,9,769,7803,9,7803
300491,1,7,768,6714,7,6714
300492,1,3,581,6601,3,6601
300493,1,4,6630,6173,4,6173
300494,1,5,610,5028,5,5028
300495,1,1,1480,6540,1,6540
300496,1,6,2019,7403,6,7403
300497,1,8,33115,35748,8,35748
300498,1,7,41655,41674,7,41674
300499,0,0,0,0,0,0
3005,1,0,0,960,0,960
30050,1,0,0,10547,0,10547
300500,0,0,0,0,0,0
300501,0,0,0,0,0,0
300502,0,0,0,0,0,0
300503,0,0,0,0,0,0
300504,0,0,0,0,0,0
300505,0,0,0,0,0,0
300506,1,11,1890,8449,11,8449
300507,1,9,1517,8080,9,8080
300508,1,4,287,6572,4,6572
300509,1,6,216,6878,6,6878
30051,1,0,0,7782,0,7782
300510,1,1,136,1780,1,1780
300511,1,6,871,4366,6,4366
300512,1,7,845,8482,7,8482
300513,1,7,1729,9064,7,9064
300514,1,0,0,4195,0,4195
300515,1,3,820,6611,3,6611
300516,1,5,415,6304,5,6304
300517,1,2,565,4896,2,4896
300518,1,1,41,7494,1,7494
300519,1,1,48,1973,1,1973
30052,1,7,505,3192,7,3192
300520,1,1,501,500,1,500
300521,1,2,1219,258,2,258
300522,0,0,0,0,0,0
300523,0,0,0,0,0,0
300524,0,0,0,0,0,0
300525,0,0,0,0,0,0
300526,0,0,0,0,0,0
300527,0,0,0,0,0,0
300528,1,2,209,2946,2,2946
300529,1,6,2155,8838,6,8838
30053,1,4,614,7132,4,7132
300530,1,10,1456,10191,10,10191
300531,1,6,760,9567,6,9567
300532,1,3,524,2571,3,2571
300533,1,2,597,12421,2,12421
300534,1,2,2733,4425,2,4425
300535,1,9,5008,13920,9,13920
300536,1,4,844,13337,4,13337
300537,1,3,2321,10723,3,10723
300538,1,5,2063,6874,5,6874
300539,1,3,1471,6102,3,6102
30054,1,9,1036,6345,9,6345
300540,1,5,881,6478,5,6478
300541,1,1,337,4591,1,4591
300542,1,2,96,315,2,315
300543,1,0,0,300,0,300
300544,0,0,0,0,0,0
300545,0,0,0,0,0,0
300546,0,0,0,0,0,0
300547,0,0,0,0,0,0
300548,1,0,0,0,0,0
300549,1,0,0,0,0,0
30055,1,5,1994,9445,5,9445
300550,1,9,1007,6983,9,6983
300551,1,8,816,9817,8,9817
300552,1,7,730,10764,7,10764
300553,1,7,856,12366,7,12366
300554,1,7,1579,9806,7,9806
300555,1,6,1302,17024,6,17024
300556,1,2,819,2004,2,2004
300557,1,5,3708,6993,5,6993
300558,1,6,3170,9400,6,9400
300559,1,4,2718,13993,4,13993
30056,1,3,3732,10759,3,10759
300560,1,5,1587,6584,5,6584
300561,1,2,786,1996,2,1996
300562,1,5,1319,4169,5,4169
300563,1,3,1018,4089,3,4089
300564,1,2,71,219,2,219
300565,0,0,0,0,0,0
300566,0,0,0,0,0,0
300567,0,0,0,0,0,0
300568,0,0,0,0,0,0
300569,0,0,0,0,0,0
30057,1,1,30,4,1,4
300570,1,0,0,0,0,0
300571,1,0,0,0,0,0
300572,1,13,1800,10686,13,10686
300573,1,10,1608,10697,10,10697
300574,1,4,353,9767,4,9767
300575,1,11,2458,12570,11,12570
300576,1,9,1000,14256,9,14256
300577,1,3,512,11567,3,11567
300578,1,1,190,1764,1,1764
300579,1,0,0,1130,0,1130
30058,1,0,0,59,0,59
300580,1,7,2925,7807,7,7807
300581,1,11,6792,15300,11,15300
300582,1,2,264,7510,2,7510
300583,1,4,293,5832,4,5832
300584,1,2,455,5408,2,5408
300585,1,2,1035,3425,2,3425
300586,0,0,0,0,0,0
300587,0,0,0,0,0,0
300588,0,0,0,0,0,0
300589,0,0,0,0,0,0
30059,1,2,1345,1578,2,1578
300590,1,0,0,0,0,0
300591,1,0,0,0,0,0
300592,0,0,0,0,0,0
300593,0,0,0,0,0,0
300594,1,2,92,4242,2,4242
300595,1,5,586,9917,5,9917
300596,1,12,1475,9931,12,9931
300597,1,3,771,8897,3,8897
300598,1,9,1662,14334,9,14334
300599,1,7,1909,12180,7,12180
3006,0,0,0,0,0,0
30060,1,0,0,1216,0,1216
300600,1,0,0,662,0,662
300601,1,2,331,760,2,760
300602,1,10,7118,9745,10,9745
300603,1,3,1889,13060,3,13060
300604,1,2,119,3472,2,3472
300605,1,1,148,1357,1,1357
300606,1,3,755,3233,3,3233
300607,1,0,0,405,0,405
300608,0,0,0,0,0,0
300609,0,0,0,0,0,0
30061,1,0,0,1127,0,1127
300610,0,0,0,0,0,0
300611,0,0,0,0,0,0
300612,1,0,0,0,0,0
300613,0,0,0,0,0,0
300614,0,0,0,0,0,0
300615,0,0,0,0,0,0
300616,1,7,954,8794,7,8794
300617,1,10,1681,12863,10,12863
300618,1,9,765,8614,9,8614
300619,1,3,675,7997,3,7997
30062,1,3,374,2678,3,2678
300620,1,10,1404,17924,10,17924
300621,1,6,1511,16645,6,16645
300622,1,1,210,8276,1,8276
300623,1,1,114,1426,1,1426
300624,1,5,1949,9178,5,9178
300625,1,2,3088,9341,2,9341
300626,1,4,415,879,4,879
300627,0,0,0,0,0,0
300628,0,0,0,0,0,0
300629,0,0,0,0,0,0
30063,1,3,596,11252,3,11252
300630,0,0,0,0,0,0
300631,0,0,0,0,0,0
300632,0,0,0,0,0,0
300633,0,0,0,0,0,0
300634,0,0,0,0,0,0
300635,0,0,0,0,0,0
300636,0,0,0,0,0,0
300637,0,0,0,0,0,0
300638,1,7,2585,12735,7,12735
300639,1,6,969,12546,6,12546
30064,1,6,1936,12526,6,12526
300640,1,0,0,2606,0,2606
300641,1,7,361,2795,7,2795
300642,1,5,351,11657,5,11657
300643,1,5,2095,8299,5,8299
300644,1,2,2287,4678,2,4678
300645,1,0,0,1424,0,1424
300646,1,0,0,8495,0,8495
300647,1,2,1002,6500,2,6500
300648,1,1,19,2811,1,2811
300649,0,0,0,0,0,0
30065,1,3,666,5999,3,5999
300650,0,0,0,0,0,0
300651,0,0,0,0,0,0
300652,0,0,0,0,0,0
300653,0,0,0,0,0,0
300654,0,0,0,0,0,0
300655,0,0,0,0,0,0
300656,0,0,0,0,0,0
300657,0,0,0,0,0,0
300658,0,0,0,0,0,0
300659,0,0,0,0,0,0
30066,0,0,0,0,0,0
300660,1,6,332,12266,6,12266
300661,1,3,164,6969,3,6969
300662,1,0,0,67,0,67
300663,1,3,569,6051,3,6051
300664,1,0,0,8072,0,8072
300665,1,4,2005,6592,4,6592
300666,1,1,2202,3620,1,3620
300667,1,0,0,147,0,147
300668,1,1,36,124,1,124
300669,0,0,0,0,0,0
30067,0,0,0,0,0,0
300670,0,0,0,0,0,0
300671,0,0,0,0,0,0
300672,0,0,0,0,0,0
300673,0,0,0,0,0,0
300674,0,0,0,0,0,0
300675,0,0,0,0,0,0
300676,0,0,0,0,0,0
300677,0,0,0,0,0,0
300678,0,0,0,0,0,0
300679,0,0,0,0,0,0
30068,1,1,27,2943,1,2943
300680,0,0,0,0,0,0
300681,0,0,0,0,0,0
300682,1,9,721,12603,9,12603
300683,1,7,800,9803,7,9803
300684,1,1,23,2059,1,2059
300685,1,5,512,7018,5,7018
300686,1,8,655,9120,8,9120
300687,1,6,799,5970,6,5970
300688,1,1,114,1778,1,1778
300689,1,0,0,58,0,58
30069,1,1,23,4052,1,4052
300690,1,1,20,5,1,5
300691,1,6,317,741,6,741
300692,1,0,0,555,0,555
300693,1,3,90,1328,3,1328
300694,1,3,1018,1309,3,1309
300695,0,0,0,0,0,0
300696,0,0,0,0,0,0
300697,0,0,0,0,0,0
300698,0,0,0,0,0,0
300699,0,0,0,0,0,0
3007,1,2,51,553,2,553
30070,1,3,565,6321,3,6321
300700,0,0,0,0,0,0
300701,0,0,0,0,0,0
300702,0,0,0,0,0,0
300703,0,0,0,0,0,0
300704,1,7,551,9629,7,9629
300705,1,7,1138,10730,7,10730
300706,1,5,632,8595,5,8595
300707,1,9,926,6819,9,6819
300708,1,7,722,7997,7,7997
300709,1,4,1231,7412,4,7412
30071,1,1,79,18144,1,18144
300710,1,4,366,6430,4,6430
300711,1,1,115,2300,1,2300
300712,0,0,0,0,0,0
300713,1,1,20,13,1,13
300714,1,2,164,473,2,473
300715,1,12,59493,62908,12,62908
300716,1,25,29875,37272,25,37272
300717,1,1,178,669,1,669
300718,1,0,0,78,0,78
300719,0,0,0,0,0,0
30072,1,5,357,22575,5,22575
300720,0,0,0,0,0,0
300721,0,0,0,0,0,0
300722,0,0,0,0,0,0
300723,0,0,0,0,0,0
300724,0,0,0,0,0,0
300725,0,0,0,0,0,0
300726,1,9,1593,9591,9,9591
300727,1,4,452,12593,4,12593
300728,1,8,833,10805,8,10805
300729,1,10,1258,9129,10,9129
30073,1,1,73,5906,1,5906
300730,1,4,512,7199,4,7199
300731,1,5,918,11074,5,11074
300732,1,7,513,10935,7,10935
300733,1,6,321,7487,6,7487
300734,0,0,0,0,0,0
300735,1,0,0,0,0,0
300736,1,0,0,62,0,62
300737,1,3,103,9416,3,9416
300738,1,4,236,6446,4,6446
300739,1,12,1278,8910,12,8910
30074,1,3,111,3546,3,3546
300740,1,8,1046,5906,8,5906
300741,1,0,0,110,0,110
300742,0,0,0,0,0,0
300743,0,0,0,0,0,0
300744,0,0,0,0,0,0
300745,1,0,0,0,0,0
300746,1,1,226,230,1,230
300747,0,0,0,0,0,0
300748,1,6,718,7213,6,7213
300749,1,7,816,9009,7,9009
30075,1,3,184,3392,3,3392
300750,1,11,1505,10584,11,10584
300751,1,6,743,9361,6,9361
300752,1,5,177,6159,5,6159
300753,1,7,1059,9926,7,9926
300754,1,8,754,10386,8,10386
300755,1,7,1234,6403,7,6403
300756,1,1,35,352,1,352
300757,1,4,8929,9789,4,9789
300758,1,0,0,603,0,603
300759,1,10,26991,29106,10,29106
30076,1,2,338,429,2,429
300760,1,8,1368,6967,8,6967
300761,1,11,1232,12237,11,12237
300762,1,13,1485,11304,13,11304
300763,1,9,637,8229,9,8229
300764,1,0,0,3988,0,3988
300765,0,0,0,0,0,0
300766,0,0,0,0,0,0
300767,0,0,0,0,0,0
300768,0,0,0,0,0,0
300769,0,0,0,0,0,0
30077,1,3,2364,7695,3,7695
300770,1,5,187,8732,5,8732
300771,1,5,549,8783,5,8783
300772,1,7,935,9752,7,9752
300773,1,8,733,9631,8,9631
300774,1,11,2828,12286,11,12286
300775,1,8,578,10309,8,10309
300776,1,6,415,9638,6,9638
300777,1,10,2025,11162,10,11162
300778,1,5,303,6577,5,6577
300779,1,3,744,3763,3,3763
30078,1,4,307,8625,4,8625
300780,1,3,171,3605,3,3605
300781,1,9,3212,10718,9,10718
300782,1,8,904,9830,8,9830
300783,1,16,1383,10160,16,10160
300784,1,11,1480,9106,11,9106
300785,1,7,1642,11110,7,11110
300786,1,6,2381,7221,6,7221
300787,1,1,23,775,1,775
300788,0,0,0,0,0,0
300789,0,0,0,0,0,0
30079,0,1,205,205,1,205
300790,0,0,0,0,0,0
300791,0,0,0,0,0,0
300792,1,4,366,7877,4,7877
300793,1,6,659,5381,6,5381
300794,1,8,1319,10375,8,10375
300795,1,10,1542,7214,10,7214
300796,1,5,853,6119,5,6119
300797,1,10,597,9201,10,9201
300798,1,6,1210,8128,6,8128
300799,1,12,3619,10878,12,10878
3008,1,4,6894,9956,4,9956
30080,0,0,0,0,0,0
300800,1,4,370,4498,4,4498
300801,1,4,727,6690,4,6690
300802,1,10,2145,7618,10,7618
300803,1,11,1218,7992,11,7992
300804,1,9,1403,10551,9,10551
300805,1,9,1469,11247,9,11247
300806,1,10,1036,9725,10,9725
300807,1,3,927,10876,3,10876
300808,1,8,1249,12600,8,12600
300809,1,1,51,4460,1,4460
30081,1,0,0,429,0,429
300810,0,0,0,0,0,0
300811,0,0,0,0,0,0
300812,1,0,0,0,0,0
300813,0,0,0,0,0,0
300814,1,0,0,0,0,0
300815,0,0,0,0,0,0
300816,1,2,139,1320,2,1320
300817,1,0,0,1313,0,1313
300818,1,2,330,2374,2,2374
300819,1,5,845,10598,5,10598
30082,1,1,18,1210,1,1210
300820,1,5,291,11371,5,11371
300821,1,5,2280,6600,5,6600
300822,1,7,756,4461,7,4461
300823,1,8,3568,8235,8,8235
300824,1,13,2974,9685,13,9685
300825,1,4,455,7615,4,7615
300826,1,7,1312,6885,7,6885
300827,1,9,919,7386,9,7386
300828,1,20,3235,11540,20,11540
300829,1,12,1627,8654,12,8654
30083,1,0,0,3,0,3
300830,1,12,1430,9541,12,9541
300831,1,2,375,2207,2,2207
300832,0,0,0,0,0,0
300833,0,0,0,0,0,0
300834,0,0,0,0,0,0
300835,0,0,0,0,0,0
300836,1,0,0,78,0,78
300837,0,0,0,0,0,0
300838,1,3,1551,3343,3,3343
300839,1,0,0,192,0,192
30084,1,1,23,7868,1,7868
300840,1,0,0,291,0,291
300841,1,2,378,4088,2,4088
300842,1,2,708,5591,2,5591
300843,1,8,3988,9857,8,9857
300844,1,9,1744,11893,9,11893
300845,1,7,5210,10042,7,10042
300846,1,11,2445,10802,11,10802
300847,1,6,495,12238,6,12238
300848,1,2,397,9367,2,9367
300849,1,12,1932,12009,12,12009
30085,1,5,568,15485,5,15485
300850,1,23,4600,14476,23,14476
300851,1,18,3560,10790,18,10790
300852,1,11,3738,9673,11,9673
300853,1,2,1723,1968,2,1968
300854,1,0,0,0,0,0
300855,1,0,0,0,0,0
300856,0,0,0,0,0,0
300857,0,0,0,0,0,0
300858,1,2,69,3293,2,3293
300859,1,1,31,1729,1,1729
30086,1,4,489,16312,4,16312
300860,1,1,586,2074,1,2074
300861,1,0,0,405,0,405
300862,1,0,0,188,0,188
300863,1,3,512,5153,3,5153
300864,1,5,951,6358,5,6358
300865,1,7,1296,6011,7,6011
300866,1,8,2026,8687,8,8687
300867,1,5,23233,28987,5,28987
300868,1,10,1392,10625,10,10625
300869,1,14,2357,14604,14,14604
30087,1,1,193,8243,1,8243
300870,1,6,1036,5680,6,5680
300871,1,17,3845,12893,17,12893
300872,1,14,1925,11255,14,11255
300873,1,9,1159,8477,9,8477
300874,1,4,565,8792,4,8792
300875,1,0,0,588,0,588
300876,1,0,0,12,0,12
300877,1,0,0,227,0,227
300878,0,0,0,0,0,0
300879,0,0,0,0,0,0
30088,0,0,0,0,0,0
300880,1,6,2063,9817,6,9817
300881,1,0,0,2822,0,2822
300882,1,0,0,363,0,363
300883,1,2,253,583,2,583
300884,1,7,1119,6362,7,6362
300885,1,2,134,7197,2,7197
300886,1,10,1779,7501,10,7501
300887,1,7,1518,8751,7,8751
300888,1,3,477,11560,3,11560
300889,1,4,1230,11201,4,11201
30089,1,0,0,3,0,3
300890,1,14,3561,12701,14,12701
300891,1,9,1127,10127,9,10127
300892,1,7,1080,9416,7,9416
300893,1,9,1559,10014,9,10014
300894,1,8,1339,9711,8,9711
300895,1,9,1304,6453,9,6453
300896,1,4,127,3307,4,3307
300897,1,0,0,267,0,267
300898,1,0,0,60,0,60
300899,1,0,0,0,0,0
3009,1,0,0,21069,0,21069
30090,1,2,484,1542,2,1542
300900,1,0,0,518,0,518
300901,0,0,0,0,0,0
300902,1,2,350,3102,2,3102
300903,0,0,0,0,0,0
300904,0,0,0,0,0,0
300905,0,0,0,0,0,0
300906,1,6,941,5243,6,5243
300907,1,5,701,7335,5,7335
300908,1,9,1237,6273,9,6273
300909,1,5,2488,8006,5,8006
30091,1,7,12884,16055,7,16055
300910,1,3,472,12528,3,12528
300911,1,7,1674,14482,7,14482
300912,1,11,2409,7350,11,7350
300913,1,7,822,4728,7,4728
300914,1,12,2113,12301,12,12301
300915,1,11,3378,12326,11,12326
300916,1,6,436,9937,6,9937
300917,1,7,522,8643,7,8643
300918,1,8,545,8243,8,8243
300919,1,6,949,7837,6,7837
30092,1,24,65147,68298,24,68298
300920,1,2,539,3686,2,3686
300921,1,0,0,618,0,618
300922,0,0,0,0,0,0
300923,0,0,0,0,0,0
300924,1,0,0,1856,0,1856
300925,1,0,0,19,0,19
300926,0,0,0,0,0,0
300927,0,0,0,0,0,0
300928,1,4,1106,7454,4,7454
300929,1,4,283,8703,4,8703
30093,1,11,5520,11077,11,11077
300930,1,4,2525,11370,4,11370
300931,1,4,312,7408,4,7408
300932,1,6,238,7374,6,7374
300933,1,13,1927,16666,13,16666
300934,1,9,792,6762,9,6762
300935,1,8,624,6862,8,6862
300936,1,15,1982,12271,15,12271
300937,1,18,1294,12744,18,12744
300938,1,12,674,8894,12,8894
300939,1,5,418,10102,5,10102
30094,1,3,90,5967,3,5967
300940,1,6,526,9266,6,9266
300941,1,3,381,9089,3,9089
300942,1,6,2113,7465,6,7465
300943,1,0,0,1564,0,1564
300944,0,0,0,0,0,0
300945,0,0,0,0,0,0
300946,1,1,73,437,1,437
300947,0,0,0,0,0,0
300948,0,0,0,0,0,0
300949,0,0,0,0,0,0
30095,1,0,0,3710,0,3710
300950,1,3,1001,5733,3,5733
300951,1,3,269,12577,3,12577
300952,1,3,349,10022,3,10022
300953,1,2,319,2901,2,2901
300954,1,4,536,1436,4,1436
300955,1,6,928,7709,6,7709
300956,1,3,335,8160,3,8160
300957,1,12,1923,14535,12,14535
300958,1,17,2043,11499,17,11499
300959,1,8,701,8842,8,8842
30096,1,0,0,757,0,757
300960,1,3,202,7466,3,7466
300961,1,13,1510,10047,13,10047
300962,1,14,1031,9495,14,9495
300963,1,5,604,4832,5,4832
300964,0,1,24,30,1,30
300965,1,0,0,223,0,223
300966,1,0,0,128,0,128
300967,0,0,0,0,0,0
300968,0,0,0,0,0,0
300969,0,0,0,0,0,0
30097,1,0,0,111,0,111
300970,1,0,0,389,0,389
300971,0,0,0,0,0,0
300972,1,4,255,3020,4,3020
300973,1,6,420,11335,6,11335
300974,1,3,174,11519,3,11519
300975,1,1,514,7080,1,7080
300976,0,0,0,0,0,0
300977,1,0,0,495,0,495
300978,1,5,1051,8338,5,8338
300979,1,17,1220,13677,17,13677
30098,1,1,24,199,1,199
300980,1,15,1190,10394,15,10394
300981,1,9,2236,9932,9,9932
300982,1,8,1188,8814,8,8814
300983,1,9,823,10811,9,10811
300984,1,14,1762,10533,14,10533
300985,1,11,809,5344,11,5344
300986,1,0,0,121,0,121
300987,1,0,0,137,0,137
300988,0,0,0,0,0,0
300989,1,0,0,18,0,18
30099,1,4,505,4236,4,4236
300990,1,1,17,188,1,188
300991,0,0,0,0,0,0
300992,0,0,0,0,0,0
300993,1,0,0,266,0,266
300994,1,2,182,2588,2,2588
300995,1,6,624,14367,6,14367
300996,1,5,301,12087,5,12087
300997,1,2,150,8594,2,8594
300998,1,1,25,206,1,206
300999,0,0,0,0,0,0
3100,1,0,0,93,0,93
3101,1,0,0,13,0,13
31010,1,2,184,6500,2,6500
310100,1,4,1001,8376,4,8376
310101,1,2,33,2247,2,2247
310102,0,0,0,0,0,0
310103,0,0,0,0,0,0
310104,0,0,0,0,0,0
310105,0,0,0,0,0,0
310106,1,1,996,1025,1,1025
310107,1,1,50,3278,1,3278
310108,1,1,15548,8134,1,8134
310109,1,2,118,16106,2,16106
31011,1,2,89,5167,2,5167
310110,1,0,0,3895,0,3895
310111,1,6,4825,19885,6,19885
310112,1,4,2660,19220,4,19220
310113,1,8,33137,37284,8,37284
310114,1,6,2784,8364,6,8364
310115,1,2,3023,5755,2,5755
310116,1,1,355,2583,1,2583
310117,1,3,999,8971,3,8971
310118,1,1,62,3134,1,3134
310119,1,9,2118,4974,9,4974
31012,1,8,2302,9308,8,9308
310120,1,1,34,667,1,667
310121,0,0,0,0,0,0
310122,1,3,3328,59616,3,59616
310123,1,1,21473,26423,1,26423
310124,1,3,208,8187,3,8187
310125,1,1,654,12763,1,12763
310126,1,2,2405,11631,2,11631
310127,1,5,800,12936,5,12936
310128,1,5,7624,16099,5,16099
310129,1,2,611,9210,2,9210
31013,1,5,3631,13551,5,13551
310130,1,8,5497,9480,8,9480
310131,1,5,608,6499,5,6499
310132,1,4,1372,4172,4,4172
310133,1,16,6408,12936,16,12936
310134,1,0,0,3160,0,3160
310135,1,0,0,947,0,947
310136,1,4,611,1933,4,1933
310137,1,0,0,708,0,708
310138,1,0,0,2698,0,2698
310139,1,2,2416,5332,2,5332
31014,1,8,4430,10218,8,10218
310140,1,0,0,2664,0,2664
310141,1,2,1199,3597,2,3597
310142,1,3,741,5844,3,5844
310143,1,1,296,3553,1,3553
310144,1,3,987,4824,3,4824
310145,1,6,504,7411,6,7411
310146,1,1,33,7513,1,7513
310147,1,6,1394,7302,6,7302
310148,1,1,172,8963,1,8963
310149,1,3,1295,6753,3,6753
31015,1,9,2153,4210,9,4210
310150,1,0,0,5046,0,5046
310151,1,2,44,5934,2,5934
310152,1,0,0,3830,0,3830
310153,1,1,8497,10479,1,10479
310154,0,0,0,0,0,0
310155,1,1,16,873,1,873
310156,1,0,0,8893,0,8893
310157,1,1,37,9746,1,9746
310158,1,4,1494,6342,4,6342
310159,1,3,394,10223,3,10223
31016,0,0,0,0,0,0
310160,1,5,816,2829,5,2829
310161,1,4,127,4541,4,4541
310162,1,2,327,4602,2,4602
310163,1,4,441,4224,4,4224
310164,1,5,283,4626,5,4626
310165,1,3,198,3260,3,3260
310166,1,1,24,3936,1,3936
310167,1,0,0,4415,0,4415
310168,1,5,4441,13042,5,13042
310169,1,4,427,2446,4,2446
31017,1,0,0,11,0,11
310170,1,0,0,43,0,43
310171,0,0,0,0,0,0
310172,0,0,0,0,0,0
310173,1,3,489,1865,3,1865
310174,1,0,0,2004,0,2004
310175,1,0,0,2742,0,2742
310176,1,1,46,5997,1,5997
310177,1,4,546,5986,4,5986
310178,1,5,331,5705,5,5705
310179,1,3,328,6036,3,6036
31018,0,0,0,0,0,0
310180,1,1,40,5300,1,5300
310181,1,0,0,6985,0,6985
310182,1,3,547,4297,3,4297
310183,1,0,0,4239,0,4239
310184,1,0,0,2696,0,2696
310185,1,4,4098,12145,4,12145
310186,1,0,0,689,0,689
310187,0,0,0,0,0,0
310188,0,0,0,0,0,0
310189,1,1,25,494,1,494
31019,0,0,0,0,0,0
310190,1,4,1931,7273,4,7273
310191,1,2,133,1728,2,1728
310192,1,6,3240,8919,6,8919
310193,1,3,623,6854,3,6854
310194,1,8,676,5143,8,5143
310195,1,2,43,4103,2,4103
310196,1,3,833,5561,3,5561
310197,1,2,92,5565,2,5565
310198,1,3,120,6298,3,6298
310199,1,0,0,2386,0,2386
3102,1,0,0,212,0,212
