stem,has_gt,n_spur,spur_area,fp_px,ref_fp_inst,ref_fp_px
300338,1,4,533,10764,4,10764
300339,1,7,1303,12893,7,12893
30034,1,2,4000,7368,2,7368
300340,1,10,5652,14303,10,14303
300341,1,3,838,887,3,887
300342,1,0,0,0,0,0
300343,1,0,0,15,0,15
300344,0,0,0,0,0,0
300345,0,0,0,0,0,0
300346,0,0,0,0,0,0
300347,0,0,0,0,0,0
300348,0,0,0,0,0,0
300349,0,0,0,0,0,0
30035,1,0,0,7,0,7
300350,0,0,0,0,0,0
300351,0,0,0,0,0,0
300352,1,8,2045,12149,8,12149
300353,1,2,385,11411,2,11411
300354,1,7,1487,20801,7,20801
300355,1,6,1260,18260,6,18260
300356,1,7,1379,11671,7,11671
300357,1,2,454,5721,2,5721
300358,1,1,78,7522,1,7522
300359,1,5,827,8928,5,8928
30036,0,0,0,0,0,0
300360,1,0,0,9431,0,9431
300361,1,2,109,6464,2,6464
300362,1,7,698,8051,7,8051
300363,1,3,310,474,3,474
300364,1,0,0,2,0,2
300365,1,0,0,0,0,0
300366,0,0,0,0,0,0
300367,0,0,0,0,0,0
300368,0,0,0,0,0,0
300369,0,0,0,0,0,0
30037,0,0,0,0,0,0
300370,0,0,0,0,0,0
300371,0,0,0,0,0,0
300372,0,0,0,0,0,0
300373,0,0,0,0,0,0
300374,1,9,2412,10533,9,10533
300375,1,4,593,11592,4,11592
300376,1,7,2149,12560,7,12560
300377,1,9,1536,11446,9,11446
300378,1,7,1442,10914,7,10914
300379,1,6,922,11925,6,11925
30038,1,2,56,3426,2,3426
300380,1,4,526,8425,4,8425
300381,1,5,725,8599,5,8599
300382,1,2,212,6341,2,6341
300383,1,2,382,7368,2,7368
300384,1,0,0,761,0,761
300385,0,0,0,0,0,0
300386,0,0,0,0,0,0
300387,0,0,0,0,0,0
300388,0,0,0,0,0,0
300389,0,0,0,0,0,0
30039,1,0,0,6098,0,6098
300390,0,0,0,0,0,0
300391,0,0,0,0,0,0
300392,0,0,0,0,0,0
300393,0,0,0,0,0,0
300394,0,0,0,0,0,0
300395,0,0,0,0,0,0
300396,1,6,1066,6891,6,6891
300397,1,11,1471,14954,11,14954
300398,1,9,933,13887,9,13887
300399,1,3,632,12016,3,12016
3004,1,2,322,6504,2,6504
30040,1,0,0,65,0,65
300400,1,5,250,9884,5,9884
300401,1,7,3577,12274,7,12274
300402,1,5,1111,6594,5,6594
300403,1,3,658,5733,3,5733
300404,1,3,340,4691,3,4691
300405,1,1,219,5180,1,5180
300406,0,0,0,0,0,0
300407,0,0,0,0,0,0
300408,0,0,0,0,0,0
300409,0,0,0,0,0,0
30041,1,0,0,1096,0,1096
300410,0,0,0,0,0,0
300411,0,0,0,0,0,0
300412,0,0,0,0,0,0
300413,0,0,0,0,0,0
300414,0,0,0,0,0,0
300415,0,0,0,0,0,0
300416,0,0,0,0,0,0
300417,0,0,0,0,0,0
300418,1,2,96,6144,2,6144
300419,1,2,437,4589,2,4589
30042,1,5,1115,9062,5,9062
300420,1,6,3997,14167,6,14167
300421,1,6,896,12445,6,12445
300422,1,2,295,10494,2,10494
300423,1,9,943,8622,9,8622
300424,1,9,2198,7111,9,7111
300425,1,1,241,4307,1,4307
300426,1,6,501,9038,6,9038
300427,1,1,58,11769,1,11769
300428,1,1,242,2188,1,2188
300429,0,0,0,0,0,0
30043,1,6,780,4887,6,4887
300430,0,0,0,0,0,0
300431,0,0,0,0,0,0
300432,0,0,0,0,0,0
300433,0,0,0,0,0,0
300434,0,0,0,0,0,0
300435,0,0,0,0,0,0
300436,0,0,0,0,0,0
300437,0,0,0,0,0,0
300438,0,0,0,0,0,0
300439,0,0,0,0,0,0
30044,0,0,0,0,0,0
300440,1,8,1574,9988,8,9988
300441,1,12,3131,8941,12,8941
300442,1,12,3852,13259,12,13259
300443,1,6,678,9304,6,9304
300444,1,4,394,8553,4,8553
300445,1,4,652,8435,4,8435
300446,1,10,2261,10463,10,10463
300447,1,6,565,15199,6,15199
300448,1,3,260,7112,3,7112
300449,1,7,1188,9151,7,9151
30045,0,0,0,0,0,0
300450,1,8,4758,15325,8,15325
300451,1,6,4354,8514,6,8514
300452,0,0,0,0,0,0
300453,0,0,0,0,0,0
300454,0,0,0,0,0,0
300455,1,0,0,421,0,421
300456,1,0,0,103,0,103
300457,0,0,0,0,0,0
300458,0,0,0,0,0,0
300459,0,0,0,0,0,0
30046,1,1,66,549,1,549
300460,0,0,0,0,0,0
300461,0,0,0,0,0,0
300462,1,9,1489,9949,9,9949
300463,1,16,3263,13988,16,13988
300464,1,8,1697,13401,8,13401
300465,1,10,964,9758,10,9758
300466,1,2,70,6040,2,6040
300467,1,5,883,2592,5,2592
300468,1,3,411,6251,3,6251
300469,1,7,648,18558,7,18558
30047,1,2,151,4897,2,4897
300470,1,7,1901,12154,7,12154
300471,1,11,2145,9264,11,9264
300472,1,5,3310,9715,5,9715
300473,1,9,3254,8187,9,8187
300474,1,2,222,603,2,603
300475,0,0,0,0,0,0
300476,0,0,0,0,0,0
300477,0,0,0,0,0,0
300478,0,0,0,0,0,0
300479,0,0,0,0,0,0
30048,1,4,487,7487,4,7487
300480,0,0,0,0,0,0
300481,0,0,0,0,0,0
300482,0,0,0,0,0,0
300483,0,0,0,0,0,0
300484,1,5,1334,15495,5,15495
300485,1,9,817,14637,9,14637
300486,1,6,1595,10927,6,10927
300487,1,3,421,6285,3,6285
300488,1,1,84,586,1,586
300489,1,2,135,6626,2,6626
30049,1,4,1171,12460,4,12460
300490,1,7,553,7912,7,7912
300491,1,6,770,7058,6,7058
300492,1,3,322,6211,3,6211
300493,1,5,7048,6864,5,6864
300494,1,4,388,4806,4,4806
300495,1,2,1535,6418,2,6418
300496,1,6,2466,8722,6,8722
300497,1,9,33168,36040,9,36040
300498,1,9,42264,42264,9,42264
300499,0,0,0,0,0,0
3005,1,0,0,931,0,931
30050,1,1,332,13073,1,13073
300500,0,0,0,0,0,0
300501,0,0,0,0,0,0
300502,0,0,0,0,0,0
300503,0,0,0,0,0,0
300504,0,0,0,0,0,0
300505,0,0,0,0,0,0
300506,1,10,1531,9029,10,9029
300507,1,10,1559,8935,10,8935
300508,1,6,723,7533,6,7533
300509,1,4,118,8794,4,8794
30051,1,0,0,7508,0,7508
300510,1,2,351,1995,2,1995
300511,1,3,558,5283,3,5283
300512,1,5,759,8511,5,8511
300513,1,9,1814,8996,9,8996
300514,1,3,183,4720,3,4720
300515,1,3,85,6268,3,6268
300516,1,4,283,5978,4,5978
300517,1,2,748,5870,2,5870
300518,1,3,365,8542,3,8542
300519,1,1,505,3125,1,3125
30052,1,3,796,4776,3,4776
300520,1,1,293,861,1,861
300521,1,2,27364,26292,2,26292
300522,0,0,0,0,0,0
300523,0,0,0,0,0,0
300524,0,0,0,0,0,0
300525,0,0,0,0,0,0
300526,0,0,0,0,0,0
300527,0,0,0,0,0,0
300528,1,1,17,3162,1,3162
300529,1,6,818,8539,6,8539
30053,1,5,706,8856,5,8856
300530,1,6,840,11026,6,11026
300531,1,4,794,11565,4,11565
300532,1,2,487,2941,2,2941
300533,1,3,607,10051,3,10051
300534,1,2,1838,3223,2,3223
300535,1,11,5342,14352,11,14352
300536,1,6,2041,15648,6,15648
300537,1,2,2130,11273,2,11273
300538,1,4,2283,9002,4,9002
300539,1,5,2426,6718,5,6718
30054,1,8,1533,7856,8,7856
300540,1,2,422,6004,2,6004
300541,1,5,799,5860,5,5860
300542,1,0,0,404,0,404
300543,1,3,10244,10678,3,10678
300544,0,0,0,0,0,0
300545,0,0,0,0,0,0
300546,0,0,0,0,0,0
300547,0,0,0,0,0,0
300548,1,0,0,0,0,0
300549,1,0,0,0,0,0
30055,1,2,2161,8836,2,8836
300550,1,8,741,7274,8,7274
300551,1,8,1011,10308,8,10308
300552,1,10,804,11585,10,11585
300553,1,7,792,13537,7,13537
300554,1,8,2103,11586,8,11586
300555,1,8,1502,14019,8,14019
300556,1,3,1171,2543,3,2543
300557,1,4,3324,7183,4,7183
300558,1,6,2692,10313,6,10313
300559,1,4,2060,15280,4,15280
30056,1,2,3210,10159,2,10159
300560,1,5,2143,8128,5,8128
300561,1,3,942,3951,3,3951
300562,1,7,2310,5419,7,5419
300563,1,3,1585,5196,3,5196
300564,1,0,0,319,0,319
300565,0,0,0,0,0,0
300566,0,0,0,0,0,0
300567,0,0,0,0,0,0
300568,0,0,0,0,0,0
300569,0,0,0,0,0,0
30057,1,0,0,10,0,10
300570,1,0,0,0,0,0
300571,1,0,0,0,0,0
300572,1,16,1852,11021,16,11021
300573,1,9,1344,10539,9,10539
300574,1,6,643,11418,6,11418
300575,1,7,2265,12818,7,12818
300576,1,5,1037,14931,5,14931
300577,1,4,588,12347,4,12347
300578,1,0,0,1835,0,1835
300579,1,0,0,1321,0,1321
30058,1,0,0,49,0,49
300580,1,10,3674,14119,10,14119
300581,1,13,5580,13387,13,13387
300582,1,4,774,7012,4,7012
300583,1,3,398,6646,3,6646
300584,1,10,1735,6851,10,6851
300585,1,2,378,2612,2,2612
300586,0,0,0,0,0,0
300587,0,0,0,0,0,0
300588,0,0,0,0,0,0
300589,0,0,0,0,0,0
30059,1,2,1012,1253,2,1253
300590,1,0,0,0,0,0
300591,1,0,0,0,0,0
300592,0,0,0,0,0,0
300593,0,0,0,0,0,0
300594,1,2,154,4988,2,4988
300595,1,6,752,10522,6,10522
300596,1,10,1102,10343,10,10343
300597,1,2,648,9277,2,9277
300598,1,6,873,14449,6,14449
300599,1,9,1753,12591,9,12591
3006,0,0,0,0,0,0
30060,1,0,0,1430,0,1430
300600,1,0,0,812,0,812
300601,1,2,503,979,2,979
300602,1,17,10178,12942,17,12942
300603,1,5,2822,14435,5,14435
300604,1,2,2351,6100,2,6100
300605,1,4,933,2050,4,2050
300606,1,3,877,3860,3,3860
300607,1,1,70,548,1,548
300608,0,0,0,0,0,0
300609,0,0,0,0,0,0
30061,1,2,1127,2522,2,2522
300610,0,0,0,0,0,0
300611,0,0,0,0,0,0
300612,1,0,0,0,0,0
300613,0,0,0,0,0,0
300614,0,0,0,0,0,0
300615,0,0,0,0,0,0
300616,1,4,664,9258,4,9258
300617,1,5,519,13426,5,13426
300618,1,5,416,8780,5,8780
300619,1,2,622,7885,2,7885
30062,1,2,554,3993,2,3993
300620,1,9,1132,18377,9,18377
300621,1,5,917,16536,5,16536
300622,1,2,175,8892,2,8892
300623,1,1,142,1368,1,1368
300624,1,7,3545,11121,7,11121
300625,1,4,3454,10523,4,10523
300626,1,2,936,1665,2,1665
300627,0,0,0,0,0,0
300628,0,0,0,0,0,0
300629,0,0,0,0,0,0
30063,1,5,793,12174,5,12174
300630,0,0,0,0,0,0
300631,0,0,0,0,0,0
300632,0,0,0,0,0,0
300633,0,0,0,0,0,0
300634,0,0,0,0,0,0
300635,0,0,0,0,0,0
300636,0,0,0,0,0,0
300637,0,0,0,0,0,0
300638,1,6,2447,13207,6,13207
300639,1,5,676,13453,5,13453
30064,1,5,1970,13539,5,13539
300640,1,0,0,2606,0,2606
300641,1,4,575,2959,4,2959
300642,1,2,153,11699,2,11699
300643,1,7,2177,9205,7,9205
300644,1,2,2383,4928,2,4928
300645,1,0,0,1680,0,1680
300646,1,0,0,9922,0,9922
300647,1,1,95,6425,1,6425
300648,1,0,0,3174,0,3174
300649,0,0,0,0,0,0
30065,1,6,1105,9126,6,9126
300650,0,0,0,0,0,0
300651,0,0,0,0,0,0
300652,0,0,0,0,0,0
300653,0,0,0,0,0,0
300654,0,0,0,0,0,0
300655,0,0,0,0,0,0
300656,0,0,0,0,0,0
300657,0,0,0,0,0,0
300658,0,0,0,0,0,0
300659,0,0,0,0,0,0
30066,0,0,0,0,0,0
300660,1,4,237,11722,4,11722
300661,1,2,87,6560,2,6560
300662,1,0,0,96,0,96
300663,1,4,573,6377,4,6377
300664,1,3,242,8938,3,8938
300665,1,4,2057,7491,4,7491
300666,1,1,2328,3986,1,3986
300667,1,0,0,173,0,173
300668,1,1,329,417,1,417
300669,0,0,0,0,0,0
30067,0,0,0,0,0,0
300670,0,0,0,0,0,0
300671,0,0,0,0,0,0
300672,0,0,0,0,0,0
300673,0,0,0,0,0,0
300674,0,0,0,0,0,0
300675,0,0,0,0,0,0
300676,0,0,0,0,0,0
300677,0,0,0,0,0,0
300678,0,0,0,0,0,0
300679,0,0,0,0,0,0
30068,1,1,444,3308,1,3308
300680,0,0,0,0,0,0
300681,0,0,0,0,0,0
300682,1,8,534,12214,8,12214
300683,1,7,503,9674,7,9674
300684,1,1,68,2167,1,2167
300685,1,6,821,8425,6,8425
300686,1,6,474,9543,6,9543
300687,1,8,826,7148,8,7148
300688,1,1,194,2026,1,2026
300689,1,0,0,53,0,53
30069,1,1,914,4749,1,4749
300690,1,0,0,16,0,16
300691,1,1,48,1047,1,1047
300692,1,0,0,531,0,531
300693,1,1,43,912,1,912
300694,1,3,1113,1408,3,1408
300695,0,0,0,0,0,0
300696,0,0,0,0,0,0
300697,0,0,0,0,0,0
300698,0,0,0,0,0,0
300699,0,0,0,0,0,0
3007,1,2,91,754,2,754
30070,1,1,49,8005,1,8005
300700,0,0,0,0,0,0
300701,0,0,0,0,0,0
300702,0,0,0,0,0,0
300703,0,0,0,0,0,0
300704,1,9,943,10878,9,10878
300705,1,7,1087,11331,7,11331
300706,1,4,943,11884,4,11884
300707,1,10,861,7630,10,7630
300708,1,6,674,8881,6,8881
300709,1,5,1056,8727,5,8727
30071,1,1,21,23189,1,23189
300710,1,3,464,7635,3,7635
300711,1,3,228,2353,3,2353
300712,0,0,0,0,0,0
300713,1,0,0,30,0,30
300714,1,1,151,510,1,510
300715,1,7,106253,109653,7,109653
300716,1,4,117166,123300,4,123300
300717,1,1,373,893,1,893
300718,1,0,0,61,0,61
300719,0,0,0,0,0,0
30072,1,3,1221,26495,3,26495
300720,0,0,0,0,0,0
300721,0,0,0,0,0,0
300722,0,0,0,0,0,0
300723,0,0,0,0,0,0
300724,0,0,0,0,0,0
300725,0,0,0,0,0,0
300726,1,9,3178,12546,9,12546
300727,1,4,556,13495,4,13495
300728,1,5,790,12310,5,12310
300729,1,8,1313,9181,8,9181
30073,1,0,0,5732,0,5732
300730,1,4,508,7404,4,7404
300731,1,6,1172,12865,6,12865
300732,1,5,669,13069,5,13069
300733,1,4,676,8686,4,8686
300734,0,0,0,0,0,0
300735,1,0,0,0,0,0
300736,1,0,0,50,0,50
300737,1,3,2679,7030,3,7030
300738,1,4,842,6084,4,6084
300739,1,8,1050,9666,8,9666
30074,1,2,52,4432,2,4432
300740,1,6,668,5981,6,5981
300741,1,0,0,111,0,111
300742,0,0,0,0,0,0
300743,0,0,0,0,0,0
300744,0,0,0,0,0,0
300745,1,0,0,0,0,0
300746,1,0,0,0,0,0
300747,0,0,0,0,0,0
300748,1,8,1200,10162,8,10162
300749,1,4,442,9718,4,9718
30075,1,3,366,4432,3,4432
300750,1,8,1139,11768,8,11768
300751,1,5,668,10499,5,10499
300752,1,1,18,6720,1,6720
300753,1,5,560,10993,5,10993
300754,1,7,998,11726,7,11726
300755,1,6,1080,7117,6,7117
300756,1,0,0,411,0,411
300757,1,0,0,4106,0,4106
300758,1,0,0,589,0,589
300759,1,4,22806,31376,4,31376
30076,1,2,253,734,2,734
300760,1,5,1614,8034,5,8034
300761,1,13,1031,12199,13,12199
300762,1,15,1850,10916,15,10916
300763,1,6,669,8458,6,8458
300764,1,1,26,5912,1,5912
300765,0,0,0,0,0,0
300766,0,0,0,0,0,0
300767,0,0,0,0,0,0
300768,0,0,0,0,0,0
300769,0,0,0,0,0,0
30077,1,1,36,4395,1,4395
300770,1,2,147,9990,2,9990
300771,1,3,339,10021,3,10021
300772,1,4,350,10130,4,10130
300773,1,6,500,10494,6,10494
300774,1,3,1281,12670,3,12670
300775,1,8,400,12849,8,12849
300776,1,7,817,11091,7,11091
300777,1,11,1878,12200,11,12200
300778,1,2,322,6930,2,6930
300779,1,3,1009,3456,3,3456
30078,1,3,84,7529,3,7529
300780,1,2,188,3607,2,3607
300781,1,8,2694,9834,8,9834
300782,1,6,796,10298,6,10298
300783,1,14,1274,10661,14,10661
300784,1,10,1430,9968,10,9968
300785,1,6,1195,10720,6,10720
300786,1,6,2453,7577,6,7577
300787,1,1,33,764,1,764
300788,0,0,0,0,0,0
300789,0,0,0,0,0,0
30079,0,1,93,93,1,93
300790,0,0,0,0,0,0
300791,0,0,0,0,0,0
300792,1,2,289,8842,2,8842
300793,1,2,358,6331,2,6331
300794,1,5,1141,11418,5,11418
300795,1,7,802,7836,7,7836
300796,1,5,427,6324,5,6324
300797,1,8,785,9709,8,9709
300798,1,10,1167,9198,10,9198
300799,1,11,3029,10739,11,10739
3008,1,4,6796,11029,4,11029
30080,0,0,0,0,0,0
300800,1,4,266,4853,4,4853
300801,1,4,1018,7172,4,7172
300802,1,8,1407,6736,8,6736
300803,1,12,1156,9987,12,9987
300804,1,13,1359,11740,13,11740
300805,1,7,1268,11056,7,11056
300806,1,4,652,9422,4,9422
300807,1,4,1012,11164,4,11164
300808,1,6,1031,13940,6,13940
300809,1,4,406,5315,4,5315
30081,1,0,0,441,0,441
300810,0,0,0,0,0,0
300811,0,0,0,0,0,0
300812,1,0,0,0,0,0
300813,0,0,0,0,0,0
300814,1,0,0,0,0,0
300815,0,0,0,0,0,0
300816,1,1,96,2282,1,2282
300817,1,4,311,1549,4,1549
300818,1,1,379,2670,1,2670
300819,1,4,714,11462,4,11462
30082,1,0,0,1191,0,1191
300820,1,3,293,11223,3,11223
300821,1,8,2725,7589,8,7589
300822,1,3,103,5063,3,5063
300823,1,9,4363,8136,9,8136
300824,1,9,2706,10032,9,10032
300825,1,7,722,8485,7,8485
300826,1,10,2053,7680,10,7680
300827,1,4,702,7974,4,7974
300828,1,20,3155,11782,20,11782
300829,1,14,1700,8832,14,8832
30083,1,0,0,0,0,0
300830,1,8,988,11232,8,11232
300831,1,3,357,2334,3,2334
300832,0,0,0,0,0,0
300833,0,0,0,0,0,0
300834,0,0,0,0,0,0
300835,0,0,0,0,0,0
300836,1,0,0,79,0,79
300837,0,0,0,0,0,0
300838,1,4,3222,6749,4,6749
300839,1,0,0,213,0,213
30084,1,3,217,8470,3,8470
300840,1,0,0,323,0,323
300841,1,3,295,4392,3,4392
300842,1,2,6832,12188,2,12188
300843,1,8,4701,11420,8,11420
300844,1,13,3069,12269,13,12269
300845,1,5,5363,10406,5,10406
300846,1,10,2625,11221,10,11221
300847,1,6,989,14254,6,14254
300848,1,3,455,9370,3,9370
300849,1,7,1309,12562,7,12562
30085,1,5,1456,14799,5,14799
300850,1,17,2626,13737,17,13737
300851,1,19,2968,10646,19,10646
300852,1,6,3366,9490,6,9490
300853,1,1,1534,1812,1,1812
300854,1,0,0,0,0,0
300855,1,0,0,0,0,0
300856,0,0,0,0,0,0
300857,0,0,0,0,0,0
300858,1,0,0,3305,0,3305
300859,1,0,0,1397,0,1397
30086,1,5,743,16651,5,16651
300860,1,1,938,2935,1,2935
300861,1,0,0,1003,0,1003
300862,1,0,0,332,0,332
300863,1,3,235,6447,3,6447
300864,1,5,1316,6650,5,6650
300865,1,3,1387,5902,3,5902
300866,1,5,1402,9068,5,9068
300867,1,3,29560,35027,3,35027
300868,1,7,1105,10952,7,10952
300869,1,14,2377,14842,14,14842
30087,1,2,329,8057,2,8057
300870,1,8,1374,5946,8,5946
300871,1,14,3798,13365,14,13365
300872,1,11,1903,12083,11,12083
300873,1,4,237,7880,4,7880
300874,1,6,447,9258,6,9258
300875,1,0,0,763,0,763
300876,1,0,0,2,0,2
300877,1,0,0,290,0,290
300878,0,0,0,0,0,0
300879,0,0,0,0,0,0
30088,0,0,0,0,0,0
300880,1,3,1583,10951,3,10951
300881,1,0,0,3303,0,3303
300882,1,0,0,402,0,402
300883,1,2,256,653,2,653
300884,1,8,1550,8347,8,8347
300885,1,3,294,8070,3,8070
300886,1,11,1963,8418,11,8418
300887,1,6,1270,8071,6,8071
300888,1,2,368,13398,2,13398
300889,1,5,1281,12076,5,12076
30089,1,0,0,21,0,21
300890,1,14,3202,13188,14,13188
300891,1,9,937,10437,9,10437
300892,1,6,1015,9660,6,9660
300893,1,10,1578,10674,10,10674
300894,1,9,1206,10736,9,10736
300895,1,6,863,6362,6,6362
300896,1,6,735,4296,6,4296
300897,1,0,0,251,0,251
300898,1,0,0,23,0,23
300899,1,0,0,34,0,34
3009,1,0,0,30924,0,30924
30090,1,4,2166,3496,4,3496
300900,1,0,0,530,0,530
300901,0,0,0,0,0,0
300902,1,3,770,5713,3,5713
300903,0,0,0,0,0,0
300904,0,0,0,0,0,0
300905,0,0,0,0,0,0
300906,1,8,1308,5949,8,5949
300907,1,6,1023,8946,6,8946
300908,1,12,1809,7762,12,7762
300909,1,3,925,6689,3,6689
30091,1,13,18146,21967,13,21967
300910,1,1,401,12604,1,12604
300911,1,4,1466,15286,4,15286
300912,1,11,2515,8521,11,8521
300913,1,4,616,4932,4,4932
300914,1,8,1233,12071,8,12071
300915,1,11,3242,13140,11,13140
300916,1,5,581,10687,5,10687
300917,1,4,349,9251,4,9251
300918,1,5,390,8304,5,8304
300919,1,7,481,7990,7,7990
30092,1,19,66947,70077,19,70077
300920,1,5,797,4019,5,4019
300921,1,1,50,713,1,713
300922,0,0,0,0,0,0
300923,0,0,0,0,0,0
300924,1,0,0,2158,0,2158
300925,1,0,0,51,0,51
300926,0,0,0,0,0,0
300927,0,0,0,0,0,0
300928,1,2,845,7855,2,7855
300929,1,3,214,8376,3,8376
30093,1,8,7192,12960,8,12960
300930,1,5,300,8475,5,8475
300931,1,2,254,5372,2,5372
300932,1,5,590,7732,5,7732
300933,1,8,666,15211,8,15211
300934,1,6,508,6809,6,6809
300935,1,4,1391,7565,4,7565
300936,1,12,1439,10962,12,10962
300937,1,13,1280,14078,13,14078
300938,1,8,915,9296,8,9296
300939,1,7,327,9979,7,9979
30094,1,2,341,6625,2,6625
300940,1,7,690,9989,7,9989
300941,1,8,624,8752,8,8752
300942,1,5,2253,7400,5,7400
300943,1,1,369,1889,1,1889
300944,0,0,0,0,0,0
300945,0,0,0,0,0,0
300946,1,0,0,614,0,614
300947,0,0,0,0,0,0
300948,0,0,0,0,0,0
300949,0,0,0,0,0,0
30095,1,1,18,3740,1,3740
300950,1,5,1404,6320,5,6320
300951,1,4,226,12629,4,12629
300952,1,2,61,11155,2,11155
300953,1,3,384,2893,3,2893
300954,1,4,761,1429,4,1429
300955,1,7,1157,7425,7,7425
300956,1,5,973,9844,5,9844
300957,1,11,1954,13693,11,13693
300958,1,10,1167,10969,10,10969
300959,1,7,629,9971,7,9971
30096,1,0,0,834,0,834
300960,1,4,389,7999,4,7999
300961,1,7,992,9777,7,9777
300962,1,11,1336,9758,11,9758
300963,1,4,392,4568,4,4568
300964,0,0,0,8,0,8
300965,1,0,0,190,0,190
300966,1,0,0,125,0,125
300967,0,0,0,0,0,0
300968,0,0,0,0,0,0
300969,0,0,0,0,0,0
30097,1,0,0,96,0,96
300970,1,0,0,220,0,220
300971,0,0,0,0,0,0
300972,1,3,179,3528,3,3528
300973,1,3,127,11645,3,11645
300974,1,1,51,11729,1,11729
300975,1,2,740,7128,2,7128
300976,0,0,0,0,0,0
300977,1,0,0,813,0,813
300978,1,6,1140,7989,6,7989
300979,1,9,941,13551,9,13551
30098,1,0,0,136,0,136
300980,1,7,629,10735,7,10735
300981,1,10,2177,10142,10,10142
300982,1,7,853,8966,7,8966
300983,1,9,799,10560,9,10560
300984,1,16,2017,10797,16,10797
300985,1,9,1340,6623,9,6623
300986,1,0,0,89,0,89
300987,1,0,0,117,0,117
300988,0,0,0,0,0,0
300989,1,0,0,15,0,15
30099,1,3,537,4480,3,4480
300990,1,0,0,210,0,210
300991,0,0,0,0,0,0
300992,0,0,0,0,0,0
300993,1,1,21,290,1,290
300994,1,2,159,2222,2,2222
300995,1,4,397,13823,4,13823
300996,1,4,383,12039,4,12039
300997,1,1,122,8093,1,8093
300998,1,0,0,190,0,190
300999,0,0,0,0,0,0
3100,1,0,0,78,0,78
3101,1,0,0,18,0,18
31010,1,2,77,6552,2,6552
310100,1,1,173,8507,1,8507
310101,1,0,0,2444,0,2444
310102,0,0,0,0,0,0
310103,0,0,0,0,0,0
310104,0,0,0,0,0,0
310105,0,0,0,0,0,0
310106,1,0,0,29,0,29
310107,1,1,17,4653,1,4653
310108,1,3,22991,15388,3,15388
310109,1,1,1005,17132,1,17132
31011,1,6,418,5923,6,5923
310110,1,1,47,4866,1,4866
310111,1,7,6254,23652,7,23652
310112,1,4,2821,19407,4,19407
310113,1,13,28223,33953,13,33953
310114,1,10,4947,11769,10,11769
310115,1,2,5111,6423,2,6423
310116,1,3,445,3664,3,3664
310117,1,4,801,14673,4,14673
310118,1,1,33,3447,1,3447
310119,1,12,2501,6227,12,6227
31012,1,5,1948,9206,5,9206
310120,1,1,21,698,1,698
310121,0,0,0,0,0,0
310122,1,6,2482,60432,6,60432
310123,1,2,657,34711,2,34711
310124,1,3,91,8906,3,8906
310125,1,2,1199,13441,2,13441
310126,1,3,2165,11848,3,11848
310127,1,5,1473,15162,5,15162
310128,1,14,9078,18071,14,18071
310129,1,4,959,11932,4,11932
31013,1,5,4527,13872,5,13872
310130,1,7,5607,13899,7,13899
310131,1,3,698,7150,3,7150
310132,1,2,1197,4263,2,4263
310133,1,17,4630,13451,17,13451
310134,1,1,70,3599,1,3599
310135,1,0,0,1332,0,1332
310136,1,4,420,1695,4,1695
310137,1,2,76,867,2,867
310138,1,0,0,3185,0,3185
310139,1,7,4767,7713,7,7713
31014,1,7,4808,10910,7,10910
310140,1,2,64,2637,2,2637
310141,1,2,778,3357,2,3357
310142,1,4,269,5285,4,5285
310143,1,1,242,3608,1,3608
310144,1,3,955,5504,3,5504
310145,1,7,692,8191,7,8191
310146,1,3,149,7812,3,7812
310147,1,6,1259,7460,6,7460
310148,1,3,343,8015,3,8015
310149,1,3,1290,6265,3,6265
31015,1,10,2952,4099,10,4099
310150,1,0,0,7125,0,7125
310151,1,5,197,6124,5,6124
310152,1,1,23,4343,1,4343
310153,1,3,8593,10644,3,10644
310154,0,0,0,0,0,0
310155,1,0,0,895,0,895
310156,1,3,3176,13606,3,13606
310157,1,0,0,9721,0,9721
310158,1,5,1375,6280,5,6280
310159,1,2,389,10272,2,10272
31016,0,1,1026,1026,1,1026
310160,1,5,1148,3312,5,3312
310161,1,3,168,5311,3,5311
310162,1,5,848,5341,5,5341
310163,1,1,265,4681,1,4681
310164,1,8,344,4792,8,4792
310165,1,4,293,3198,4,3198
310166,1,2,394,3955,2,3955
310167,1,0,0,2313,0,2313
310168,1,4,3474,12873,4,12873
310169,1,3,581,3027,3,3027
31017,1,0,0,17,0,17
310170,1,0,0,106,0,106
310171,0,0,0,0,0,0
310172,0,0,0,0,0,0
310173,1,2,1037,2476,2,2476
310174,1,0,0,2059,0,2059
310175,1,0,0,3494,0,3494
310176,1,3,74,6173,3,6173
310177,1,2,172,6338,2,6338
310178,1,8,515,6490,8,6490
310179,1,4,383,6569,4,6569
31018,0,0,0,0,0,0
310180,1,2,63,6027,2,6027
310181,1,3,152,7033,3,7033
310182,1,2,558,4569,2,4569
310183,1,2,67,6748,2,6748
310184,1,1,33,10560,1,10560
310185,1,6,5502,14534,6,14534
310186,1,0,0,1055,0,1055
310187,0,0,0,0,0,0
310188,0,0,0,0,0,0
310189,1,1,784,1889,1,1889
31019,0,0,0,0,0,0
310190,1,5,2256,8147,5,8147
310191,1,3,261,2537,3,2537
310192,1,5,7113,11025,5,11025
310193,1,1,311,6772,1,6772
310194,1,7,810,5873,7,5873
310195,1,2,60,4646,2,4646
310196,1,2,499,5782,2,5782
310197,1,0,0,5858,0,5858
310198,1,7,479,7550,7,7550
310199,1,4,8308,11483,4,11483
