stem,tp,fp,fn,n_gt,found,merges,splits,fp_inst,n_pred_inst,boundary_iou
kitsap5_r4c1,2840,1884,12999,17,4,0,0,6,10,0.03313495254946115
kitsap5_r4c2,0,0,0,0,0,0,0,0,0,nan
kitsap5_r4c3,0,0,0,0,0,0,0,0,0,nan
kitsap5_r4c4,0,0,50587,29,0,0,0,0,0,0.0
tyrol-w1_r0c0,0,0,0,0,0,0,0,0,0,nan
tyrol-w1_r0c1,0,0,0,0,0,0,0,0,0,nan
tyrol-w1_r0c2,0,0,0,0,0,0,0,0,0,nan
tyrol-w1_r0c3,0,0,1606,4,0,0,0,0,0,0.0
tyrol-w1_r0c4,12,0,97913,54,0,0,0,0,0,0.0001217631301241984
tyrol-w1_r1c0,0,0,0,0,0,0,0,0,0,nan
tyrol-w1_r1c1,0,0,0,0,0,0,0,0,0,nan
tyrol-w1_r1c2,0,0,21819,11,0,0,0,0,0,0.0
tyrol-w1_r1c3,182,11,91939,48,0,0,0,3,3,0.003889846616275472
tyrol-w1_r1c4,0,11,130363,67,0,0,0,0,0,0.0
tyrol-w1_r2c0,0,0,411,1,0,0,0,0,0,0.0
tyrol-w1_r2c1,0,0,0,0,0,0,0,0,0,nan
tyrol-w1_r2c2,1220,42,13385,10,1,0,0,0,1,0.04445473489233619
tyrol-w1_r2c3,2075,405,203375,86,1,0,0,10,11,0.008012885041272398
tyrol-w1_r2c4,1102,329,299966,88,1,0,0,12,13,0.005724766562916852
tyrol-w1_r3c0,1281,15,40577,18,2,0,0,2,4,0.010803378511098017
tyrol-w1_r3c1,0,0,362,1,0,0,0,0,0,0.0
tyrol-w1_r3c2,0,0,10787,6,0,0,0,0,0,0.0
tyrol-w1_r3c3,1889,139,151095,59,0,0,0,7,7,0.0046837758439110914
tyrol-w1_r3c4,1723,126,289617,70,0,0,0,6,6,0.0029168185843012656
tyrol-w1_r4c0,396,16,56757,26,1,0,0,3,4,0.0084334270380782
tyrol-w1_r4c1,0,0,0,0,0,0,0,0,0,nan
tyrol-w1_r4c2,4,0,23258,9,0,0,0,0,0,0.0
tyrol-w1_r4c3,4,2,154863,55,0,0,0,0,0,0.00010835703643505351
tyrol-w1_r4c4,10382,1864,302622,95,4,0,0,9,13,0.011355610641038068
tyrol-w2_r0c0,609,1,91157,55,0,0,0,6,6,0.004286394665819971
tyrol-w2_r0c1,831,49,24475,11,0,0,0,2,2,0.03309859154929577
tyrol-w2_r0c2,0,0,4026,7,0,0,0,0,0,0.0
tyrol-w2_r0c3,0,0,3982,8,0,0,0,0,0,0.0
tyrol-w2_r0c4,0,0,3749,7,0,0,0,0,0,0.0
tyrol-w2_r1c0,0,0,147769,61,0,0,0,0,0,0.0
tyrol-w2_r1c1,2,0,37786,15,0,0,0,0,0,0.0003155071777882947
tyrol-w2_r1c2,0,0,29814,13,0,0,0,0,0,0.0
tyrol-w2_r1c3,0,0,6543,9,0,0,0,0,0,0.0
tyrol-w2_r1c4,0,0,7566,7,0,0,0,0,0,0.0
tyrol-w2_r2c0,40,70,158531,71,0,0,0,2,2,0.0008450781015729357
tyrol-w2_r2c1,0,0,112500,44,0,0,0,0,0,0.0
tyrol-w2_r2c2,15,0,14864,17,0,0,0,0,0,0.0
tyrol-w2_r2c3,0,0,8787,15,0,0,0,0,0,0.0
tyrol-w2_r2c4,0,0,2876,5,0,0,0,0,0,0.0
tyrol-w2_r3c0,713,113,131209,59,1,0,0,1,2,0.0021571741019264764
tyrol-w2_r3c1,0,0,40806,18,0,0,0,0,0,0.0
tyrol-w2_r3c2,0,0,1485,4,0,0,0,0,0,0.0
tyrol-w2_r3c3,0,0,2555,7,0,0,0,0,0,0.0
tyrol-w2_r3c4,0,0,520,1,0,0,0,0,0,0.0
tyrol-w2_r4c0,2801,276,97388,41,2,0,0,7,9,0.0067745908850959
tyrol-w2_r4c1,3932,933,122996,35,3,0,0,10,13,0.022074963760612965
tyrol-w2_r4c2,0,0,11437,5,0,0,0,0,0,0.0
tyrol-w2_r4c3,0,0,7019,6,0,0,0,0,0,0.0
tyrol-w2_r4c4,0,0,0,0,0,0,0,0,0,nan
tyrol-w3_r0c0,0,0,1101,1,0,0,0,0,0,0.0
tyrol-w3_r0c1,0,0,0,0,0,0,0,0,0,nan
tyrol-w3_r0c2,0,0,38328,12,0,0,0,0,0,0.0
tyrol-w3_r0c3,4019,69,210488,77,1,0,0,6,7,0.007310976879816705
tyrol-w3_r0c4,4420,5887,390028,85,3,0,0,17,20,0.008857244222605547
tyrol-w3_r1c0,0,0,0,0,0,0,0,0,0,nan
tyrol-w3_r1c1,0,0,997,2,0,0,0,0,0,0.0
tyrol-w3_r1c2,877,193,100560,55,2,0,0,4,6,0.009068781407035176
tyrol-w3_r1c3,216,126,181171,85,0,0,0,5,5,0.002412401175149879
tyrol-w3_r1c4,650,81,211289,45,0,0,0,7,7,0.002305443094916779
tyrol-w3_r2c0,297,20,70216,29,0,0,0,3,3,0.004384014232162145
tyrol-w3_r2c1,478,75,170482,95,0,0,0,5,5,0.003350815850815851
tyrol-w3_r2c2,913,0,146055,60,1,0,0,2,3,0.003777598474290325
tyrol-w3_r2c3,351,19,198501,56,1,0,0,0,1,0.002904820766378245
tyrol-w3_r2c4,0,16,208274,90,0,0,0,1,1,0.0
tyrol-w3_r3c0,0,0,82718,44,0,0,0,0,0,0.0
tyrol-w3_r3c1,204,25,204785,104,0,0,0,3,3,0.0012468309712813266
tyrol-w3_r3c2,440,829,128177,69,0,0,0,13,13,0.0038763575605680867
tyrol-w3_r3c3,0,0,21308,12,0,0,0,0,0,0.0
tyrol-w3_r3c4,439,19,51894,36,1,0,0,1,2,0.005762217359591539
tyrol-w3_r4c0,71,12,67512,33,0,0,0,2,2,0.00218167393891313
tyrol-w3_r4c1,3204,148,150577,77,3,0,1,4,8,0.020887878700693384
tyrol-w3_r4c2,1026,351,74202,42,1,0,0,0,1,0.006619593998234775
tyrol-w3_r4c3,0,0,3366,4,0,0,0,0,0,0.0
tyrol-w3_r4c4,0,0,2088,2,0,0,0,0,0,0.0
tyrol-w4_r0c0,1141,34,157797,56,2,0,0,2,4,0.005382131324004306
tyrol-w4_r0c1,734,17,129224,44,1,0,0,0,1,0.00605848362808615
tyrol-w4_r0c2,0,0,12234,5,0,0,0,0,0,0.0
tyrol-w4_r0c3,0,0,0,0,0,0,0,0,0,nan
tyrol-w4_r0c4,0,0,0,0,0,0,0,0,0,nan
tyrol-w4_r1c0,2256,485,147826,54,1,0,0,9,10,0.011861736632378835
tyrol-w4_r1c1,1349,37,154001,46,1,0,0,5,6,0.009177679882525698
tyrol-w4_r1c2,12,0,71000,11,0,0,0,0,0,0.0004622353702505316
tyrol-w4_r1c3,0,0,0,0,0,0,0,0,0,nan
tyrol-w4_r1c4,0,0,0,0,0,0,0,0,0,nan
tyrol-w4_r2c0,16,38,190901,38,0,0,0,2,2,0.00023541413269509946
tyrol-w4_r2c1,29,9,120857,43,0,0,0,1,1,0.00018900911969002505
tyrol-w4_r2c2,0,0,12773,10,0,0,0,0,0,0.0
tyrol-w4_r2c3,0,0,2709,7,0,0,0,0,0,0.0
tyrol-w4_r2c4,0,0,1867,4,0,0,0,0,0,0.0
tyrol-w4_r3c0,123,1157,171921,47,0,0,0,1,1,0.001462863222288716
tyrol-w4_r3c1,473,0,268922,13,0,0,0,1,1,0.0002892514173319449
tyrol-w4_r3c2,39397,224,89051,4,1,0,0,4,5,0.02324127149557061
tyrol-w4_r3c3,0,0,278,1,0,0,0,0,0,0.0
tyrol-w4_r3c4,0,0,4760,14,0,0,0,0,0,0.0
tyrol-w4_r4c0,0,0,149196,42,0,0,0,0,0,0.0
tyrol-w4_r4c1,638,73,204497,32,0,0,0,7,7,0.003971807951403761
tyrol-w4_r4c2,0,0,3812,2,0,0,0,0,0,0.0
tyrol-w4_r4c3,0,0,350,1,0,0,0,0,0,0.0
tyrol-w4_r4c4,0,0,18909,20,0,0,0,0,0,0.0
tyrol-w5_r0c0,1960,144,50902,31,1,0,0,3,4,0.02335671415142093
tyrol-w5_r0c1,0,0,5784,7,0,0,0,0,0,0.0
tyrol-w5_r0c2,0,0,7511,11,0,0,0,0,0,0.0
tyrol-w5_r0c3,0,0,8518,5,0,0,0,0,0,0.0
tyrol-w5_r0c4,0,0,7154,8,0,0,0,0,0,0.0
tyrol-w5_r1c0,0,0,1045,2,0,0,0,0,0,0.0
tyrol-w5_r1c1,238,6,15084,12,0,0,0,2,2,0.013846153846153847
tyrol-w5_r1c2,0,0,1928,3,0,0,0,0,0,0.0
tyrol-w5_r1c3,0,0,0,0,0,0,0,0,0,nan
tyrol-w5_r1c4,0,0,17781,14,0,0,0,0,0,0.0
tyrol-w5_r2c0,0,0,12532,9,0,0,0,0,0,0.0
tyrol-w5_r2c1,148,2519,176193,20,0,0,0,7,7,0.0016048871401946573
tyrol-w5_r2c2,0,0,208832,19,0,0,0,0,0,0.0
tyrol-w5_r2c3,2501,56,290972,22,0,0,0,17,17,0.0012345679012345679
tyrol-w5_r2c4,213,13,289935,50,0,0,0,4,4,0.0015396216929554453
tyrol-w5_r3c0,0,0,81845,9,0,0,0,0,0,0.0
tyrol-w5_r3c1,13019,3484,164822,8,1,0,0,7,8,0.026840879165400587
tyrol-w5_r3c2,130,329,182518,15,0,0,0,7,7,0.0038072164056416023
tyrol-w5_r3c3,151,108,118832,9,0,0,0,6,6,0.0004883408619216213
tyrol-w5_r3c4,0,5,92965,9,0,0,0,0,0,0.0
tyrol-w5_r4c0,0,0,10717,6,0,0,0,0,0,0.0
tyrol-w5_r4c1,0,0,0,0,0,0,0,0,0,nan
tyrol-w5_r4c2,0,0,0,0,0,0,0,0,0,nan
tyrol-w5_r4c3,0,0,0,0,0,0,0,0,0,nan
tyrol-w5_r4c4,0,0,0,0,0,0,0,0,0,nan
vienna1_r0c0,9614,1029,143657,166,15,0,0,13,28,0.045139974103674596
vienna1_r0c1,8508,1065,151884,196,10,0,0,12,22,0.02379904979764209
vienna1_r0c2,5151,290,170181,182,8,0,0,5,13,0.015620076524870583
vienna1_r0c3,8845,849,215674,80,5,0,0,17,22,0.016991407479123807
vienna1_r0c4,10452,423,234569,46,3,0,0,11,14,0.010411057260814935
vienna1_r1c0,24275,3868,163617,289,33,0,1,24,58,0.057722505748415684
vienna1_r1c1,14775,2810,174113,336,32,0,2,16,50,0.04524900164435048
vienna1_r1c2,14038,1311,181679,144,12,0,2,20,34,0.02609509936531058
vienna1_r1c3,15451,2216,278170,81,8,0,0,31,39,0.019330680102730997
vienna1_r1c4,20672,2585,311020,55,6,0,0,19,25,0.011197566948416147
vienna1_r2c0,11870,1033,110403,188,17,0,0,7,24,0.04276815041341035
vienna1_r2c1,15537,1419,169671,252,22,0,0,9,31,0.03641944057714214
vienna1_r2c2,18945,3448,143087,288,35,0,0,20,55,0.06030925187075121
vienna1_r2c3,3951,319,98601,75,3,0,0,11,14,0.02207334879326634
vienna1_r2c4,17228,1532,241152,64,9,0,0,23,32,0.023362354892205638
vienna1_r3c0,16068,1081,173744,93,11,0,0,28,39,0.034176829981975236
vienna1_r3c1,55452,4122,180455,120,23,0,1,9,33,0.08292656664991745
vienna1_r3c2,617,95,38379,79,2,0,0,2,4,0.012341399154128822
vienna1_r3c3,7571,671,74739,214,14,0,0,5,19,0.04360415602112076
vienna1_r3c4,19318,1627,121224,242,32,0,0,24,56,0.07714418736462825
vienna1_r4c0,14052,1069,187727,121,13,0,1,14,28,0.026402163367256364
vienna1_r4c1,8354,2083,311711,71,4,0,0,25,29,0.01772720099594957
vienna1_r4c2,7446,921,256954,21,0,0,0,25,25,0.01581869525678457
vienna1_r4c3,0,54,100212,19,0,0,0,1,1,0.0
vienna1_r4c4,2283,24,105752,33,2,0,0,0,2,0.010925449871465296
vienna2_r0c0,5206,283,328824,72,2,0,0,23,25,0.010903692580711215
vienna2_r0c1,4557,539,192529,57,2,0,0,3,5,0.006725354037946307
vienna2_r0c2,3070,103,142580,28,1,0,0,7,8,0.008249889791548587
vienna2_r0c3,29923,3988,143353,54,9,0,1,13,23,0.032359550561797755
vienna2_r0c4,9158,375,182099,70,6,0,1,9,16,0.0171875455951443
vienna2_r1c0,16486,2118,382613,47,1,0,0,30,31,0.016028660109019596
vienna2_r1c1,18869,1835,266356,47,5,0,0,27,32,0.02319037260263037
vienna2_r1c2,13241,1457,67211,35,2,0,0,5,7,0.01122079833220921
vienna2_r1c3,391,200,130916,57,1,0,0,1,2,0.0019350380096751902
vienna2_r1c4,10897,1897,217489,99,9,0,0,11,20,0.017425705270098433
vienna2_r2c0,16596,2018,360720,88,6,0,0,28,34,0.01718623858908278
vienna2_r2c1,11123,1282,385847,54,5,0,0,8,13,0.013190804670946774
vienna2_r2c2,13391,886,195734,52,4,0,1,17,22,0.027823240589198037
vienna2_r2c3,1768,45,174901,62,2,0,0,4,6,0.010313168154949063
vienna2_r2c4,7262,425,201180,87,5,0,0,9,14,0.010633007317593009
vienna2_r3c0,7400,872,256671,100,4,0,0,17,21,0.01506338847374751
vienna2_r3c1,12278,1066,245354,61,7,0,0,16,23,0.019116967683745077
vienna2_r3c2,31738,3013,408922,28,2,0,0,50,52,0.027652187954141774
vienna2_r3c3,17068,1829,415162,27,1,0,0,24,25,0.013267971937652273
vienna2_r3c4,9414,1086,427777,50,2,0,0,39,41,0.011519766233036442
vienna2_r4c0,3220,696,140576,45,2,0,0,2,4,0.0074651238743992905
vienna2_r4c1,11828,989,297373,42,2,0,0,11,13,0.0064480238703315046
vienna2_r4c2,9473,844,456631,45,0,0,0,21,21,0.005275102741826658
vienna2_r4c3,10286,1606,456315,28,2,0,0,12,14,0.005564166766026788
vienna2_r4c4,11652,1219,413266,32,1,0,0,39,40,0.011856856608210377
vienna3_r0c0,10642,196,247095,78,7,0,1,23,31,0.017401880525798757
vienna3_r0c1,23760,2115,312121,40,4,0,1,30,35,0.02383478590375142
vienna3_r0c2,4436,724,339127,56,1,0,0,25,26,0.006807823227369757
vienna3_r0c3,1304,233,251118,28,0,0,0,9,9,0.005667923008314871
vienna3_r0c4,549,20,222768,19,1,0,0,5,6,0.0032673201306928053
vienna3_r1c0,3156,213,203870,99,4,0,0,9,13,0.0068708708708708705
vienna3_r1c1,15259,1205,234554,44,4,0,1,10,15,0.017146310144270715
vienna3_r1c2,25542,5528,358407,27,4,0,0,45,49,0.025973149834716318
vienna3_r1c3,324,10,435477,24,1,0,0,2,2,0.000931098696461825
vienna3_r1c4,1232,0,275156,29,0,0,0,3,3,0.0
vienna3_r2c0,3161,640,283189,74,2,0,0,12,14,0.006330650054609441
vienna3_r2c1,24511,1172,235105,31,3,0,0,14,17,0.013642564802182811
vienna3_r2c2,4034,670,361282,26,0,0,0,16,16,0.007181144891362167
vienna3_r2c3,8501,1322,707126,14,0,0,0,24,24,0.008926814873106433
vienna3_r2c4,0,0,476181,14,0,0,0,0,0,0.0
vienna3_r3c0,12562,891,444825,30,2,0,0,16,18,0.0116461887847202
vienna3_r3c1,38639,4768,343417,35,4,0,0,54,58,0.02999949410633885
vienna3_r3c2,19466,2161,485240,28,2,0,0,38,40,0.014434252467185391
vienna3_r3c3,12663,1297,520440,27,2,0,0,37,39,0.01335383978349921
vienna3_r3c4,23040,2839,481068,22,3,0,0,9,12,0.03621629046289089
vienna3_r4c0,23578,7280,478240,38,5,0,1,37,43,0.017373075663282018
vienna3_r4c1,31176,4575,408573,36,5,0,1,45,51,0.01679084415085644
vienna3_r4c2,32962,5754,489897,24,4,0,0,40,44,0.016241327594405764
vienna3_r4c3,10555,3037,426731,27,0,0,0,27,27,0.012278349887270733
vienna3_r4c4,8348,771,461432,17,0,0,0,31,31,0.015378478109105415
vienna4_r0c0,3723,763,283009,23,0,0,0,16,16,0.010041257128989201
vienna4_r0c1,40723,12604,247388,28,5,3,0,21,23,0.019058911993521704
vienna4_r0c2,9,13,210533,73,0,0,0,1,1,0.0003062682910229361
vienna4_r0c3,7113,508,255777,58,0,0,0,10,10,0.00807794428693578
vienna4_r0c4,8167,284,364022,24,1,0,0,8,9,0.002509637006103437
vienna4_r1c0,6397,808,355165,34,0,0,0,20,20,0.011607804396147196
vienna4_r1c1,4477,2894,258789,32,1,0,0,16,17,0.007424503642733997
vienna4_r1c2,13252,2349,455297,22,0,0,0,31,31,0.014511938030102466
vienna4_r1c3,2795,128,296270,25,1,0,0,4,5,0.0025797733484843833
vienna4_r1c4,407,159,236281,15,0,0,0,3,3,0.0016553550736633008
vienna4_r2c0,12257,1781,386603,24,1,0,0,31,32,0.020088592490887396
vienna4_r2c1,16217,1758,419808,29,2,0,0,41,43,0.01698771897013902
vienna4_r2c2,5288,688,494736,30,1,0,0,10,11,0.003585939646322243
vienna4_r2c3,5593,915,345647,18,0,0,0,17,17,0.005423277756496845
vienna4_r2c4,0,0,220093,11,0,0,0,0,0,0.0
vienna4_r3c0,4580,3338,255974,14,0,0,0,24,24,0.006854531607006854
vienna4_r3c1,26024,5972,470601,24,3,0,0,41,44,0.016407145586549484
vienna4_r3c2,4187,405,299820,16,0,0,0,9,9,0.005799556887788349
vienna4_r3c3,0,0,151512,17,0,0,0,0,0,0.0
vienna4_r3c4,14,5,350500,17,0,0,0,0,0,8.103946622004916e-05
vienna4_r4c0,841,2081,395585,23,0,0,0,9,9,0.0029229924356498787
vienna4_r4c1,8499,1631,282219,15,2,0,1,18,21,0.011752745018300122
vienna4_r4c2,0,0,48680,7,0,0,0,0,0,0.0
vienna4_r4c3,0,0,3523,2,0,0,0,0,0,0.0
vienna4_r4c4,437,193,126967,12,0,0,0,2,2,0.0014118158123370983
vienna5_r0c0,45312,1511,411966,31,3,0,0,54,57,0.02558744311321631
vienna5_r0c1,11357,472,317002,12,1,0,0,26,27,0.018394759478594588
vienna5_r0c2,0,0,135,1,0,0,0,0,0,0.0
vienna5_r0c3,0,0,0,0,0,0,0,0,0,nan
vienna5_r0c4,0,0,0,0,0,0,0,0,0,nan
vienna5_r1c0,4329,46,385798,21,2,0,0,7,9,0.004205888243540957
vienna5_r1c1,34657,4177,410841,25,3,0,0,42,45,0.030160641010705085
vienna5_r1c2,0,0,272816,20,0,0,0,0,0,0.0
vienna5_r1c3,0,0,15817,4,0,0,0,0,0,0.0
vienna5_r1c4,0,656,501,2,0,0,0,1,1,0.0
vienna5_r2c0,5593,287,305381,14,1,0,0,12,13,0.02807640464214091
vienna5_r2c1,987,128,259735,37,0,0,0,8,8,0.004697467104385193
vienna5_r2c2,137,99,154295,25,0,0,0,1,1,0.0012292302475415396
vienna5_r2c3,0,0,262086,23,0,0,0,0,0,0.0
vienna5_r2c4,0,0,4054,1,0,0,0,0,0,0.0
vienna5_r3c0,66,13,402504,12,0,0,0,2,2,0.0022806874643642584
vienna5_r3c1,785,29,101772,15,0,0,0,4,4,0.005011903270266884
vienna5_r3c2,301,6,104069,16,0,0,0,3,3,0.0009275775954334641
vienna5_r3c3,2254,157,374268,43,0,0,0,7,7,0.001837686352881722
vienna5_r3c4,364,222,209196,28,2,0,0,4,6,0.004468549597489426
vienna5_r4c0,983,95,306871,39,0,0,0,5,5,0.0010342212314127463
vienna5_r4c1,1,0,178183,13,0,0,0,0,0,0.0
vienna5_r4c2,2958,1,82995,13,1,0,0,2,3,0.005110880110880111
vienna5_r4c3,0,0,196136,56,0,0,0,0,0,0.0
vienna5_r4c4,725,25,315987,34,0,0,0,6,6,0.003772428264918775
