stem,tp,fp,fn,n_gt,found,merges,splits,fp_inst,n_pred_inst,boundary_iou
kitsap5_r2c1,718,864,8100,7,2,0,0,3,5,0.03308465780084333
kitsap5_r2c2,6913,1771,7204,19,7,0,1,2,10,0.0671943415291344
kitsap5_r2c3,0,255,256,2,0,0,0,1,1,0.0
kitsap5_r2c4,0,0,0,0,0,0,0,0,0,nan
kitsap5_r3c0,0,0,0,0,0,0,0,0,0,nan
kitsap5_r3c1,0,0,0,0,0,0,0,0,0,nan
kitsap5_r3c2,7362,1296,2815,8,6,1,0,1,6,0.09935725763256562
kitsap5_r3c3,0,0,0,0,0,0,0,0,0,nan
kitsap5_r3c4,0,0,0,0,0,0,0,0,0,nan
kitsap5_r4c0,0,0,9774,9,0,0,0,0,0,0.0
kitsap5_r4c1,3533,1352,12306,17,4,0,0,9,13,0.034634069895000785
kitsap5_r4c2,0,0,0,0,0,0,0,0,0,nan
kitsap5_r4c3,0,0,0,0,0,0,0,0,0,nan
kitsap5_r4c4,0,0,50587,29,0,0,0,0,0,0.0
tyrol-w1_r0c0,0,682,0,0,0,0,0,1,1,nan
tyrol-w1_r0c1,0,0,0,0,0,0,0,0,0,nan
tyrol-w1_r0c2,0,0,0,0,0,0,0,0,0,nan
tyrol-w1_r0c3,74,729,1532,4,1,0,0,0,1,0.020390070921985817
tyrol-w1_r0c4,39307,46072,58618,54,23,8,1,24,40,0.0568147552517841
tyrol-w1_r1c0,0,0,0,0,0,0,0,0,0,nan
tyrol-w1_r1c1,0,242,0,0,0,0,0,2,2,nan
tyrol-w1_r1c2,8390,5197,13429,11,4,1,0,10,13,0.06405738736471181
tyrol-w1_r1c3,42377,30118,49744,48,25,9,1,28,45,0.08302593659942363
tyrol-w1_r1c4,80180,236486,50183,67,44,35,0,32,41,0.042396596005673325
tyrol-w1_r2c0,0,0,411,1,0,0,0,0,0,0.0
tyrol-w1_r2c1,0,0,0,0,0,0,0,0,0,nan
tyrol-w1_r2c2,4301,3489,10304,10,4,2,0,5,7,0.0738091083580527
tyrol-w1_r2c3,173415,346284,32035,86,72,66,0,55,61,0.03544747338960266
tyrol-w1_r2c4,298924,630571,2144,88,88,86,0,14,16,0.011633638962831509
tyrol-w1_r3c0,22466,30402,19392,18,9,5,0,12,16,0.0426133152481067
tyrol-w1_r3c1,0,0,362,1,0,0,0,0,0,0.0
tyrol-w1_r3c2,1820,1095,8967,6,2,0,0,1,3,0.04708842559309849
tyrol-w1_r3c3,115154,193508,37830,59,45,35,0,38,48,0.04559141967789958
tyrol-w1_r3c4,263665,447042,27675,70,64,57,0,23,30,0.024564813996642218
tyrol-w1_r4c0,26287,128894,30866,26,14,6,1,22,31,0.02869928621620622
tyrol-w1_r4c1,0,0,0,0,0,0,0,0,0,nan
tyrol-w1_r4c2,5885,823,17377,9,1,0,0,3,4,0.059215136650315345
tyrol-w1_r4c3,102324,234179,52543,55,41,32,0,30,39,0.03786592759397194
tyrol-w1_r4c4,282935,515033,30069,95,86,80,2,21,29,0.034294606021518584
tyrol-w2_r0c0,47057,73922,44709,55,35,19,1,28,45,0.06564431219958801
tyrol-w2_r0c1,15595,2713,9711,11,6,0,0,0,6,0.13705116401420492
tyrol-w2_r0c2,0,16,4026,7,0,0,0,1,1,0.0
tyrol-w2_r0c3,0,0,3982,8,0,0,0,0,0,0.0
tyrol-w2_r0c4,0,0,3749,7,0,0,0,0,0,0.0
tyrol-w2_r1c0,119084,287869,28685,61,45,39,0,28,34,0.039442669320622285
tyrol-w2_r1c1,30244,10411,7544,15,9,0,0,2,11,0.13419708719500661
tyrol-w2_r1c2,19769,1944,10045,13,4,1,0,0,3,0.12337552742616034
tyrol-w2_r1c3,1556,1438,4987,9,1,0,0,3,4,0.03108150967332699
tyrol-w2_r1c4,518,425,7048,7,1,0,0,0,1,0.015723270440251572
tyrol-w2_r2c0,131920,393614,26651,71,61,54,0,34,41,0.02268188302425107
tyrol-w2_r2c1,45771,28924,66729,44,20,3,0,20,37,0.05988678399282592
tyrol-w2_r2c2,2015,194,12864,17,3,0,0,0,3,0.034574468085106384
tyrol-w2_r2c3,0,86,8787,15,0,0,0,1,1,0.0
tyrol-w2_r2c4,0,0,2876,5,0,0,0,0,0,0.0
tyrol-w2_r3c0,89878,210183,42044,59,45,30,1,32,48,0.037599351175993515
tyrol-w2_r3c1,4635,2956,36171,18,4,1,0,6,9,0.03505323505323505
tyrol-w2_r3c2,0,59,1485,4,0,0,0,1,1,0.0
tyrol-w2_r3c3,0,0,2555,7,0,0,0,0,0,0.0
tyrol-w2_r3c4,0,0,520,1,0,0,0,0,0,0.0
tyrol-w2_r4c0,84682,290611,15507,41,33,26,0,23,30,0.02758052667898404
tyrol-w2_r4c1,100579,132485,26349,35,32,22,0,16,26,0.061877776075968755
tyrol-w2_r4c2,1153,3432,10284,5,1,0,0,5,6,0.009640437727983325
tyrol-w2_r4c3,1039,51,5980,6,1,0,0,0,1,0.044003868471953575
tyrol-w2_r4c4,0,0,0,0,0,0,0,0,0,nan
tyrol-w3_r0c0,0,0,1101,1,0,0,0,0,0,0.0
tyrol-w3_r0c1,0,0,0,0,0,0,0,0,0,nan
tyrol-w3_r0c2,7080,3527,31248,12,5,0,0,4,9,0.04316978115319277
tyrol-w3_r0c3,189599,324347,24908,77,65,45,0,49,69,0.05071825487445492
tyrol-w3_r0c4,393539,614450,909,85,85,84,0,3,4,0.0023722916337181716
tyrol-w3_r1c0,0,0,0,0,0,0,0,0,0,nan
tyrol-w3_r1c1,0,0,997,2,0,0,0,0,0,0.0
tyrol-w3_r1c2,86321,198282,15116,55,46,41,0,11,16,0.03994564580746433
tyrol-w3_r1c3,121180,196050,60207,85,59,35,4,69,97,0.052199440392642536
tyrol-w3_r1c4,203574,549117,8365,45,42,37,0,32,37,0.017264276228419653
tyrol-w3_r2c0,58056,99477,12457,29,24,20,1,11,16,0.05204410052728891
tyrol-w3_r2c1,140500,353691,30460,95,80,70,2,49,61,0.0384150534497489
tyrol-w3_r2c2,96163,196135,50805,60,47,24,1,76,100,0.045638414969730326
tyrol-w3_r2c3,167152,277460,31700,56,46,31,1,34,50,0.05413045439509217
tyrol-w3_r2c4,138392,200209,69882,90,66,45,3,42,66,0.04773622047244094
tyrol-w3_r3c0,46406,35329,36312,44,28,10,0,22,40,0.08077641619961369
tyrol-w3_r3c1,183686,505105,21303,104,97,89,0,41,49,0.02680097962201377
tyrol-w3_r3c2,85895,211652,42722,69,45,34,0,38,49,0.048331709498634384
tyrol-w3_r3c3,4195,3741,17113,12,4,0,0,3,7,0.03058446757405925
tyrol-w3_r3c4,28858,23146,23475,36,22,10,1,16,29,0.06953713670613564
tyrol-w3_r4c0,24855,16441,42728,33,17,5,1,21,34,0.07196789921042412
tyrol-w3_r4c1,137079,316273,16702,77,66,61,1,30,36,0.029697373760797726
tyrol-w3_r4c2,46454,53932,28774,42,24,14,0,20,30,0.0595635509396637
tyrol-w3_r4c3,0,0,3366,4,0,0,0,0,0,0.0
tyrol-w3_r4c4,0,0,2088,2,0,0,0,0,0,0.0
tyrol-w4_r0c0,129923,263264,29015,56,42,30,1,39,52,0.03639168441930508
tyrol-w4_r0c1,91615,137074,38343,44,30,24,1,25,32,0.051156271899089
tyrol-w4_r0c2,9546,400,2688,5,1,0,0,0,1,0.24474924989284183
tyrol-w4_r0c3,0,0,0,0,0,0,0,0,0,nan
tyrol-w4_r0c4,0,0,0,0,0,0,0,0,0,nan
tyrol-w4_r1c0,146889,335533,3193,54,51,48,0,14,17,0.015480786188787208
tyrol-w4_r1c1,109699,187798,45651,46,35,29,1,23,30,0.0434971546818417
tyrol-w4_r1c2,28930,17246,42082,11,5,1,0,5,9,0.05913417655496153
tyrol-w4_r1c3,0,0,0,0,0,0,0,0,0,nan
tyrol-w4_r1c4,0,0,0,0,0,0,0,0,0,nan
tyrol-w4_r2c0,182665,442194,8252,38,36,32,0,14,18,0.021758742159979378
tyrol-w4_r2c1,103953,186654,16933,43,38,29,0,18,27,0.04042981867024849
tyrol-w4_r2c2,447,232,12326,10,1,0,0,2,3,0.005074424898511502
tyrol-w4_r2c3,0,17,2709,7,0,0,0,1,1,0.0
tyrol-w4_r2c4,0,903,1867,4,0,0,0,2,2,0.0
tyrol-w4_r3c0,155924,336732,16120,47,44,40,0,22,26,0.032459206435634866
tyrol-w4_r3c1,260361,99398,9034,13,10,8,0,19,21,0.050582865780982006
tyrol-w4_r3c2,120956,29258,7492,4,4,3,0,0,1,0.09271233834323662
tyrol-w4_r3c3,0,2,278,1,0,0,0,0,0,0.0
tyrol-w4_r3c4,0,0,4760,14,0,0,0,0,0,0.0
tyrol-w4_r4c0,130218,291925,18978,42,36,30,0,28,34,0.03384599817869068
tyrol-w4_r4c1,179814,420959,25321,32,28,23,0,28,33,0.021467908280764995
tyrol-w4_r4c2,0,0,3812,2,0,0,0,0,0,0.0
tyrol-w4_r4c3,0,0,350,1,0,0,0,0,0,0.0
tyrol-w4_r4c4,3959,1965,14950,20,4,0,1,2,7,0.04794210764360018
tyrol-w5_r0c0,19184,8297,33678,31,11,4,0,11,18,0.06437862061427478
tyrol-w5_r0c1,0,0,5784,7,0,0,0,0,0,0.0
tyrol-w5_r0c2,379,90,7132,11,1,0,0,2,3,0.021172638436482084
tyrol-w5_r0c3,355,33,8163,5,0,0,0,1,1,0.010680907877169559
tyrol-w5_r0c4,0,0,7154,8,0,0,0,0,0,0.0
tyrol-w5_r1c0,0,0,1045,2,0,0,0,0,0,0.0
tyrol-w5_r1c1,1202,1178,14120,12,2,0,0,1,3,0.026731019120103953
tyrol-w5_r1c2,0,0,1928,3,0,0,0,0,0,0.0
tyrol-w5_r1c3,0,0,0,0,0,0,0,0,0,nan
tyrol-w5_r1c4,11072,4857,6709,14,6,2,0,0,4,0.07291981845688351
tyrol-w5_r2c0,4577,3144,7955,9,1,0,0,5,6,0.024829298572315334
tyrol-w5_r2c1,157983,218853,18358,20,13,10,0,20,23,0.0231780103310762
tyrol-w5_r2c2,200719,328654,8113,19,16,14,0,6,8,0.020604875323042535
tyrol-w5_r2c3,286528,369908,6945,22,17,15,0,4,6,0.016176867080075492
tyrol-w5_r2c4,264839,337607,25309,50,43,38,2,23,30,0.03519262369910535
tyrol-w5_r3c0,62994,21202,18851,9,6,2,0,6,10,0.0669484489395426
tyrol-w5_r3c1,176398,106668,1443,8,7,6,0,7,8,0.014539481688769923
tyrol-w5_r3c2,180623,136290,2025,15,15,14,0,22,23,0.019222802220565084
tyrol-w5_r3c3,105945,102140,13038,9,7,5,0,23,25,0.026231053168931123
tyrol-w5_r3c4,86275,106537,6690,9,7,5,0,16,18,0.03249516441005803
tyrol-w5_r4c0,3840,1040,6877,6,3,1,0,1,3,0.07967631497043262
tyrol-w5_r4c1,0,0,0,0,0,0,0,0,0,nan
tyrol-w5_r4c2,0,0,0,0,0,0,0,0,0,nan
tyrol-w5_r4c3,0,2,0,0,0,0,0,0,0,nan
tyrol-w5_r4c4,0,0,0,0,0,0,0,0,0,nan
vienna1_r0c0,73370,13024,79901,166,62,3,4,17,80,0.1486369010362334
vienna1_r0c1,69611,13563,90781,196,70,1,5,20,94,0.1293137171528191
vienna1_r0c2,75070,24518,100262,182,62,1,1,38,100,0.10051643192488263
vienna1_r0c3,167356,54165,57163,80,47,5,1,22,65,0.10286348901428743
vienna1_r0c4,143782,25401,101239,46,23,1,2,42,66,0.09053366146377642
vienna1_r1c0,97975,20111,89917,289,122,4,3,28,149,0.156750649644108
vienna1_r1c1,90463,24927,98425,336,144,3,1,34,176,0.14591993493583952
vienna1_r1c2,118131,27430,77586,144,78,4,3,26,103,0.11822827456365104
vienna1_r1c3,221276,62548,72345,81,50,6,3,38,85,0.07980914946012502
vienna1_r1c4,237375,84877,94317,55,30,4,3,55,84,0.07629817302775324
vienna1_r2c0,52244,9394,70029,188,73,1,1,15,88,0.1357157271009521
vienna1_r2c1,77448,13837,107760,252,106,3,1,36,140,0.14764586446002376
vienna1_r2c2,77547,20897,84485,288,113,1,3,30,145,0.15036244296148102
vienna1_r2c3,45745,29326,56807,75,22,1,1,19,41,0.089454346703914
vienna1_r2c4,171819,53098,86561,64,42,3,0,26,65,0.08758468230763745
vienna1_r3c0,126109,29218,63703,93,43,5,2,25,65,0.13047459716474422
vienna1_r3c1,167759,54081,68148,120,67,5,3,26,90,0.1295444719569233
vienna1_r3c2,16193,2608,22803,79,34,0,0,8,42,0.15139272804592813
vienna1_r3c3,32934,5704,49376,214,64,3,1,9,71,0.1391984595017451
vienna1_r3c4,73298,14907,67244,242,81,0,1,22,104,0.1513575771947357
vienna1_r4c0,110631,24074,91148,121,72,4,4,25,97,0.10812074829931972
vienna1_r4c1,179015,56282,141050,71,43,4,3,39,81,0.07805118561665826
vienna1_r4c2,149620,63298,114780,21,11,3,0,36,44,0.06688989498836698
vienna1_r4c3,50090,13501,50122,19,6,0,1,13,20,0.05546409102550031
vienna1_r4c4,44663,5661,63372,33,8,2,1,17,24,0.05167340934166973
vienna2_r0c0,203473,64968,130557,72,29,5,2,60,86,0.08626868836814759
vienna2_r0c1,88267,27414,108819,57,21,1,3,54,77,0.07705401326641631
vienna2_r0c2,97559,22420,48091,28,13,2,0,24,35,0.07484667082889566
vienna2_r0c3,137320,34031,35956,54,31,5,0,23,49,0.0880252376988126
vienna2_r0c4,129549,22773,61708,70,50,2,3,26,77,0.1224814141164421
vienna2_r1c0,260421,100939,138678,47,25,8,4,64,85,0.06391813310022425
vienna2_r1c1,210745,59018,74480,47,27,3,4,36,64,0.08511374448577112
vienna2_r1c2,53689,8406,26763,35,12,0,1,2,15,0.1053183520599251
vienna2_r1c3,92630,21547,38677,57,35,4,0,18,49,0.08122019529180229
vienna2_r1c4,167487,40249,60899,99,63,9,3,23,80,0.09481140728406734
vienna2_r2c0,199448,42703,177868,88,41,2,12,52,103,0.07793057624934563
vienna2_r2c1,228213,76654,168757,54,32,7,5,60,90,0.07971811749530512
vienna2_r2c2,113565,26195,95560,52,22,1,4,36,61,0.0731568115390602
vienna2_r2c3,102375,36076,74294,62,33,5,0,25,53,0.07352776429291609
vienna2_r2c4,135912,27970,72530,87,56,4,1,33,86,0.10896758935610061
vienna2_r3c0,196915,63769,67156,100,64,4,2,51,113,0.0985908926677467
vienna2_r3c1,142893,50768,114739,61,35,8,1,34,62,0.08214874186611557
vienna2_r3c2,376118,202223,64542,28,22,12,2,42,54,0.061948608726785336
vienna2_r3c3,381959,262754,50271,27,19,16,1,37,41,0.03181981406854726
vienna2_r3c4,361038,169191,76153,50,36,15,3,33,57,0.06500446030330062
vienna2_r4c0,38053,9097,105743,45,12,0,1,18,31,0.05328216796278059
vienna2_r4c1,106753,31039,202448,42,13,1,4,39,55,0.04484243858424556
vienna2_r4c2,298871,136870,167233,45,31,16,2,62,79,0.057551133272083416
vienna2_r4c3,421633,264742,44968,28,21,17,2,38,44,0.032981889295127964
vienna2_r4c4,388515,244214,36403,32,26,23,1,28,32,0.03716906892406949
vienna3_r0c0,213914,46549,43823,78,61,8,2,26,81,0.12396798474930265
vienna3_r0c1,269112,119492,66769,40,26,8,3,37,58,0.06716028906527663
vienna3_r0c2,270138,97034,73425,56,35,9,4,35,65,0.08190304125263474
vienna3_r0c3,166566,269270,85856,28,21,12,1,38,48,0.04839589940261081
vienna3_r0c4,117928,55069,105389,19,8,3,2,17,24,0.0530090537901651
vienna3_r1c0,151118,36295,55908,99,67,8,1,25,85,0.10376908741566866
vienna3_r1c1,198064,101588,51749,44,29,9,2,32,54,0.06379279600570613
vienna3_r1c2,326192,207288,57757,27,24,15,1,23,33,0.039603249620119886
vienna3_r1c3,353863,232303,81938,24,20,13,1,44,52,0.03257477942758769
vienna3_r1c4,160829,55156,115559,29,17,5,1,73,86,0.037027574143589946
vienna3_r2c0,211356,88378,74994,74,53,10,2,29,74,0.09204660707125505
vienna3_r2c1,214116,74945,45500,31,19,9,0,26,36,0.0559045452904437
vienna3_r2c2,251165,130340,114151,26,18,10,1,28,37,0.041923414134179625
vienna3_r2c3,473461,89042,242166,14,12,3,0,53,62,0.03320916871985894
vienna3_r2c4,244739,17755,231442,14,6,2,1,36,41,0.023707364762111667
vienna3_r3c0,378691,209022,78696,30,23,12,1,38,50,0.061327006463225066
vienna3_r3c1,355590,224614,26466,35,25,18,0,24,31,0.05058765747964044
vienna3_r3c2,490170,373802,14536,28,25,23,1,28,31,0.032199861207494795
vienna3_r3c3,491345,283538,41758,27,25,21,0,21,25,0.028980186908045855
vienna3_r3c4,383067,161596,121041,22,16,12,2,33,39,0.04106245853473604
vienna3_r4c0,434375,303647,67443,38,32,27,0,31,35,0.036581007183959395
vienna3_r4c1,402394,287307,37355,36,34,27,1,36,44,0.03366531639915126
vienna3_r4c2,483893,348053,38966,24,21,18,0,20,23,0.021053111881730244
vienna3_r4c3,421768,354135,15518,27,24,17,0,24,31,0.030531779371045346
vienna3_r4c4,438055,249693,31725,17,17,8,0,27,36,0.022543491301739653
vienna4_r0c0,234477,139429,52255,23,13,7,1,34,41,0.03860408671980058
vienna4_r0c1,227672,134889,60439,28,20,7,2,29,44,0.057006054507919436
vienna4_r0c2,113574,35970,96968,73,13,1,0,18,30,0.06915905408261513
vienna4_r0c3,140786,96195,122104,58,10,5,1,53,59,0.05753774186689347
vienna4_r0c4,254519,169382,117670,24,20,10,1,53,64,0.04502093443714911
vienna4_r1c0,291042,201239,70520,34,27,15,2,45,59,0.04642226968796434
vienna4_r1c1,197967,138998,65299,32,20,8,1,46,59,0.04970389170896785
vienna4_r1c2,437289,264418,31260,22,19,15,0,31,35,0.03364324930870036
vienna4_r1c3,158626,52236,140439,25,14,6,1,21,30,0.10395551358724163
vienna4_r1c4,159511,72876,77177,15,11,3,0,27,35,0.0697183230219996
vienna4_r2c0,373693,270637,25167,24,23,19,1,44,49,0.03735088848190863
vienna4_r2c1,412600,266225,23425,29,25,17,1,40,49,0.033303779795571045
vienna4_r2c2,452862,317066,47162,30,26,25,0,26,27,0.03260303526260973
vienna4_r2c3,251348,105850,99892,18,14,4,1,51,62,0.06937224643931093
vienna4_r2c4,121114,15864,98979,11,7,0,2,30,39,0.10958037332106187
vienna4_r3c0,194613,91798,65941,14,11,5,1,75,82,0.05366894907548582
vienna4_r3c1,468647,326280,27978,24,21,16,1,25,31,0.023230502660014453
vienna4_r3c2,272417,178219,31590,16,12,9,1,26,30,0.038079660238751145
vienna4_r3c3,48324,30206,103188,17,5,1,1,16,21,0.03406495813245369
vienna4_r3c4,74485,17678,276029,17,5,0,3,41,49,0.057598238298947675
vienna4_r4c0,339214,225201,57212,23,21,15,0,39,45,0.03593167984010175
vienna4_r4c1,251395,141038,39323,15,11,5,0,26,32,0.03614706692371247
vienna4_r4c2,4267,1256,44413,7,2,0,0,10,12,0.03385191587438779
vienna4_r4c3,1638,2682,1885,2,1,0,0,7,8,0.09963269054178145
vienna4_r4c4,51537,14365,75867,12,6,0,2,24,32,0.05015045135406219
vienna5_r0c0,415696,156497,41582,31,27,14,1,26,40,0.07905424008810573
vienna5_r0c1,261771,122609,66588,12,9,3,0,32,38,0.061371507124540675
vienna5_r0c2,0,8526,135,1,0,0,0,13,13,0.0
vienna5_r0c3,0,46534,0,0,0,0,0,47,47,nan
vienna5_r0c4,0,0,0,0,0,0,0,0,0,nan
vienna5_r1c0,233768,58691,156359,21,14,1,2,42,57,0.060242815429537425
vienna5_r1c1,412662,211041,32836,25,23,15,2,27,37,0.06388088810235389
vienna5_r1c2,172659,37438,100157,20,9,2,2,26,35,0.07340833943590085
vienna5_r1c3,3991,49477,11826,4,1,0,0,90,91,0.0012047561678277723
vienna5_r1c4,0,28337,501,2,0,0,0,38,38,0.0
vienna5_r2c0,248817,57433,62157,14,11,1,1,22,33,0.08214389746577337
vienna5_r2c1,124373,39825,136349,37,14,3,2,29,42,0.09472240271460544
vienna5_r2c2,65029,18679,89403,25,11,0,1,36,48,0.07667609509976302
vienna5_r2c3,87634,53623,174452,23,11,2,2,50,61,0.04296168069871745
vienna5_r2c4,0,89846,4054,1,0,0,0,85,85,0.0
vienna5_r3c0,276358,8982,126212,12,8,0,1,5,14,0.15333661025677037
vienna5_r3c1,63262,13894,39295,15,7,0,1,15,23,0.10054670786783931
vienna5_r3c2,33421,16389,70949,16,6,1,0,23,28,0.042537820839707634
vienna5_r3c3,178026,107262,198496,43,21,6,1,45,61,0.04956726986624705
vienna5_r3c4,135983,56132,73577,28,16,7,0,34,43,0.10131369827187317
vienna5_r4c0,196979,88940,110875,39,19,1,0,29,47,0.057614477335800184
vienna5_r4c1,129469,87112,48715,13,10,5,0,29,34,0.045113271417411685
vienna5_r4c2,5106,5732,80847,13,1,0,0,23,24,0.017202160932613023
vienna5_r4c3,59244,26125,136892,56,20,10,2,27,39,0.041475568336762775
vienna5_r4c4,154176,57610,162536,34,16,4,3,55,70,0.06498767633331586
