stem,tp,fp,fn,n_gt,found,merges,splits,fp_inst,n_pred_inst,boundary_iou
kitsap5_r2c2,9111,3288,5006,19,6,0,0,0,6,0.10257740875281093
kitsap5_r2c3,189,2068,67,2,1,0,0,0,1,0.07050092764378478
kitsap5_r2c4,0,0,0,0,0,0,0,0,0,nan
kitsap5_r3c0,0,0,0,0,0,0,0,0,0,nan
kitsap5_r3c1,0,0,0,0,0,0,0,0,0,nan
kitsap5_r3c2,7532,2190,2645,8,6,1,0,0,5,0.12343096234309624
kitsap5_r3c3,0,0,0,0,0,0,0,0,0,nan
kitsap5_r3c4,0,0,0,0,0,0,0,0,0,nan
kitsap5_r4c0,1870,794,7904,9,2,0,0,0,2,0.022581732389619143
kitsap5_r4c1,8361,2766,7478,17,6,0,0,2,8,0.06449346634818041
kitsap5_r4c2,0,0,0,0,0,0,0,0,0,nan
kitsap5_r4c3,0,0,0,0,0,0,0,0,0,nan
kitsap5_r4c4,0,0,50587,29,0,0,0,0,0,0.0
tyrol-w1_r0c0,0,0,0,0,0,0,0,0,0,nan
tyrol-w1_r0c1,0,0,0,0,0,0,0,0,0,nan
tyrol-w1_r0c2,0,0,0,0,0,0,0,0,0,nan
tyrol-w1_r0c3,104,805,1502,4,1,0,0,0,1,0.022684310018903593
tyrol-w1_r0c4,56065,8564,41860,54,35,3,2,5,39,0.14151752530161815
tyrol-w1_r1c0,0,0,0,0,0,0,0,0,0,nan
tyrol-w1_r1c1,0,0,0,0,0,0,0,0,0,nan
tyrol-w1_r1c2,15471,1311,6348,11,7,0,0,1,8,0.2696400625978091
tyrol-w1_r1c3,51738,4943,40383,48,30,1,0,8,37,0.21363838446017577
tyrol-w1_r1c4,68620,12405,61743,67,39,1,0,5,43,0.17444624013689514
tyrol-w1_r2c0,0,0,411,1,0,0,0,0,0,0.0
tyrol-w1_r2c1,0,0,0,0,0,0,0,0,0,nan
tyrol-w1_r2c2,8262,1164,6343,10,5,1,0,0,4,0.15516188149053145
tyrol-w1_r2c3,125872,17342,79578,86,50,1,4,10,63,0.1674216182609468
tyrol-w1_r2c4,144707,15736,156361,88,53,7,7,18,70,0.13291242940938733
tyrol-w1_r3c0,22854,4525,19004,18,8,0,0,1,9,0.059230083234244946
tyrol-w1_r3c1,0,0,362,1,0,0,0,0,0,0.0
tyrol-w1_r3c2,7767,919,3020,6,3,0,0,2,5,0.13701996927803378
tyrol-w1_r3c3,73275,12330,79709,59,30,3,1,9,37,0.09939126334290736
tyrol-w1_r3c4,135135,13853,156205,70,43,0,5,14,62,0.08412732375929818
tyrol-w1_r4c0,40934,4558,16219,26,16,0,2,1,19,0.12784691242075605
tyrol-w1_r4c1,0,0,0,0,0,0,0,0,0,nan
tyrol-w1_r4c2,6944,394,16318,9,1,0,0,4,5,0.08619787122666202
tyrol-w1_r4c3,53962,6663,100905,55,24,1,0,11,34,0.09970881685436561
tyrol-w1_r4c4,107781,14421,205223,95,44,3,3,23,67,0.09120096086107936
tyrol-w2_r0c0,53844,7164,37922,55,35,3,1,4,37,0.1661570126433402
tyrol-w2_r0c1,19006,2551,6300,11,6,0,0,2,8,0.17215686274509803
tyrol-w2_r0c2,861,54,3165,7,2,0,0,0,2,0.08497467642093416
tyrol-w2_r0c3,0,0,3982,8,0,0,0,0,0,0.0
tyrol-w2_r0c4,0,0,3749,7,0,0,0,0,0,0.0
tyrol-w2_r1c0,75957,10291,71812,61,29,1,2,8,38,0.1737646941621837
tyrol-w2_r1c1,31687,3059,6101,15,10,1,0,0,9,0.23302007689021786
tyrol-w2_r1c2,24405,2399,5409,13,7,1,0,0,6,0.22389090281374072
tyrol-w2_r1c3,1181,300,5362,9,1,0,0,0,1,0.08562450903377848
tyrol-w2_r1c4,4677,924,2889,7,4,0,0,0,4,0.2355060596134949
tyrol-w2_r2c0,76123,11929,82448,71,36,2,3,25,62,0.1801308720765844
tyrol-w2_r2c1,66313,7008,46187,44,25,0,1,8,34,0.16945257657317342
tyrol-w2_r2c2,8365,707,6514,17,6,0,0,0,6,0.14861360462796727
tyrol-w2_r2c3,413,13,8374,15,1,0,0,2,3,0.014488715519643355
tyrol-w2_r2c4,0,0,2876,5,0,0,0,0,0,0.0
tyrol-w2_r3c0,68532,9156,63390,59,38,2,2,7,45,0.1126976583426942
tyrol-w2_r3c1,27792,4037,13014,18,12,1,0,0,11,0.13401036858177687
tyrol-w2_r3c2,318,8195,1167,4,1,0,0,1,2,0.05221174764321972
tyrol-w2_r3c3,0,0,2555,7,0,0,0,0,0,0.0
tyrol-w2_r3c4,0,0,520,1,0,0,0,0,0,0.0
tyrol-w2_r4c0,59971,6403,40218,41,24,0,0,1,25,0.17199612403100775
tyrol-w2_r4c1,77042,8079,49886,35,25,3,0,3,25,0.14381858970472322
tyrol-w2_r4c2,4559,18483,6878,5,2,0,0,1,3,0.10888825378679623
tyrol-w2_r4c3,2872,301,4147,6,1,0,0,0,1,0.07212822796081923
tyrol-w2_r4c4,0,0,0,0,0,0,0,0,0,nan
tyrol-w3_r0c0,497,12,604,1,1,0,0,0,1,0.15426997245179064
tyrol-w3_r0c1,0,0,0,0,0,0,0,0,0,nan
tyrol-w3_r0c2,15348,1805,22980,12,6,0,1,1,8,0.13048755816305888
tyrol-w3_r0c3,109511,9931,104996,77,46,3,2,18,63,0.1834427366417754
tyrol-w3_r0c4,186256,36368,208192,85,49,14,4,19,58,0.1093165065030296
tyrol-w3_r1c0,0,0,0,0,0,0,0,0,0,nan
tyrol-w3_r1c1,385,26,612,2,1,0,0,0,1,0.13302752293577982
tyrol-w3_r1c2,62237,10197,39200,55,31,2,1,2,32,0.14633733239237826
tyrol-w3_r1c3,126954,23763,54433,85,56,1,4,17,76,0.17806253871988
tyrol-w3_r1c4,92435,24171,119504,45,24,1,1,11,35,0.09466019417475728
tyrol-w3_r2c0,51346,5317,19167,29,21,0,1,1,23,0.16553191489361702
tyrol-w3_r2c1,103707,18466,67253,95,60,2,2,8,68,0.12161981705281431
tyrol-w3_r2c2,95696,20452,51272,60,41,1,0,5,45,0.11461518709587058
tyrol-w3_r2c3,83021,13104,115831,56,35,2,1,9,43,0.09987001733102253
tyrol-w3_r2c4,116527,18855,91747,90,59,1,4,13,75,0.12054321591152119
tyrol-w3_r3c0,55093,9678,27625,44,29,1,0,2,30,0.203870814533365
tyrol-w3_r3c1,147713,19354,57276,104,74,4,2,5,77,0.22476224230610195
tyrol-w3_r3c2,86837,17985,41780,69,42,3,1,9,49,0.16288850375505487
tyrol-w3_r3c3,6162,597,15146,12,7,0,0,3,10,0.1082004555808656
tyrol-w3_r3c4,33877,3294,18456,36,24,3,0,1,22,0.17444915027073393
tyrol-w3_r4c0,32676,3676,34907,33,17,0,3,7,27,0.16879138254768258
tyrol-w3_r4c1,120095,16672,33686,77,51,3,0,7,55,0.24480383843815276
tyrol-w3_r4c2,34343,7956,40885,42,18,2,0,9,25,0.12469448136872346
tyrol-w3_r4c3,1442,855,1924,4,1,0,0,0,1,0.09212598425196851
tyrol-w3_r4c4,1393,562,695,2,1,0,0,2,3,0.20263424518743667
tyrol-w4_r0c0,97711,18593,61227,56,33,3,0,16,46,0.18598583674990682
tyrol-w4_r0c1,72484,8467,57474,44,28,1,3,6,36,0.1753243383497665
tyrol-w4_r0c2,9589,386,2645,5,1,0,0,0,1,0.25291324989210184
tyrol-w4_r0c3,0,0,0,0,0,0,0,0,0,nan
tyrol-w4_r0c4,0,0,0,0,0,0,0,0,0,nan
tyrol-w4_r1c0,103644,18108,46438,54,39,5,1,11,46,0.19638999233396057
tyrol-w4_r1c1,80040,8953,75310,46,24,0,2,7,33,0.16256854767380152
tyrol-w4_r1c2,24897,5319,46115,11,5,1,0,2,6,0.1006648359589536
tyrol-w4_r1c3,0,0,0,0,0,0,0,0,0,nan
tyrol-w4_r1c4,0,0,0,0,0,0,0,0,0,nan
tyrol-w4_r2c0,92776,17819,98141,38,25,1,0,16,40,0.10598023640916557
tyrol-w4_r2c1,63381,11023,57505,43,28,2,2,3,31,0.10009742606618686
tyrol-w4_r2c2,6651,1048,6122,10,4,0,0,2,6,0.10709575309944605
tyrol-w4_r2c3,394,49,2315,7,1,0,0,0,1,0.049059139784946235
tyrol-w4_r2c4,0,0,1867,4,0,0,0,0,0,0.0
tyrol-w4_r3c0,62053,5041,109991,47,20,0,0,14,34,0.12021756924458057
tyrol-w4_r3c1,226867,21963,42528,13,13,4,0,3,12,0.10420938816598933
tyrol-w4_r3c2,119141,2457,9307,4,4,1,0,0,3,0.14521249359959038
tyrol-w4_r3c3,0,0,278,1,0,0,0,0,0,0.0
tyrol-w4_r3c4,0,0,4760,14,0,0,0,0,0,0.0
tyrol-w4_r4c0,96979,11808,52217,42,23,3,0,9,29,0.2101439942299271
tyrol-w4_r4c1,113618,18328,91517,32,18,2,0,4,20,0.1300749356895202
tyrol-w4_r4c2,1832,148,1980,2,1,0,0,1,2,0.037487335359675786
tyrol-w4_r4c3,0,0,350,1,0,0,0,0,0,0.0
tyrol-w4_r4c4,6212,1037,12697,20,3,0,0,0,3,0.09265279583875162
tyrol-w5_r0c0,30162,5558,22700,31,13,1,0,2,14,0.1224071119215865
tyrol-w5_r0c1,1822,1119,3962,7,2,0,0,0,2,0.08413461538461539
tyrol-w5_r0c2,2785,551,4726,11,1,0,0,0,1,0.06578134651019148
tyrol-w5_r0c3,3299,195,5219,5,2,0,0,2,4,0.12797502926258292
tyrol-w5_r0c4,465,29,6689,8,1,0,0,0,1,0.06102051551814834
tyrol-w5_r1c0,0,0,1045,2,0,0,0,0,0,0.0
tyrol-w5_r1c1,2484,509,12838,12,1,0,0,3,4,0.056682577565632455
tyrol-w5_r1c2,0,0,1928,3,0,0,0,0,0,0.0
tyrol-w5_r1c3,0,0,0,0,0,0,0,0,0,nan
tyrol-w5_r1c4,13915,2590,3866,14,10,1,0,0,9,0.19666996373227827
tyrol-w5_r2c0,2112,334,10420,9,2,0,0,3,5,0.08781127129750983
tyrol-w5_r2c1,112900,11941,63441,20,11,2,0,2,11,0.12951477562933236
tyrol-w5_r2c2,88410,14548,120422,19,11,2,1,5,15,0.07043972228066485
tyrol-w5_r2c3,230635,29881,62838,22,15,4,0,6,17,0.13217255008859208
tyrol-w5_r2c4,187900,12377,102248,50,32,3,2,19,50,0.10696475001065599
tyrol-w5_r3c0,61376,2761,20469,9,6,0,0,2,8,0.1784799316823228
tyrol-w5_r3c1,173245,36597,4596,8,6,4,0,0,2,0.14049861495844876
tyrol-w5_r3c2,178163,29263,4485,15,13,9,0,1,5,0.14618566735612604
tyrol-w5_r3c3,73486,1649,45497,9,3,0,0,3,6,0.08471953578336557
tyrol-w5_r3c4,77469,5367,15496,9,5,1,0,3,7,0.16100133958472873
tyrol-w5_r4c0,8696,1943,2021,6,4,1,0,2,5,0.14492006188757092
tyrol-w5_r4c1,0,0,0,0,0,0,0,0,0,nan
tyrol-w5_r4c2,0,0,0,0,0,0,0,0,0,nan
tyrol-w5_r4c3,0,0,0,0,0,0,0,0,0,nan
tyrol-w5_r4c4,0,0,0,0,0,0,0,0,0,nan
vienna1_r0c0,102696,23550,50575,166,81,4,3,9,89,0.1936253677672442
vienna1_r0c1,95920,17381,64472,196,91,4,3,13,103,0.17035565334471775
vienna1_r0c2,105198,26440,70134,182,85,0,1,20,105,0.13857590712977622
vienna1_r0c3,176392,39327,48127,80,47,1,1,13,59,0.1359846576411123
vienna1_r0c4,174519,30630,70502,46,25,1,2,7,33,0.11960856045363087
vienna1_r1c0,124304,22433,63588,289,158,4,4,21,178,0.20291193567664476
vienna1_r1c1,119874,29445,69014,336,185,4,2,23,206,0.1862688296639629
vienna1_r1c2,132687,26156,63030,144,84,0,1,16,101,0.1360865634205384
vienna1_r1c3,226501,43643,67120,81,52,3,0,11,60,0.103597389504961
vienna1_r1c4,200268,37917,131424,55,26,0,6,10,42,0.09113164560544526
vienna1_r2c0,70218,12497,52055,188,92,2,0,7,97,0.1955821694768073
vienna1_r2c1,108832,17738,76376,252,140,0,3,12,155,0.19504793684185073
vienna1_r2c2,102463,22072,59569,288,151,1,3,24,177,0.1904617574192188
vienna1_r2c3,50955,24958,51597,75,29,1,2,12,42,0.09743915728296404
vienna1_r2c4,161399,22690,96981,64,48,0,2,20,70,0.14184995480566437
vienna1_r3c0,124215,18974,65597,93,51,2,2,13,64,0.16481449820482133
vienna1_r3c1,168906,28097,67001,120,72,1,1,14,86,0.1795893686611879
vienna1_r3c2,22549,4686,16447,79,37,0,1,7,45,0.18140775702852452
vienna1_r3c3,47846,7959,34464,214,95,3,0,4,95,0.21029816513761468
vienna1_r3c4,94327,19837,46215,242,112,1,0,16,127,0.21891622068378586
vienna1_r4c0,136003,23390,65776,121,77,1,3,11,90,0.13827973597167378
vienna1_r4c1,147599,28348,172466,71,37,2,3,16,54,0.08955303181244603
vienna1_r4c2,141807,57856,122593,21,13,4,1,7,17,0.05737437980115324
vienna1_r4c3,43902,15738,56310,19,11,2,1,6,16,0.06167875647668394
vienna1_r4c4,71119,25339,36916,33,11,3,0,1,9,0.06025839793281654
vienna2_r0c0,216783,51379,117247,72,32,7,3,20,48,0.12872716594682557
vienna2_r0c1,64639,11632,132447,57,20,0,2,20,42,0.10274177680824671
vienna2_r0c2,85240,12146,60410,28,14,1,0,6,19,0.10389322454771195
vienna2_r0c3,155390,30277,17886,54,35,1,0,4,38,0.10509737917768694
vienna2_r0c4,151901,20632,39356,70,52,0,0,3,55,0.15929256356185095
vienna2_r1c0,220157,60256,178942,47,24,2,5,24,51,0.07514114819162614
vienna2_r1c1,198755,45248,86470,47,25,1,1,7,32,0.0980983336519936
vienna2_r1c2,57119,18244,23333,35,13,0,1,6,20,0.12038376241442483
vienna2_r1c3,99701,18793,31606,57,36,2,0,3,37,0.09339849295620836
vienna2_r1c4,175945,35348,52441,99,65,5,1,2,63,0.11213897869838961
vienna2_r2c0,257410,46637,119906,88,44,1,10,11,64,0.11003621149210462
vienna2_r2c1,149859,26664,247111,54,30,5,4,33,62,0.08431153122693398
vienna2_r2c2,138990,24926,70135,52,22,0,3,11,36,0.10694678426320484
vienna2_r2c3,86380,14572,90289,62,28,2,1,5,32,0.083887757411179
vienna2_r2c4,119262,18164,89180,87,48,1,0,10,57,0.11190394511149228
vienna2_r3c0,194465,25502,69606,100,62,2,4,10,74,0.15155156759066388
vienna2_r3c1,170027,31103,87605,61,37,5,3,5,40,0.11396569400027542
vienna2_r3c2,262761,70246,177899,28,18,2,4,28,48,0.08501170254442447
vienna2_r3c3,312049,93877,120181,27,14,3,1,18,30,0.05962133426293085
vienna2_r3c4,272321,63595,164870,50,36,7,3,19,51,0.08571371057028404
vienna2_r4c0,67823,13200,75973,45,12,1,1,6,18,0.06941965879077736
vienna2_r4c1,140039,27272,169162,42,17,4,0,14,27,0.06365892831070229
vienna2_r4c2,242696,47930,223408,45,29,9,3,31,54,0.07345288139200766
vienna2_r4c3,265706,67634,200895,28,21,4,8,37,62,0.060955102680944125
vienna2_r4c4,193958,53061,230960,32,16,3,2,32,47,0.05551575931232092
vienna3_r0c0,220246,36975,37491,78,62,4,3,10,71,0.15032526427722526
vienna3_r0c1,193576,45528,142305,40,23,3,3,13,36,0.08063798879369126
vienna3_r0c2,239596,68911,103967,56,33,6,3,13,43,0.09281925744594043
vienna3_r0c3,107637,97342,144785,28,11,3,0,19,27,0.08103101722303235
vienna3_r0c4,67047,32686,156270,19,9,2,1,3,11,0.07073122135883642
vienna3_r1c0,168932,33760,38094,99,66,6,0,7,67,0.1199525489531498
vienna3_r1c1,147145,39716,102668,44,27,5,2,3,27,0.07215249598943096
vienna3_r1c2,254973,126201,128976,27,20,10,0,13,23,0.043869653767820774
vienna3_r1c3,101272,6538,334529,24,7,1,0,10,16,0.01691917858839677
vienna3_r1c4,128481,7238,147907,29,7,0,0,6,13,0.04824437096520233
vienna3_r2c0,161327,27990,125023,74,46,5,3,18,62,0.09985751922146352
vienna3_r2c1,192938,48369,66678,31,19,5,1,7,22,0.07891532205453834
vienna3_r2c2,206702,83043,158614,26,16,5,0,4,15,0.032930471518546604
vienna3_r2c3,286099,58832,429528,14,11,0,1,15,27,0.038552084550782226
vienna3_r2c4,187141,1972,289040,14,3,1,1,12,15,0.029048656499636893
vienna3_r3c0,327785,117250,129602,30,21,7,3,28,45,0.08233374051304644
vienna3_r3c1,278138,79711,103918,35,23,6,0,10,27,0.06778688753952486
vienna3_r3c2,372392,149862,132314,28,24,10,0,16,30,0.05423070128952482
vienna3_r3c3,432649,191430,100454,27,20,13,0,13,20,0.05877190021267258
vienna3_r3c4,274592,81240,229516,22,16,5,1,16,28,0.07044657396968558
vienna3_r4c0,343189,150668,158629,38,29,14,2,18,35,0.047157118901844555
vienna3_r4c1,292820,113384,146929,36,27,11,1,10,27,0.04999000699510343
vienna3_r4c2,328128,122215,194731,24,19,3,0,26,42,0.03881539444885626
vienna3_r4c3,236438,79603,200848,27,17,3,0,17,31,0.06006387541961954
vienna3_r4c4,199586,84300,270194,17,11,2,2,17,28,0.046253552471317086
vienna4_r0c0,219902,63476,66830,23,10,2,1,2,11,0.06526869255609836
vienna4_r0c1,127681,68654,160430,28,14,6,0,21,29,0.04543661555150141
vienna4_r0c2,89085,16578,121457,73,9,1,0,2,10,0.06186540056631296
vienna4_r0c3,136411,40083,126479,58,14,5,0,16,25,0.0856197602715998
vienna4_r0c4,151231,70617,220958,24,12,4,2,12,22,0.04150137806879192
vienna4_r1c0,201665,79904,159897,34,14,3,0,13,24,0.04297475385387975
vienna4_r1c1,198655,79418,64611,32,21,7,1,8,23,0.08279869487113685
vienna4_r1c2,337513,121078,131036,22,13,3,3,13,26,0.04954769736842105
vienna4_r1c3,202187,37048,96878,25,12,3,2,8,19,0.11304255544943224
vienna4_r1c4,112081,21933,124607,15,9,0,1,1,11,0.07015104743502133
vienna4_r2c0,295042,127218,103818,24,19,6,0,13,26,0.06434975704683564
vienna4_r2c1,364338,153044,71687,29,20,11,0,11,20,0.042165101334651504
vienna4_r2c2,343784,132305,156240,30,24,10,1,15,30,0.0414562875203753
vienna4_r2c3,157412,38567,193828,18,10,0,0,25,35,0.059771774788491425
vienna4_r2c4,153295,12423,66798,11,8,1,2,4,13,0.10919122105007882
vienna4_r3c0,213496,95380,47058,14,10,3,0,4,11,0.04989324233078453
vienna4_r3c1,378359,171517,118266,24,20,7,0,16,29,0.03841189429450413
vienna4_r3c2,204765,88693,99242,16,13,4,1,8,18,0.04990046016774909
vienna4_r3c3,14530,1532,136982,17,2,0,1,9,12,0.01792987612849045
vienna4_r3c4,220072,23681,130442,17,8,0,0,10,18,0.10942069220803258
vienna4_r4c0,171962,73261,224464,23,7,1,0,21,27,0.030963009297432544
vienna4_r4c1,212445,94514,78273,15,10,1,0,11,20,0.04799544804465837
vienna4_r4c2,13887,2109,34793,7,3,0,1,3,7,0.03861517976031957
vienna4_r4c3,2834,308,689,2,2,0,0,0,2,0.24597364568081992
vienna4_r4c4,54290,17932,73114,12,7,1,0,4,10,0.029789026304705746
vienna5_r0c0,350223,67810,107055,31,22,4,4,23,45,0.11589115412467935
vienna5_r0c1,129851,25673,198508,12,8,1,0,9,16,0.06936914293921223
vienna5_r0c2,0,0,135,1,0,0,0,0,0,0.0
vienna5_r0c3,0,7525,0,0,0,0,0,6,6,nan
vienna5_r0c4,0,45,0,0,0,0,0,1,1,nan
vienna5_r1c0,224999,29994,165128,21,13,0,1,5,19,0.06949488898041711
vienna5_r1c1,389408,147403,56090,25,23,11,2,12,26,0.09489894128970164
vienna5_r1c2,115717,19086,157099,20,10,2,0,4,12,0.08841409949143625
vienna5_r1c3,0,4933,15817,4,0,0,0,1,1,0.0
vienna5_r1c4,0,352,501,2,0,0,0,3,3,0.0
vienna5_r2c0,239113,30747,71861,14,8,0,1,6,15,0.12028591369642126
vienna5_r2c1,165768,39587,94954,37,15,4,1,12,24,0.1259510211983351
vienna5_r2c2,112541,21002,41891,25,15,6,1,6,16,0.15347533632286994
vienna5_r2c3,61486,13073,200600,23,6,4,0,4,6,0.04174432804164792
vienna5_r2c4,0,5586,4054,1,0,0,0,1,1,0.0
vienna5_r3c0,326316,13828,76254,12,9,1,0,3,11,0.19151618048052682
vienna5_r3c1,68662,20441,33895,15,6,0,0,0,6,0.10932505674711632
vienna5_r3c2,20248,1668,84122,16,4,0,0,0,4,0.04402163775415034
vienna5_r3c3,134365,43731,242157,43,7,1,0,16,22,0.04561795820073966
vienna5_r3c4,104794,22671,104766,28,15,1,1,15,30,0.10551298569200515
vienna5_r4c0,145237,40518,162617,39,21,2,1,12,32,0.0676344605743429
vienna5_r4c1,79918,23588,98266,13,9,1,0,1,9,0.058358003341442685
vienna5_r4c2,18359,1586,67594,13,3,0,0,3,6,0.05368914303867842
vienna5_r4c3,82802,18088,113334,56,16,1,0,11,26,0.0689664287602432
vienna5_r4c4,163006,37947,153706,34,13,4,0,16,25,0.08926110637180917
