stem,tp,fp,fn,n_gt,found,merges,splits,fp_inst,n_pred_inst,boundary_iou
vienna3_r0c1,234528,57446,101353,40,24,4,5,13,37,0.09569371126922194
vienna3_r0c2,269704,76354,73859,56,35,4,3,8,42,0.09784318130757133
vienna3_r0c3,163228,161729,89194,28,14,4,2,6,18,0.07448458907310143
vienna3_r0c4,87420,43979,135897,19,12,4,0,7,15,0.07190055912388522
vienna3_r1c0,152658,22234,54368,99,65,2,1,3,67,0.11449457707560241
vienna3_r1c1,145947,54128,103866,44,22,2,0,15,35,0.06533090937221986
vienna3_r1c2,294908,154042,89041,27,23,14,1,10,20,0.04399028305872412
vienna3_r1c3,245561,108619,190240,24,14,6,0,9,17,0.028642947223602246
vienna3_r1c4,155725,13658,120663,29,8,1,1,5,13,0.0466263169692894
vienna3_r2c0,186998,34848,99352,74,50,2,2,13,63,0.1068297520661157
vienna3_r2c1,224348,78773,35268,31,20,7,1,1,15,0.06666666666666667
vienna3_r2c2,262424,91510,102892,26,17,5,0,2,14,0.03825512385451393
vienna3_r2c3,312963,68161,402664,14,11,3,0,17,25,0.032141613097311506
vienna3_r2c4,193791,2028,282390,14,2,0,0,10,12,0.021576362611705983
vienna3_r3c0,374707,153275,82680,30,23,10,1,7,21,0.07971470094103339
vienna3_r3c1,335279,121587,46777,35,26,10,0,4,20,0.0573024673071226
vienna3_r3c2,470636,268577,34070,28,25,19,0,8,14,0.042560321715817695
vienna3_r3c3,456759,173902,76344,27,21,12,1,13,23,0.05701489588250146
vienna3_r3c4,309736,111979,194372,22,18,8,2,7,19,0.04538018782187216
vienna3_r4c0,442833,281615,58985,38,32,26,1,5,12,0.039625542310770395
vienna3_r4c1,338016,166901,101733,36,28,16,0,7,19,0.038951497579470765
vienna3_r4c2,455644,216294,67215,24,21,11,0,11,21,0.03178202184045038
vienna3_r4c3,292602,114722,144684,27,19,10,0,13,22,0.04879155660542025
vienna3_r4c4,270343,122902,199437,17,12,4,0,2,10,0.03519773590526551
vienna4_r0c0,219905,68086,66827,23,10,3,1,7,15,0.06538892721628148
vienna4_r0c1,164981,79644,123130,28,16,6,0,8,18,0.06253781004234725
vienna4_r0c2,99848,30619,110694,73,9,1,0,4,12,0.05253985486543626
vienna4_r0c3,166222,73140,96668,58,15,5,0,5,15,0.07503075030750307
vienna4_r0c4,194473,78558,177716,24,14,3,1,11,23,0.052745390257444257
vienna4_r1c0,273371,131628,88191,34,20,6,2,12,28,0.04661674526525139
vienna4_r1c1,206835,101254,56431,32,23,10,1,2,16,0.07009498225079151
vienna4_r1c2,383776,156082,84773,22,14,5,3,7,19,0.047697310496225775
vienna4_r1c3,199525,35127,99540,25,12,2,0,6,16,0.10046142289945273
vienna4_r1c4,167092,51271,69596,15,10,1,0,9,18,0.05789588324983664
vienna4_r2c0,310757,126927,88103,24,18,2,0,9,25,0.061121532349205976
vienna4_r2c1,374641,163208,61384,29,22,12,0,5,15,0.043046517816105856
vienna4_r2c2,403218,173886,96806,30,25,13,0,12,24,0.04520272097939229
vienna4_r2c3,245515,86884,105725,18,13,2,2,14,27,0.05989672000907956
vienna4_r2c4,149897,17924,70196,11,8,0,1,5,14,0.09291952001005215
vienna4_r3c0,206051,96317,54503,14,11,5,0,7,13,0.04555355620797424
vienna4_r3c1,417350,192441,79275,24,21,7,0,12,26,0.038414698464754565
vienna4_r3c2,235188,133836,68819,16,13,6,0,8,15,0.05039367335562988
vienna4_r3c3,34612,2538,116900,17,2,0,0,6,8,0.03311773374815785
vienna4_r3c4,194359,20423,156155,17,9,0,0,13,22,0.09557676595112531
vienna4_r4c0,273200,129217,123226,23,14,6,0,18,26,0.039470219600821525
vienna4_r4c1,212293,90685,78425,15,10,2,0,7,15,0.046072893291031494
vienna4_r4c2,9959,1320,38721,7,3,1,1,1,4,0.04354136429608128
vienna4_r4c3,1614,168,1909,2,2,0,0,0,2,0.14872192099147946
vienna4_r4c4,61785,17757,65619,12,6,1,1,8,14,0.047619047619047616
vienna5_r0c0,386313,70472,70965,31,25,7,2,14,34,0.12696921334431632
vienna5_r0c1,160270,42128,168089,12,8,2,1,14,21,0.06877657551768245
vienna5_r0c2,0,0,135,1,0,0,0,0,0,0.0
vienna5_r0c3,0,7125,0,0,0,0,0,3,3,nan
vienna5_r0c4,0,0,0,0,0,0,0,0,0,nan
vienna5_r1c0,251080,43181,139047,21,14,1,1,5,19,0.062011764050989925
vienna5_r1c1,396365,146471,49133,25,22,10,3,9,24,0.09285763604620195
vienna5_r1c2,177045,39719,95771,20,11,3,0,8,16,0.09752116416754274
vienna5_r1c3,0,4536,15817,4,0,0,0,1,1,0.0
vienna5_r1c4,0,1216,501,2,0,0,0,3,3,0.0
vienna5_r2c0,238668,32778,72306,14,8,0,0,9,17,0.11236853584064363
vienna5_r2c1,183898,45577,76824,37,15,4,1,3,15,0.13217243492182712
vienna5_r2c2,123837,23367,30595,25,16,7,1,6,16,0.16236830553116768
vienna5_r2c3,59567,13259,202519,23,8,4,1,8,13,0.03846510048467262
vienna5_r2c4,0,0,4054,1,0,0,0,0,0,0.0
vienna5_r3c0,312576,13935,89994,12,8,0,0,4,12,0.17544974082731984
vienna5_r3c1,76834,27183,25723,15,7,1,0,5,11,0.07971461287765348
vienna5_r3c2,36562,8392,67808,16,6,0,0,4,10,0.04128977333191444
vienna5_r3c3,195709,74616,180813,43,15,7,1,10,19,0.055850330201690765
vienna5_r3c4,113702,21473,95858,28,15,2,3,5,21,0.1208050593177307
vienna5_r4c0,150821,37313,157033,39,23,1,1,7,30,0.07233553289342132
vienna5_r4c1,76862,21602,101322,13,8,0,0,6,14,0.05950918407095556
vienna5_r4c2,18349,2740,67604,13,4,1,0,2,5,0.03095507738769347
vienna5_r4c3,75224,24145,120912,56,10,0,0,13,23,0.06047263404302753
vienna5_r4c4,164109,47006,152603,34,14,5,0,10,19,0.08898389672611126
