stem,has_gt,n_spur,spur_area,fp_px,ref_fp_inst,ref_fp_px
300339,1,4,1075,12094,4,12094
30034,1,2,4483,8282,2,8282
300340,1,5,5115,13356,5,13356
300341,1,2,646,681,2,681
300342,1,0,0,70,0,70
300343,1,0,0,0,0,0
300344,0,0,0,0,0,0
300345,0,0,0,0,0,0
300346,0,0,0,0,0,0
300347,0,0,0,0,0,0
300348,0,0,0,0,0,0
300349,0,0,0,0,0,0
30035,1,0,0,18,0,18
300350,0,0,0,0,0,0
300351,0,0,0,0,0,0
300352,1,8,2814,14671,8,14671
300353,1,1,181,12429,1,12429
300354,1,6,1471,21016,6,21016
300355,1,5,996,17693,5,17693
300356,1,6,1487,11607,6,11607
300357,1,0,0,5474,0,5474
300358,1,1,34,6674,1,6674
300359,1,4,648,8613,4,8613
30036,0,0,0,0,0,0
300360,1,2,150,9702,2,9702
300361,1,0,0,6268,0,6268
300362,1,3,285,7145,3,7145
300363,1,1,73,260,1,260
300364,1,0,0,10,0,10
300365,1,0,0,0,0,0
300366,0,0,0,0,0,0
300367,0,0,0,0,0,0
300368,0,0,0,0,0,0
300369,0,0,0,0,0,0
30037,0,0,0,0,0,0
300370,0,0,0,0,0,0
300371,0,0,0,0,0,0
300372,0,0,0,0,0,0
300373,0,0,0,0,0,0
300374,1,7,1896,10795,7,10795
300375,1,5,673,12116,5,12116
300376,1,8,2459,14313,8,14313
300377,1,7,2161,11988,7,11988
300378,1,7,1717,11437,7,11437
300379,1,4,762,11154,4,11154
30038,1,0,0,2802,0,2802
300380,1,5,597,8439,5,8439
300381,1,4,602,8708,4,8708
300382,1,2,102,5724,2,5724
300383,1,2,432,7612,2,7612
300384,1,0,0,518,0,518
300385,0,0,0,0,0,0
300386,0,0,0,0,0,0
300387,0,0,0,0,0,0
300388,0,0,0,0,0,0
300389,0,0,0,0,0,0
30039,1,0,0,5658,0,5658
300390,0,0,0,0,0,0
300391,0,0,0,0,0,0
300392,0,0,0,0,0,0
300393,0,0,0,0,0,0
300394,0,0,0,0,0,0
300395,0,0,0,0,0,0
300396,1,3,301,6161,3,6161
300397,1,6,1502,16359,6,16359
300398,1,1,16,13411,1,13411
300399,1,3,370,10858,3,10858
3004,1,1,421,8460,1,8460
30040,1,0,0,39,0,39
300400,1,9,1121,10663,9,10663
300401,1,10,4409,12789,10,12789
300402,1,4,1218,6834,4,6834
300403,1,3,244,5563,3,5563
300404,1,2,504,4816,2,4816
300405,1,1,29,3808,1,3808
300406,0,0,0,0,0,0
300407,0,0,0,0,0,0
300408,0,0,0,0,0,0
300409,0,0,0,0,0,0
30041,1,0,0,1280,0,1280
300410,0,0,0,0,0,0
300411,0,0,0,0,0,0
300412,0,0,0,0,0,0
300413,0,0,0,0,0,0
300414,0,0,0,0,0,0
300415,0,0,0,0,0,0
300416,0,0,0,0,0,0
300417,0,0,0,0,0,0
300418,1,2,183,6552,2,6552
300419,1,1,323,4847,1,4847
30042,1,6,1117,8897,6,8897
300420,1,5,951,11562,5,11562
300421,1,8,1101,12542,8,12542
300422,1,4,546,10667,4,10667
300423,1,6,843,8335,6,8335
300424,1,6,1179,6852,6,6852
300425,1,1,248,4091,1,4091
300426,1,4,430,9364,4,9364
300427,1,1,56,11465,1,11465
300428,1,2,420,2337,2,2337
300429,0,0,0,0,0,0
30043,1,6,950,4273,6,4273
300430,0,0,0,0,0,0
300431,0,0,0,0,0,0
300432,0,0,0,0,0,0
300433,0,0,0,0,0,0
300434,0,0,0,0,0,0
300435,0,0,0,0,0,0
300436,0,0,0,0,0,0
300437,0,0,0,0,0,0
300438,0,0,0,0,0,0
300439,0,0,0,0,0,0
30044,0,0,0,0,0,0
300440,1,8,1587,10183,8,10183
300441,1,11,3160,9046,11,9046
300442,1,11,2967,12026,11,12026
300443,1,5,450,9337,5,9337
300444,1,3,382,8710,3,8710
300445,1,6,747,9329,6,9329
300446,1,9,2348,11034,9,11034
300447,1,3,144,13714,3,13714
300448,1,2,154,6399,2,6399
300449,1,5,1257,9118,5,9118
30045,0,0,0,0,0,0
300450,1,6,2316,13174,6,13174
300451,1,7,5288,7759,7,7759
300452,0,0,0,0,0,0
300453,0,0,0,0,0,0
300454,0,0,0,0,0,0
300455,1,0,0,462,0,462
300456,1,0,0,90,0,90
300457,0,0,0,0,0,0
300458,0,0,0,0,0,0
300459,0,0,0,0,0,0
30046,1,0,0,597,0,597
300460,0,0,0,0,0,0
300461,0,0,0,0,0,0
300462,1,8,2451,11408,8,11408
300463,1,15,4327,15371,15,15371
300464,1,8,981,12278,8,12278
300465,1,8,943,9739,8,9739
300466,1,1,53,6020,1,6020
300467,1,5,863,2889,5,2889
300468,1,3,114,5407,3,5407
300469,1,6,857,12114,6,12114
30047,1,1,23,4411,1,4411
300470,1,6,2055,12757,6,12757
300471,1,11,2648,10589,11,10589
300472,1,6,1674,8772,6,8772
300473,1,6,1645,6867,6,6867
300474,1,2,163,528,2,528
300475,0,0,0,0,0,0
300476,0,0,0,0,0,0
300477,0,0,0,0,0,0
300478,0,0,0,0,0,0
300479,0,0,0,0,0,0
30048,1,5,680,7554,5,7554
300480,0,0,0,0,0,0
300481,0,0,0,0,0,0
300482,0,0,0,0,0,0
300483,0,0,0,0,0,0
300484,1,5,1585,15891,5,15891
300485,1,8,1035,11330,8,11330
300486,1,5,658,8969,5,8969
300487,1,3,1154,6278,3,6278
300488,1,1,101,667,1,667
300489,1,4,508,5657,4,5657
30049,1,2,1295,12673,2,12673
300490,1,5,497,8734,5,8734
300491,1,6,835,7006,6,7006
300492,1,2,517,6848,2,6848
300493,1,4,340,7546,4,7546
300494,1,2,313,5520,2,5520
300495,1,0,0,6867,0,6867
300496,1,5,353,8422,5,8422
300497,1,7,32963,35375,7,35375
300498,1,7,41728,41728,7,41728
300499,0,0,0,0,0,0
3005,1,0,0,1198,0,1198
30050,1,0,0,11901,0,11901
300500,0,0,0,0,0,0
300501,0,0,0,0,0,0
300502,0,0,0,0,0,0
300503,0,0,0,0,0,0
300504,0,0,0,0,0,0
300505,0,0,0,0,0,0
300506,1,8,1644,8651,8,8651
300507,1,6,1018,7726,6,7726
300508,1,5,561,7509,5,7509
300509,1,2,108,8061,2,8061
30051,1,0,0,8027,0,8027
300510,1,1,571,2474,1,2474
300511,1,5,805,5033,5,5033
300512,1,7,874,8995,7,8995
300513,1,6,1790,8974,6,8974
300514,1,0,0,5583,0,5583
300515,1,2,286,7014,2,7014
300516,1,3,472,6674,3,6674
300517,1,3,457,6491,3,6491
300518,1,2,137,8429,2,8429
300519,1,0,0,1293,0,1293
30052,1,2,283,3624,2,3624
300520,1,1,19,650,1,650
300521,1,0,0,560,0,560
300522,0,0,0,0,0,0
300523,0,0,0,0,0,0
300524,0,0,0,0,0,0
300525,0,0,0,0,0,0
300526,0,0,0,0,0,0
300527,0,0,0,0,0,0
300528,1,3,190,2937,3,2937
300529,1,7,2045,9261,7,9261
30053,1,6,992,7960,6,7960
300530,1,5,594,10429,5,10429
300531,1,9,1240,11262,9,11262
300532,1,2,528,3142,2,3142
300533,1,3,628,13315,3,13315
300534,1,1,1699,3056,1,3056
300535,1,7,5241,14165,7,14165
300536,1,8,1944,16609,8,16609
300537,1,3,2351,13908,3,13908
300538,1,5,2351,7496,5,7496
300539,1,5,2080,7916,5,7916
30054,1,9,1637,8215,9,8215
300540,1,3,494,6475,3,6475
300541,1,2,591,4493,2,4493
300542,1,0,0,446,0,446
300543,1,1,576,1067,1,1067
300544,0,0,0,0,0,0
300545,0,0,0,0,0,0
300546,0,0,0,0,0,0
300547,0,0,0,0,0,0
300548,1,0,0,0,0,0
300549,1,0,0,0,0,0
30055,1,3,2874,10592,3,10592
300550,1,7,885,7792,7,7792
300551,1,8,942,11143,8,11143
300552,1,8,351,11912,8,11912
300553,1,10,1226,13217,10,13217
300554,1,8,1857,10538,8,10538
300555,1,7,2652,29722,7,29722
300556,1,1,724,2441,1,2441
300557,1,2,3184,6668,2,6668
300558,1,3,2422,8867,3,8867
300559,1,3,2235,15124,3,15124
30056,1,3,4149,11268,3,11268
300560,1,3,1337,6666,3,6666
300561,1,1,781,1977,1,1977
300562,1,5,1163,3983,5,3983
300563,1,8,1756,4790,8,4790
300564,1,0,0,424,0,424
300565,0,0,0,0,0,0
300566,0,0,0,0,0,0
300567,0,0,0,0,0,0
300568,0,0,0,0,0,0
300569,0,0,0,0,0,0
30057,1,0,0,11,0,11
300570,1,0,0,0,0,0
300571,1,0,0,0,0,0
300572,1,12,1492,10964,12,10964
300573,1,8,1225,10703,8,10703
300574,1,3,372,10708,3,10708
300575,1,8,2436,13100,8,13100
300576,1,6,1187,14661,6,14661
300577,1,3,653,12955,3,12955
300578,1,0,0,2067,0,2067
300579,1,1,34,1263,1,1263
30058,1,0,0,51,0,51
300580,1,8,2372,7231,8,7231
300581,1,8,5945,15167,8,15167
300582,1,1,70,6995,1,6995
300583,1,3,223,6325,3,6325
300584,1,6,963,7903,6,7903
300585,1,2,520,2888,2,2888
300586,0,0,0,0,0,0
300587,0,0,0,0,0,0
300588,0,0,0,0,0,0
300589,0,0,0,0,0,0
30059,1,2,1433,1709,2,1709
300590,1,0,0,0,0,0
300591,1,0,0,0,0,0
300592,0,0,0,0,0,0
300593,0,0,0,0,0,0
300594,1,2,152,5225,2,5225
300595,1,8,783,10787,8,10787
300596,1,10,1226,10218,10,10218
300597,1,2,748,9435,2,9435
300598,1,5,1044,15841,5,15841
300599,1,8,1701,13462,8,13462
3006,0,0,0,0,0,0
30060,1,0,0,1263,0,1263
300600,1,0,0,814,0,814
300601,1,2,224,657,2,657
300602,1,17,10744,13819,17,13819
300603,1,4,2037,13524,4,13524
300604,1,1,99,2614,1,2614
300605,1,1,77,903,1,903
300606,1,1,364,3693,1,3693
300607,1,1,174,1154,1,1154
300608,0,0,0,0,0,0
300609,0,0,0,0,0,0
30061,1,0,0,1237,0,1237
300610,0,0,0,0,0,0
300611,0,0,0,0,0,0
300612,1,0,0,0,0,0
300613,0,0,0,0,0,0
300614,0,0,0,0,0,0
300615,0,0,0,0,0,0
300616,1,8,886,9883,8,9883
300617,1,6,522,12710,6,12710
300618,1,6,488,9463,6,9463
300619,1,2,684,8162,2,8162
30062,1,1,110,3066,1,3066
300620,1,10,1668,18804,10,18804
300621,1,10,1529,17024,10,17024
300622,1,1,180,8249,1,8249
300623,1,1,126,1471,1,1471
300624,1,7,5943,14293,7,14293
300625,1,4,3883,11821,4,11821
300626,1,1,189,825,1,825
300627,0,0,0,0,0,0
300628,0,0,0,0,0,0
300629,0,0,0,0,0,0
30063,1,4,469,12900,4,12900
300630,0,0,0,0,0,0
300631,0,0,0,0,0,0
300632,0,1,24,24,1,24
300633,0,0,0,0,0,0
300634,0,0,0,0,0,0
300635,0,0,0,0,0,0
300636,0,0,0,0,0,0
300637,0,0,0,0,0,0
300638,1,5,2352,13553,5,13553
300639,1,4,474,12749,4,12749
30064,1,4,1576,11725,4,11725
300640,1,0,0,2635,0,2635
300641,1,3,205,2713,3,2713
300642,1,5,742,12580,5,12580
300643,1,9,2995,10084,9,10084
300644,1,2,2367,4713,2,4713
300645,1,1,16,1795,1,1795
300646,1,1,150,10657,1,10657
300647,1,2,384,6474,2,6474
300648,1,0,0,2650,0,2650
300649,0,0,0,0,0,0
30065,1,4,651,6396,4,6396
300650,0,0,0,0,0,0
300651,0,0,0,0,0,0
300652,0,0,0,0,0,0
300653,0,0,0,0,0,0
300654,0,0,0,0,0,0
300655,0,0,0,0,0,0
300656,0,0,0,0,0,0
300657,0,0,0,0,0,0
300658,0,0,0,0,0,0
300659,0,0,0,0,0,0
30066,0,0,0,0,0,0
300660,1,3,205,12905,3,12905
300661,1,2,127,7354,2,7354
300662,1,0,0,95,0,95
300663,1,5,765,6318,5,6318
300664,1,2,108,8967,2,8967
300665,1,4,2147,7363,4,7363
300666,1,1,2290,3745,1,3745
300667,1,0,0,177,0,177
300668,1,2,125,155,2,155
300669,0,0,0,0,0,0
30067,0,0,0,0,0,0
300670,0,0,0,0,0,0
300671,0,0,0,0,0,0
300672,0,0,0,0,0,0
300673,0,0,0,0,0,0
300674,0,0,0,0,0,0
300675,0,0,0,0,0,0
300676,0,0,0,0,0,0
300677,0,0,0,0,0,0
300678,0,0,0,0,0,0
300679,0,0,0,0,0,0
30068,1,4,1522,4244,4,4244
300680,0,0,0,0,0,0
300681,0,0,0,0,0,0
300682,1,7,576,12989,7,12989
300683,1,7,701,10241,7,10241
300684,1,2,144,2441,2,2441
300685,1,5,856,8385,5,8385
300686,1,8,812,9646,8,9646
300687,1,9,1016,7071,9,7071
300688,1,2,522,2410,2,2410
300689,1,0,0,54,0,54
30069,1,0,0,4391,0,4391
300690,1,0,0,0,0,0
300691,1,0,0,567,0,567
300692,1,0,0,498,0,498
300693,1,0,0,1178,0,1178
300694,1,1,512,836,1,836
300695,0,0,0,0,0,0
300696,0,0,0,0,0,0
300697,0,0,0,0,0,0
300698,0,0,0,0,0,0
300699,0,0,0,0,0,0
3007,1,0,0,843,0,843
30070,1,1,330,7631,1,7631
300700,0,0,0,0,0,0
300701,0,0,0,0,0,0
300702,0,0,0,0,0,0
300703,0,0,0,0,0,0
300704,1,5,393,9932,5,9932
300705,1,4,905,11205,4,11205
300706,1,6,611,9566,6,9566
300707,1,6,644,6576,6,6576
300708,1,6,671,8218,6,8218
300709,1,6,1504,8201,6,8201
30071,1,0,0,22611,0,22611
300710,1,2,338,7303,2,7303
300711,1,2,241,2659,2,2659
300712,0,0,0,0,0,0
300713,1,0,0,6,0,6
300714,1,1,164,590,1,590
300715,1,4,1516,5925,4,5925
300716,1,5,13127,21030,5,21030
300717,1,0,0,524,0,524
300718,1,0,0,63,0,63
300719,0,0,0,0,0,0
30072,1,4,713,26619,4,26619
300720,0,0,0,0,0,0
300721,0,0,0,0,0,0
300722,0,0,0,0,0,0
300723,0,0,0,0,0,0
300724,0,0,0,0,0,0
300725,0,0,0,0,0,0
300726,1,9,1717,10359,9,10359
300727,1,5,424,12902,5,12902
300728,1,5,710,11105,5,11105
300729,1,10,1179,8841,10,8841
30073,1,0,0,6395,0,6395
300730,1,5,610,7281,5,7281
300731,1,5,1024,12352,5,12352
300732,1,5,529,12483,5,12483
300733,1,4,736,9059,4,9059
300734,0,0,0,0,0,0
300735,1,2,213,213,2,213
300736,1,0,0,73,0,73
300737,1,2,565,7628,2,7628
300738,1,2,220,6774,2,6774
300739,1,7,929,9499,7,9499
30074,1,2,85,3939,2,3939
300740,1,8,1041,5792,8,5792
300741,1,0,0,107,0,107
300742,0,0,0,0,0,0
300743,0,0,0,0,0,0
300744,0,0,0,0,0,0
300745,1,0,0,0,0,0
300746,1,0,0,0,0,0
300747,0,0,0,0,0,0
300748,1,8,1580,8647,8,8647
300749,1,6,615,9619,6,9619
30075,1,3,209,3552,3,3552
300750,1,13,1863,11342,13,11342
300751,1,11,1456,10544,11,10544
300752,1,2,146,6976,2,6976
300753,1,3,182,10973,3,10973
300754,1,7,887,11268,7,11268
300755,1,5,865,7922,5,7922
300756,1,0,0,375,0,375
300757,1,0,0,5697,0,5697
300758,1,0,0,588,0,588
300759,1,5,29197,31471,5,31471
30076,1,3,573,425,3,425
300760,1,6,1295,7908,6,7908
300761,1,14,1702,13908,14,13908
300762,1,19,2139,10691,19,10691
300763,1,8,693,8620,8,8620
300764,1,1,21,4208,1,4208
300765,0,0,0,0,0,0
300766,0,0,0,0,0,0
300767,0,0,0,0,0,0
300768,0,0,0,0,0,0
300769,0,0,0,0,0,0
30077,1,2,101,6060,2,6060
300770,1,5,370,9680,5,9680
300771,1,4,338,9458,4,9458
300772,1,8,726,10590,8,10590
300773,1,8,876,10646,8,10646
300774,1,7,1759,13287,7,13287
300775,1,8,824,12127,8,12127
300776,1,3,542,10297,3,10297
300777,1,6,1769,11950,6,11950
300778,1,4,375,6947,4,6947
300779,1,3,797,3411,3,3411
30078,1,3,312,8379,3,8379
300780,1,0,0,3194,0,3194
300781,1,6,2511,10576,6,10576
300782,1,9,1070,9982,9,9982
300783,1,12,1509,10549,12,10549
300784,1,9,1321,9710,9,9710
300785,1,6,1526,11865,6,11865
300786,1,8,1371,6781,8,6781
300787,1,1,32,950,1,950
300788,0,0,0,0,0,0
300789,0,0,0,0,0,0
30079,0,0,0,9,0,9
300790,0,0,0,0,0,0
300791,0,0,0,0,0,0
300792,1,3,351,8960,3,8960
300793,1,3,498,5643,3,5643
300794,1,7,1218,10610,7,10610
300795,1,8,1437,7457,8,7457
300796,1,2,604,6873,2,6873
300797,1,8,507,9526,8,9526
300798,1,5,877,8036,5,8036
300799,1,13,3529,11432,13,11432
3008,1,2,6962,10571,2,10571
30080,0,0,0,0,0,0
300800,1,3,220,5066,3,5066
300801,1,3,409,7408,3,7408
300802,1,8,1722,8033,8,8033
300803,1,11,1377,9142,11,9142
300804,1,9,1460,12125,9,12125
300805,1,7,1342,11029,7,11029
300806,1,5,589,9181,5,9181
300807,1,4,1095,11313,4,11313
300808,1,6,1065,12759,6,12759
300809,1,1,55,4856,1,4856
30081,1,1,90,614,1,614
300810,0,0,0,0,0,0
300811,0,0,0,0,0,0
300812,1,0,0,0,0,0
300813,0,0,0,0,0,0
300814,1,0,0,0,0,0
300815,0,0,0,0,0,0
300816,1,2,111,1811,2,1811
300817,1,1,102,1503,1,1503
300818,1,1,231,2534,1,2534
300819,1,3,340,11149,3,11149
30082,1,0,0,1058,0,1058
300820,1,1,216,11367,1,11367
300821,1,6,2977,7937,6,7937
300822,1,6,705,6097,6,6097
300823,1,7,4186,9153,7,9153
300824,1,10,2669,11213,10,11213
300825,1,7,418,8065,7,8065
300826,1,7,1199,7243,7,7243
300827,1,3,485,7663,3,7663
300828,1,20,3844,11741,20,11741
300829,1,11,1628,8827,11,8827
30083,1,0,0,3,0,3
300830,1,7,1040,10166,7,10166
300831,1,3,377,2493,3,2493
300832,0,0,0,0,0,0
300833,0,0,0,0,0,0
300834,0,0,0,0,0,0
300835,0,0,0,0,0,0
300836,1,0,0,76,0,76
300837,0,0,0,0,0,0
300838,1,1,8471,10732,1,10732
300839,1,0,0,171,0,171
30084,1,1,52,8126,1,8126
300840,1,0,0,244,0,244
300841,1,1,213,4280,1,4280
300842,1,3,5516,11602,3,11602
300843,1,4,2050,9808,4,9808
300844,1,6,1526,11168,6,11168
300845,1,7,5379,10192,7,10192
300846,1,9,2532,11112,9,11112
300847,1,4,501,13237,4,13237
300848,1,1,182,9099,1,9099
300849,1,7,1346,12212,7,12212
30085,1,2,519,15157,2,15157
300850,1,24,4317,14128,24,14128
300851,1,13,2861,9882,13,9882
300852,1,8,3216,9375,8,9375
300853,1,2,1607,1957,2,1957
300854,1,0,0,0,0,0
300855,1,0,0,0,0,0
300856,0,0,0,0,0,0
300857,0,0,0,0,0,0
300858,1,0,0,3191,0,3191
300859,1,0,0,1493,0,1493
30086,1,4,341,16149,4,16149
300860,1,2,1924,3901,2,3901
300861,1,0,0,929,0,929
300862,1,0,0,273,0,273
300863,1,1,76,6175,1,6175
300864,1,4,740,5988,4,5988
300865,1,5,1590,6156,5,6156
300866,1,6,1526,8468,6,8468
300867,1,3,25685,31208,3,31208
300868,1,9,1294,11212,9,11212
300869,1,16,1796,14130,16,14130
30087,1,1,82,7677,1,7677
300870,1,8,1500,5963,8,5963
300871,1,16,3147,12265,16,12265
300872,1,14,2560,11660,14,11660
300873,1,3,237,8525,3,8525
300874,1,6,675,9873,6,9873
300875,1,0,0,699,0,699
300876,1,0,0,14,0,14
300877,1,0,0,261,0,261
300878,0,0,0,0,0,0
300879,0,0,0,0,0,0
30088,0,0,0,0,0,0
300880,1,2,1747,9526,2,9526
300881,1,2,124,3195,2,3195
300882,1,0,0,397,0,397
300883,1,2,329,601,2,601
300884,1,5,788,7186,5,7186
300885,1,3,199,7764,3,7764
300886,1,10,1982,8073,10,8073
300887,1,6,1396,8820,6,8820
300888,1,3,451,14772,3,14772
300889,1,4,1403,12127,4,12127
30089,1,0,0,1,0,1
300890,1,14,4050,13771,14,13771
300891,1,8,1167,10349,8,10349
300892,1,7,1235,9722,7,9722
300893,1,9,1542,10092,9,10092
300894,1,7,1070,10204,7,10204
300895,1,7,1302,6920,7,6920
300896,1,2,52,3207,2,3207
300897,1,0,0,237,0,237
300898,1,0,0,30,0,30
300899,1,0,0,0,0,0
3009,1,1,37,20580,1,20580
30090,1,3,891,2326,3,2326
300900,1,0,0,520,0,520
300901,0,0,0,0,0,0
300902,1,0,0,3926,0,3926
300903,0,0,0,0,0,0
300904,0,0,0,0,0,0
300905,0,0,0,0,0,0
300906,1,6,1365,5410,6,5410
300907,1,6,740,7585,6,7585
300908,1,8,1153,6402,8,6402
300909,1,3,2447,8691,3,8691
30091,1,6,8658,12568,6,12568
300910,1,3,498,13070,3,13070
300911,1,4,1430,14572,4,14572
300912,1,10,2713,7879,10,7879
300913,1,4,565,4943,4,4943
300914,1,8,1564,12001,8,12001
300915,1,8,760,13313,8,13313
300916,1,3,266,10089,3,10089
300917,1,2,233,8468,2,8468
300918,1,5,336,9619,5,9619
300919,1,4,453,8258,4,8258
30092,1,24,66931,69996,24,69996
300920,1,2,319,3636,2,3636
300921,1,0,0,638,0,638
300922,0,0,0,0,0,0
300923,0,0,0,0,0,0
300924,1,0,0,1915,0,1915
300925,1,0,0,18,0,18
300926,0,0,0,0,0,0
300927,0,0,0,0,0,0
300928,1,2,1077,7839,2,7839
300929,1,2,215,8807,2,8807
30093,1,8,5137,11337,8,11337
300930,1,5,2669,12193,5,12193
300931,1,3,2179,9796,3,9796
300932,1,2,270,7607,2,7607
300933,1,5,721,15442,5,15442
300934,1,10,882,6694,10,6694
300935,1,7,1136,7552,7,7552
300936,1,11,1703,10390,11,10390
300937,1,11,1001,13385,11,13385
300938,1,6,486,9630,6,9630
300939,1,6,509,10487,6,10487
30094,1,3,361,6456,3,6456
300940,1,3,275,9062,3,9062
300941,1,4,460,9203,4,9203
300942,1,5,1932,7102,5,7102
300943,1,1,114,1591,1,1591
300944,0,0,0,0,0,0
300945,0,0,0,0,0,0
300946,1,0,0,474,0,474
300947,0,0,0,0,0,0
300948,0,0,0,0,0,0
300949,0,0,0,0,0,0
30095,1,1,31,3621,1,3621
300950,1,3,1170,5950,3,5950
300951,1,5,552,12009,5,12009
300952,1,1,52,9729,1,9729
300953,1,2,328,3156,2,3156
300954,1,4,737,1455,4,1455
300955,1,8,1222,7754,8,7754
300956,1,5,439,8133,5,8133
300957,1,10,2836,15825,10,15825
300958,1,14,1514,11866,14,11866
300959,1,7,768,9762,7,9762
30096,1,1,31,992,1,992
300960,1,6,480,8027,6,8027
300961,1,8,1055,9843,8,9843
300962,1,7,743,9920,7,9920
300963,1,4,370,4870,4,4870
300964,0,0,0,0,0,0
300965,1,0,0,205,0,205
300966,1,0,0,134,0,134
300967,0,0,0,0,0,0
300968,0,0,0,0,0,0
300969,0,0,0,0,0,0
30097,1,0,0,148,0,148
300970,1,0,0,433,0,433
300971,0,0,0,0,0,0
300972,1,4,277,2782,4,2782
300973,1,3,184,11897,3,11897
300974,1,2,145,12083,2,12083
300975,1,3,94,6993,3,6993
300976,0,0,0,0,0,0
300977,1,0,0,534,0,534
300978,1,5,1267,8771,5,8771
300979,1,6,936,13198,6,13198
30098,1,2,68,77,2,77
300980,1,11,1022,10680,11,10680
300981,1,12,2471,9600,12,9600
300982,1,8,1356,8957,8,8957
300983,1,10,1176,10916,10,10916
300984,1,9,1960,11228,9,11228
300985,1,9,1087,6277,9,6277
300986,1,1,197,96,1,96
300987,1,0,0,119,0,119
300988,0,0,0,0,0,0
300989,1,0,0,17,0,17
30099,1,2,95,4006,2,4006
300990,1,0,0,252,0,252
300991,0,0,0,0,0,0
300992,0,0,0,0,0,0
300993,1,0,0,291,0,291
300994,1,2,190,2269,2,2269
300995,1,7,605,14475,7,14475
300996,1,3,184,11733,3,11733
300997,1,1,27,8748,1,8748
300998,1,0,0,291,0,291
300999,0,0,0,0,0,0
3100,1,0,0,94,0,94
3101,1,0,0,14,0,14
31010,1,0,0,7009,0,7009
310100,1,2,167,7761,2,7761
310101,1,0,0,1973,0,1973
310102,0,0,0,0,0,0
310103,0,0,0,0,0,0
310104,0,0,0,0,0,0
310105,0,0,0,0,0,0
310106,1,0,0,19,0,19
310107,1,2,64,4174,2,4174
310108,1,1,15552,8941,1,8941
310109,1,0,0,16469,0,16469
31011,1,2,80,5676,2,5676
310110,1,2,552,5335,2,5335
310111,1,7,5780,19052,7,19052
310112,1,5,2391,17402,5,17402
310113,1,11,8099,13628,11,13628
310114,1,6,3064,9423,6,9423
310115,1,0,0,2309,0,2309
310116,1,0,0,2649,0,2649
310117,1,4,605,8791,4,8791
310118,1,1,59,2940,1,2940
310119,1,8,2033,4832,8,4832
31012,1,6,1880,9166,6,9166
310120,1,1,32,524,1,524
310121,0,0,0,0,0,0
310122,1,1,40,42834,1,42834
310123,1,1,11991,17669,1,17669
310124,1,2,145,8102,2,8102
310125,1,3,1621,14337,3,14337
310126,1,0,0,10528,0,10528
310127,1,4,1221,14118,4,14118
310128,1,15,5313,14843,15,14843
310129,1,4,567,9296,4,9296
31013,1,5,3833,15286,5,15286
310130,1,11,6683,12920,11,12920
310131,1,4,814,7469,4,7469
310132,1,3,1269,4342,3,4342
310133,1,24,15793,25545,24,25545
310134,1,3,952,3455,3,3455
310135,1,0,0,1045,0,1045
310136,1,4,385,1585,4,1585
310137,1,0,0,755,0,755
310138,1,0,0,3392,0,3392
310139,1,5,1891,4489,5,4489
31014,1,5,4447,11972,5,11972
310140,1,1,22,2953,1,2953
310141,1,1,302,2965,1,2965
310142,1,2,207,5643,2,5643
310143,1,1,277,3620,1,3620
310144,1,5,785,4784,5,4784
310145,1,7,576,8067,7,8067
310146,1,3,140,8297,3,8297
310147,1,4,1430,7854,4,7854
310148,1,3,390,9687,3,9687
310149,1,5,1612,6915,5,6915
31015,1,5,948,2630,5,2630
310150,1,1,766,7071,1,7071
310151,1,3,185,6458,3,6458
310152,1,1,106,4312,1,4312
310153,1,2,8559,10814,2,10814
310154,0,0,0,0,0,0
310155,1,0,0,673,0,673
310156,1,1,614,7386,1,7386
310157,1,1,51,9983,1,9983
310158,1,3,1414,6798,3,6798
310159,1,0,0,10468,0,10468
31016,0,0,0,0,0,0
310160,1,5,458,2291,5,2291
310161,1,3,347,6415,3,6415
310162,1,3,1048,5814,3,5814
310163,1,5,340,4864,5,4864
310164,1,5,233,4646,5,4646
310165,1,4,597,3654,4,3654
310166,1,0,0,3314,0,3314
310167,1,1,208,3022,1,3022
310168,1,4,3588,13125,4,13125
310169,1,2,377,2601,2,2601
31017,1,0,0,13,0,13
310170,1,0,0,53,0,53
310171,0,0,0,0,0,0
310172,0,0,0,0,0,0
310173,1,2,1010,2379,2,2379
310174,1,0,0,2103,0,2103
310175,1,0,0,2865,0,2865
310176,1,1,43,7029,1,7029
310177,1,1,94,6158,1,6158
310178,1,6,501,6570,6,6570
310179,1,4,572,7098,4,7098
31018,0,0,0,0,0,0
310180,1,3,124,6055,3,6055
310181,1,0,0,7461,0,7461
310182,1,2,605,4781,2,4781
310183,1,0,0,4300,0,4300
310184,1,0,0,3234,0,3234
310185,1,3,3960,12346,3,12346
310186,1,0,0,920,0,920
310187,0,0,0,0,0,0
310188,0,1,35,35,1,35
310189,1,1,152,824,1,824
31019,0,0,0,0,0,0
310190,1,6,1222,8328,6,8328
310191,1,5,365,2706,5,2706
310192,1,4,3123,8541,4,8541
310193,1,2,608,7045,2,7045
310194,1,5,514,5838,5,5838
310195,1,1,42,4591,1,4591
310196,1,4,639,5538,4,5538
310197,1,2,63,6356,2,6356
310198,1,3,236,7113,3,7113
310199,1,0,0,2154,0,2154
3102,1,0,0,333,0,333
31020,0,0,0,0,0,0
