stem,tp,fp,fn,n_gt,found,merges,splits,fp_inst,n_pred_inst,boundary_iou
kitsap5_r2c2,6160,1208,7957,19,6,0,0,2,8,0.0662572119858552
kitsap5_r2c3,0,0,256,2,0,0,0,0,0,0.0
kitsap5_r2c4,0,0,0,0,0,0,0,0,0,nan
kitsap5_r3c0,0,0,0,0,0,0,0,0,0,nan
kitsap5_r3c1,0,0,0,0,0,0,0,0,0,nan
kitsap5_r3c2,6369,2045,3808,8,5,1,0,0,4,0.0811706239646604
kitsap5_r3c3,0,0,0,0,0,0,0,0,0,nan
kitsap5_r3c4,0,0,0,0,0,0,0,0,0,nan
kitsap5_r4c0,0,0,9774,9,0,0,0,0,0,0.0
kitsap5_r4c1,3492,748,12347,17,4,0,0,3,7,0.04162162162162162
kitsap5_r4c2,0,0,0,0,0,0,0,0,0,nan
kitsap5_r4c3,0,0,0,0,0,0,0,0,0,nan
kitsap5_r4c4,0,0,50587,29,0,0,0,0,0,0.0
tyrol-w1_r0c0,0,0,0,0,0,0,0,0,0,nan
tyrol-w1_r0c1,0,0,0,0,0,0,0,0,0,nan
tyrol-w1_r0c2,0,0,0,0,0,0,0,0,0,nan
tyrol-w1_r0c3,77,626,1529,4,1,0,0,0,1,0.017992424242424244
tyrol-w1_r0c4,35723,3494,62202,54,25,2,2,4,29,0.0960858626070894
tyrol-w1_r1c0,0,0,0,0,0,0,0,0,0,nan
tyrol-w1_r1c1,0,0,0,0,0,0,0,0,0,nan
tyrol-w1_r1c2,8635,483,13184,11,5,0,0,2,7,0.15387133737109182
tyrol-w1_r1c3,35056,2581,57065,48,21,0,0,2,23,0.16276090724135334
tyrol-w1_r1c4,40520,9352,89843,67,26,2,1,8,33,0.10916159394342421
tyrol-w1_r2c0,0,0,411,1,0,0,0,0,0,0.0
tyrol-w1_r2c1,0,0,0,0,0,0,0,0,0,nan
tyrol-w1_r2c2,7535,863,7070,10,4,0,0,1,5,0.16125051419169067
tyrol-w1_r2c3,83424,7912,122026,86,36,1,1,10,46,0.12418451021313658
tyrol-w1_r2c4,96385,10455,204683,88,37,5,3,21,56,0.08022225069598947
tyrol-w1_r3c0,21774,3437,20084,18,8,0,0,4,12,0.047260930472609305
tyrol-w1_r3c1,0,0,362,1,0,0,0,0,0,0.0
tyrol-w1_r3c2,6351,395,4436,6,3,0,0,0,3,0.09712810584059374
tyrol-w1_r3c3,66365,8514,86619,59,27,3,2,3,29,0.08660290194547465
tyrol-w1_r3c4,71320,5655,220020,70,26,0,4,8,38,0.05526285317276517
tyrol-w1_r4c0,33135,2802,24018,26,12,0,0,3,15,0.10961181812368101
tyrol-w1_r4c1,0,0,0,0,0,0,0,0,0,nan
tyrol-w1_r4c2,6734,440,16528,9,1,0,0,0,1,0.0813466787989081
tyrol-w1_r4c3,29001,2927,125866,55,15,0,0,7,22,0.057735028595736634
tyrol-w1_r4c4,61532,9235,251472,95,24,3,1,11,33,0.05410877787257886
tyrol-w2_r0c0,46029,5573,45737,55,33,3,1,4,35,0.1287644961193851
tyrol-w2_r0c1,16687,1854,8619,11,5,0,0,1,6,0.13774141630901288
tyrol-w2_r0c2,0,0,4026,7,0,0,0,0,0,0.0
tyrol-w2_r0c3,0,0,3982,8,0,0,0,0,0,0.0
tyrol-w2_r0c4,0,0,3749,7,0,0,0,0,0,0.0
tyrol-w2_r1c0,50933,4012,96836,61,20,0,2,8,30,0.11400470979360022
tyrol-w2_r1c1,32842,2166,4946,15,10,1,0,1,10,0.24034801522566612
tyrol-w2_r1c2,18508,505,11306,13,3,0,0,4,7,0.1630558722919042
tyrol-w2_r1c3,0,0,6543,9,0,0,0,0,0,0.0
tyrol-w2_r1c4,792,80,6774,7,1,0,0,0,1,0.06340654786572732
tyrol-w2_r2c0,55126,4725,103445,71,27,3,0,5,29,0.147563343813575
tyrol-w2_r2c1,43776,4082,68724,44,16,0,1,2,19,0.0904352172515977
tyrol-w2_r2c2,6380,257,8499,17,6,0,0,1,7,0.11988424968995452
tyrol-w2_r2c3,0,0,8787,15,0,0,0,0,0,0.0
tyrol-w2_r2c4,0,0,2876,5,0,0,0,0,0,0.0
tyrol-w2_r3c0,54037,5476,77885,59,25,0,2,2,29,0.09697819833099545
tyrol-w2_r3c1,25190,3974,15616,18,10,1,0,0,9,0.13137254901960785
tyrol-w2_r3c2,0,0,1485,4,0,0,0,0,0,0.0
tyrol-w2_r3c3,0,0,2555,7,0,0,0,0,0,0.0
tyrol-w2_r3c4,0,0,520,1,0,0,0,0,0,0.0
tyrol-w2_r4c0,53667,5260,46522,41,21,0,1,5,27,0.15220098928863743
tyrol-w2_r4c1,69479,6160,57449,35,22,1,0,1,22,0.13173998013648158
tyrol-w2_r4c2,6641,18547,4796,5,3,0,0,0,3,0.03971756398940865
tyrol-w2_r4c3,2875,294,4144,6,1,0,0,0,1,0.0792520035618878
tyrol-w2_r4c4,0,0,0,0,0,0,0,0,0,nan
tyrol-w3_r0c0,157,0,944,1,1,0,0,0,1,0.019417475728155338
tyrol-w3_r0c1,0,0,0,0,0,0,0,0,0,nan
tyrol-w3_r0c2,10071,1004,28257,12,5,0,0,2,7,0.09489851892484914
tyrol-w3_r0c3,93900,8366,120607,77,42,2,5,10,55,0.14349558924074907
tyrol-w3_r0c4,124197,14045,270251,85,34,8,1,20,47,0.07291442176451875
tyrol-w3_r1c0,0,0,0,0,0,0,0,0,0,nan
tyrol-w3_r1c1,172,0,825,2,1,0,0,0,1,0.041758241758241756
tyrol-w3_r1c2,46624,4794,54813,55,24,1,0,4,27,0.12132716049382716
tyrol-w3_r1c3,96957,15162,84430,85,47,1,3,10,59,0.14823110295933123
tyrol-w3_r1c4,70287,4904,141652,45,21,1,2,6,28,0.06842295363221816
tyrol-w3_r2c0,45881,3967,24632,29,18,0,1,1,20,0.14799386099539574
tyrol-w3_r2c1,84789,10090,86171,95,48,0,2,13,63,0.11150433035158543
tyrol-w3_r2c2,76323,9642,70645,60,35,0,1,8,44,0.09879295763819482
tyrol-w3_r2c3,57152,9405,141700,56,25,1,1,7,32,0.0719002201027146
tyrol-w3_r2c4,89451,9619,118823,90,49,1,2,11,61,0.09716177079023583
tyrol-w3_r3c0,45148,4351,37570,44,23,0,0,6,29,0.16336613110806658
tyrol-w3_r3c1,120986,12523,84003,104,64,1,3,12,78,0.1918164071506525
tyrol-w3_r3c2,68373,12409,60244,69,35,5,1,10,41,0.13451559272507432
tyrol-w3_r3c3,4049,187,17259,12,3,0,0,0,3,0.052982456140350874
tyrol-w3_r3c4,28326,2214,24007,36,20,1,0,2,21,0.13841237806929027
tyrol-w3_r4c0,24017,1886,43566,33,12,0,2,8,22,0.11976635997105345
tyrol-w3_r4c1,97498,8011,56283,77,42,2,1,12,53,0.219634127458137
tyrol-w3_r4c2,24506,3762,50722,42,13,1,0,4,16,0.09160950859720003
tyrol-w3_r4c3,0,0,3366,4,0,0,0,0,0,0.0
tyrol-w3_r4c4,1363,43,725,2,1,0,0,0,1,0.2696629213483146
tyrol-w4_r0c0,75775,8010,83163,56,31,0,1,9,41,0.16703837933277577
tyrol-w4_r0c1,50892,3103,79066,44,18,1,1,11,29,0.12297205948625507
tyrol-w4_r0c2,9574,420,2660,5,1,0,0,0,1,0.23911187019641333
tyrol-w4_r0c3,0,0,0,0,0,0,0,0,0,nan
tyrol-w4_r0c4,0,0,0,0,0,0,0,0,0,nan
tyrol-w4_r1c0,75673,11455,74409,54,25,2,1,8,32,0.12213252950493027
tyrol-w4_r1c1,57901,4655,97449,46,17,0,1,2,20,0.11663479923518165
tyrol-w4_r1c2,19112,1878,51900,11,3,0,0,2,5,0.07047720526676307
tyrol-w4_r1c3,0,0,0,0,0,0,0,0,0,nan
tyrol-w4_r1c4,0,0,0,0,0,0,0,0,0,nan
tyrol-w4_r2c0,77169,3600,113748,38,16,0,1,5,22,0.07434023793707349
tyrol-w4_r2c1,53478,14504,67408,43,25,3,2,3,27,0.0938016668353747
tyrol-w4_r2c2,7458,967,5315,10,5,0,0,0,5,0.14842498665242926
tyrol-w4_r2c3,0,0,2709,7,0,0,0,0,0,0.0
tyrol-w4_r2c4,0,0,1867,4,0,0,0,0,0,0.0
tyrol-w4_r3c0,50765,2135,121279,47,16,0,0,8,24,0.08592428234641519
tyrol-w4_r3c1,220522,18895,48873,13,12,5,0,2,9,0.09616095865078778
tyrol-w4_r3c2,118843,3022,9605,4,4,1,0,0,3,0.16743455497382198
tyrol-w4_r3c3,0,0,278,1,0,0,0,0,0,0.0
tyrol-w4_r3c4,0,0,4760,14,0,0,0,0,0,0.0
tyrol-w4_r4c0,82417,10112,66779,42,18,1,1,4,22,0.1435333719034345
tyrol-w4_r4c1,90061,6538,115074,32,13,0,1,2,16,0.08509451502943911
tyrol-w4_r4c2,1003,0,2809,2,1,0,0,0,1,0.011494252873563218
tyrol-w4_r4c3,0,0,350,1,0,0,0,0,0,0.0
tyrol-w4_r4c4,156,17,18753,20,0,0,0,1,1,0.009408358965080514
tyrol-w5_r0c0,15982,2122,36880,31,8,0,0,0,8,0.07689885375991938
tyrol-w5_r0c1,1430,662,4354,7,1,0,0,0,1,0.046300302899177845
tyrol-w5_r0c2,0,0,7511,11,0,0,0,0,0,0.0
tyrol-w5_r0c3,421,2,8097,5,0,0,0,3,3,0.03031654034774855
tyrol-w5_r0c4,0,0,7154,8,0,0,0,0,0,0.0
tyrol-w5_r1c0,0,0,1045,2,0,0,0,0,0,0.0
tyrol-w5_r1c1,219,0,15103,12,0,0,0,1,1,0.0
tyrol-w5_r1c2,0,0,1928,3,0,0,0,0,0,0.0
tyrol-w5_r1c3,0,0,0,0,0,0,0,0,0,nan
tyrol-w5_r1c4,10995,1202,6786,14,8,0,0,1,9,0.16869409660107335
tyrol-w5_r2c0,0,0,12532,9,0,0,0,0,0,0.0
tyrol-w5_r2c1,96482,2354,79859,20,8,0,0,1,9,0.10120826295959465
tyrol-w5_r2c2,104141,5842,104691,19,10,0,0,0,10,0.0870949696630664
tyrol-w5_r2c3,211978,25455,81495,22,10,2,1,0,9,0.12302259378040431
tyrol-w5_r2c4,167584,9500,122564,50,25,2,1,6,30,0.0930259076810801
tyrol-w5_r3c0,62843,4042,19002,9,7,0,0,0,7,0.14825333712013633
tyrol-w5_r3c1,165993,22209,11848,8,6,3,0,0,3,0.10551964196916956
tyrol-w5_r3c2,162472,21585,20176,15,11,7,0,2,6,0.1477526395173454
tyrol-w5_r3c3,64606,825,54377,9,2,0,0,2,4,0.06929375639713409
tyrol-w5_r3c4,77964,25763,15001,9,5,1,0,0,4,0.12895988512967782
tyrol-w5_r4c0,3271,407,7446,6,3,0,0,1,4,0.06670842467898529
tyrol-w5_r4c1,0,0,0,0,0,0,0,0,0,nan
tyrol-w5_r4c2,0,0,0,0,0,0,0,0,0,nan
tyrol-w5_r4c3,0,0,0,0,0,0,0,0,0,nan
tyrol-w5_r4c4,0,0,0,0,0,0,0,0,0,nan
vienna1_r0c0,95805,17150,57466,166,81,2,2,8,89,0.2011260344593678
vienna1_r0c1,94359,13005,66033,196,88,0,2,13,103,0.17563254313927587
vienna1_r0c2,96096,18967,79236,182,74,0,1,13,88,0.14891639839368093
vienna1_r0c3,171292,38065,53227,80,46,0,1,9,56,0.13226252561774163
vienna1_r0c4,173700,23687,71321,46,24,1,1,7,31,0.1201427145339594
vienna1_r1c0,122674,21096,65218,289,151,1,3,11,164,0.20034852874252163
vienna1_r1c1,112387,21842,76501,336,176,3,1,18,192,0.19163407774279215
vienna1_r1c2,125673,19614,70044,144,81,1,2,15,97,0.13898274130216418
vienna1_r1c3,211365,37995,82256,81,51,2,0,20,69,0.10070883526358601
vienna1_r1c4,175962,24564,155730,55,26,0,8,18,52,0.08554622808520358
vienna1_r2c0,66719,9182,55554,188,89,0,1,3,92,0.1827164135083321
vienna1_r2c1,102336,13126,82872,252,129,1,2,17,146,0.19037438472629642
vienna1_r2c2,92493,17718,69539,288,142,1,4,21,166,0.18077484589596626
vienna1_r2c3,52887,26501,49665,75,24,0,2,9,35,0.09930159504711947
vienna1_r2c4,155172,22183,103208,64,48,0,2,18,67,0.13457193453834881
vienna1_r3c0,121160,17579,68652,93,46,2,1,11,56,0.15823817292006526
vienna1_r3c1,166723,25961,69184,120,67,2,3,8,76,0.16765291488561843
vienna1_r3c2,22767,4167,16229,79,37,0,0,6,43,0.18900894380396008
vienna1_r3c3,47659,6810,34651,214,96,3,3,4,100,0.2163510159051209
vienna1_r3c4,98202,15601,42340,242,109,0,0,11,120,0.22396407362932014
vienna1_r4c0,129416,19942,72363,121,75,1,1,8,83,0.14048234022104758
vienna1_r4c1,171405,32342,148660,71,42,6,3,24,63,0.08884664291379722
vienna1_r4c2,147905,61953,116495,21,13,4,1,13,23,0.05121249031115048
vienna1_r4c3,38064,6888,62148,19,9,0,0,5,14,0.06214298078587502
vienna1_r4c4,69848,7389,38187,33,10,0,0,2,12,0.09247107148224215
vienna2_r0c0,196911,35829,137119,72,31,4,2,26,55,0.11855231799183223
vienna2_r0c1,54818,9908,142268,57,20,0,2,9,31,0.08122060592803237
vienna2_r0c2,92244,9703,53406,28,11,1,0,8,18,0.07617306520414381
vienna2_r0c3,145838,26240,27438,54,35,1,2,3,39,0.09179782969987291
vienna2_r0c4,150368,16948,40889,70,53,0,1,4,58,0.16402685633454864
vienna2_r1c0,186031,45402,213068,47,19,2,5,31,53,0.07250082871620021
vienna2_r1c1,201465,41380,83760,47,27,0,4,2,33,0.09684018105849582
vienna2_r1c2,53628,6013,26824,35,12,0,1,0,13,0.12140866209262435
vienna2_r1c3,97389,17219,33918,57,34,0,0,3,37,0.09055609485508251
vienna2_r1c4,170644,26490,57742,99,63,1,1,2,65,0.11633713899838247
vienna2_r2c0,219640,28075,157676,88,37,0,12,23,72,0.10188389496907038
vienna2_r2c1,153160,22853,243810,54,30,4,3,25,54,0.08706866419988188
vienna2_r2c2,124865,17664,84260,52,21,0,2,10,33,0.09635741597907023
vienna2_r2c3,87808,12815,88861,62,27,0,2,6,35,0.09803471919645929
vienna2_r2c4,122495,17695,85947,87,50,2,1,3,52,0.11569922650420973
vienna2_r3c0,169428,20303,94643,100,53,2,3,16,70,0.13838112845605305
vienna2_r3c1,141740,23419,115892,61,33,3,4,6,40,0.10848126232741617
vienna2_r3c2,258767,61260,181893,28,15,3,4,38,54,0.08058726211410198
vienna2_r3c3,300434,85234,131796,27,15,3,1,10,23,0.06196475147572836
vienna2_r3c4,260684,54566,176507,50,35,5,2,36,68,0.0900710411129445
vienna2_r4c0,68380,7561,75416,45,13,0,2,6,21,0.06861242685984954
vienna2_r4c1,122578,16661,186623,42,15,2,0,13,26,0.059030270964816146
vienna2_r4c2,204167,32198,261937,45,21,4,5,32,54,0.06374222260629105
vienna2_r4c3,295615,83259,170986,28,18,4,5,42,61,0.06016654810227225
vienna2_r4c4,225591,52200,199327,32,15,3,5,27,44,0.05494518732682809
vienna3_r0c0,212106,30168,45631,78,62,1,2,9,72,0.14756547313384064
vienna3_r0c1,203476,39078,132405,40,24,3,1,12,34,0.09564777327935223
vienna3_r0c2,238438,48002,105125,56,32,2,4,24,58,0.09698417513524445
vienna3_r0c3,109484,37741,142938,28,11,2,1,16,26,0.06705216535433071
vienna3_r0c4,47069,13315,176248,19,9,1,0,3,11,0.06091721380263613
vienna3_r1c0,152843,24794,54183,99,64,2,1,5,68,0.11126957012333684
vienna3_r1c1,138229,38726,111584,44,26,1,2,10,37,0.06828351193833428
vienna3_r1c2,253449,114966,130500,27,19,7,0,10,22,0.046484594386322374
vienna3_r1c3,119865,14103,315936,24,7,0,1,10,18,0.02876979409387037
vienna3_r1c4,135200,10392,141188,29,7,0,1,6,14,0.04739039665970773
vienna3_r2c0,141635,17862,144715,74,45,1,0,19,63,0.10810848830993444
vienna3_r2c1,188522,43643,71094,31,20,1,2,14,35,0.07732558139534884
vienna3_r2c2,182742,65832,182574,26,13,5,1,10,19,0.034245294777514645
vienna3_r2c3,280351,56910,435276,14,12,3,0,22,31,0.034309997023711104
vienna3_r2c4,159255,2282,316926,14,2,0,0,6,8,0.02434399117971334
vienna3_r3c0,324361,95598,133026,30,21,6,5,13,33,0.09233109922237027
vienna3_r3c1,285793,82416,96263,35,24,7,1,26,44,0.06759951093601413
vienna3_r3c2,348455,124756,156251,28,23,8,2,12,29,0.05532516299414046
vienna3_r3c3,414326,143318,118777,27,18,6,0,16,28,0.06354756115928309
vienna3_r3c4,241352,96364,262756,22,17,7,1,11,22,0.06642828118650955
vienna3_r4c0,323174,132492,178644,38,29,10,2,22,43,0.053492084864105865
vienna3_r4c1,267942,82382,171807,36,23,5,2,22,42,0.05029845291752954
vienna3_r4c2,314357,117553,208502,24,17,4,2,11,26,0.03919598970117812
vienna3_r4c3,213637,70391,223649,27,13,4,0,8,17,0.05154284765935251
vienna3_r4c4,168732,56404,301048,17,11,1,0,18,28,0.052442303568188194
vienna4_r0c0,204240,57277,82492,23,12,4,2,8,18,0.05986583976711809
vienna4_r0c1,124609,41641,163502,28,15,4,0,9,20,0.061931921764721204
vienna4_r0c2,77846,11806,132696,73,10,1,0,6,15,0.058409123718781576
vienna4_r0c3,136767,34361,126123,58,13,5,1,16,25,0.07890185172624296
vienna4_r0c4,161083,33122,211106,24,14,2,2,10,24,0.05835028113410695
vienna4_r1c0,187186,74272,174376,34,13,4,2,11,22,0.041906471936771564
vienna4_r1c1,184298,55902,78968,32,18,2,1,8,25,0.06859344894026975
vienna4_r1c2,307996,93982,160553,22,13,2,3,22,36,0.05026716568980533
vienna4_r1c3,111033,16021,188032,25,9,1,1,10,19,0.06797211631736864
vienna4_r1c4,89962,17175,146726,15,10,0,0,4,14,0.048156927244582044
vienna4_r2c0,243690,81369,155170,24,14,2,2,15,29,0.05705334524494266
vienna4_r2c1,345608,132065,90417,29,21,11,0,7,17,0.04906841985291471
vienna4_r2c2,253429,89550,246595,30,20,6,1,19,34,0.04220552439411578
vienna4_r2c3,163487,36817,187753,18,9,0,0,24,33,0.05801455969624946
vienna4_r2c4,89757,4699,130336,11,5,0,0,2,7,0.05858315687804153
vienna4_r3c0,188215,74800,72339,14,11,4,0,10,17,0.04432875575080425
vienna4_r3c1,353409,148583,143216,24,20,5,0,11,26,0.03557894935787793
vienna4_r3c2,181278,61344,122729,16,12,2,1,12,23,0.069494936380161
vienna4_r3c3,12015,2192,139497,17,2,0,0,13,15,0.014335561441123303
vienna4_r3c4,191619,16010,158895,17,8,0,1,6,15,0.0979455689485255
vienna4_r4c0,164558,64511,231868,23,9,2,0,20,27,0.03840874186226674
vienna4_r4c1,203324,86810,87394,15,9,1,0,12,20,0.05006045949214027
vienna4_r4c2,7909,515,40771,7,2,0,0,2,4,0.041938997821350764
vienna4_r4c3,2678,272,845,2,2,0,0,0,2,0.2077826725403818
vienna4_r4c4,47977,10079,79427,12,4,0,0,1,5,0.04581334158798948
vienna5_r0c0,377461,66083,79817,31,21,4,3,8,28,0.12313659103542372
vienna5_r0c1,154838,21349,173521,12,7,1,0,9,15,0.07568474995582258
vienna5_r0c2,0,0,135,1,0,0,0,0,0,0.0
vienna5_r0c3,0,7050,0,0,0,0,0,3,3,nan
vienna5_r0c4,0,0,0,0,0,0,0,0,0,nan
vienna5_r1c0,206262,23592,183865,21,13,1,1,5,18,0.0655049380039031
vienna5_r1c1,367276,112931,78222,25,21,9,2,10,24,0.09552427495895995
vienna5_r1c2,128332,14120,144484,20,10,1,1,6,16,0.0875883957904115
vienna5_r1c3,0,3609,15817,4,0,0,0,2,2,0.0
vienna5_r1c4,0,1307,501,2,0,0,0,2,2,0.0
vienna5_r2c0,238665,28129,72309,14,9,0,2,7,18,0.1226083840917234
vienna5_r2c1,176503,36360,84219,37,16,3,1,4,18,0.12818286490873743
vienna5_r2c2,131118,21156,23314,25,15,6,1,2,12,0.18538546866333888
vienna5_r2c3,56766,9501,205320,23,5,2,1,1,5,0.03678571428571428
vienna5_r2c4,0,0,4054,1,0,0,0,0,0,0.0
vienna5_r3c0,334797,13476,67773,12,9,1,0,4,12,0.1894325647464678
vienna5_r3c1,57010,10718,45547,15,4,0,0,6,10,0.08476664081390574
vienna5_r3c2,37125,9435,67245,16,5,0,0,4,9,0.03673036093418259
vienna5_r3c3,137253,56195,239269,43,13,4,0,10,19,0.04394339494887941
vienna5_r3c4,91763,18512,117797,28,15,1,1,6,21,0.11059396115862591
vienna5_r4c0,145696,35061,162158,39,20,1,0,6,25,0.05886976879304157
vienna5_r4c1,64563,18495,113621,13,8,1,0,6,13,0.047934174694738076
vienna5_r4c2,21671,2787,64282,13,4,1,0,1,4,0.0476380466007022
vienna5_r4c3,71042,13520,125094,56,16,3,0,13,26,0.05469148736132377
vienna5_r4c4,143203,25411,173509,34,12,4,1,12,21,0.09136497675890909
